timing_mode,checkpoint_id,outcome_id,baseline_model,model_id,n_obs,bootstrap_reps,block_length,rmse_diff_baseline_minus_model,rmse_diff_ci_low_95,rmse_diff_ci_high_95,mae_diff_baseline_minus_model,mae_diff_ci_low_95,mae_diff_ci_high_95,positive_diff_interpretation
exact,pre_advance,A,ar,bridge,80,1000,4,2.2631793828600824,-0.3379665789798572,4.125329330829739,0.32847477788214396,-0.23178297563001304,1.1667525055145385,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,indicator_revision_only_dfm_kalman_em,80,1000,4,2.6831088861001335,-0.5909048586511818,5.078178256807859,0.14549174750039606,-0.5262972219963528,1.2123303113413904,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,joint_indicator_revision_dfm_full_kalman_em,80,1000,4,2.524501546848918,-0.5347746642751897,4.768496740683948,0.18907762230086034,-0.45235938238998613,1.2071968367074104,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,midas_umidas,80,1000,4,-6.229585993435685,-8.639837533492821,-4.648775836263678,-5.73592813818898,-7.749671292086319,-3.9105217592427586,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,monthly_mixed_frequency_kalman_em,80,1000,4,3.3669019705606513,-0.5719464829700482,6.44054327764429,0.28994905047236363,-0.4931587881082786,1.633198152541922,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,no_revision,80,1000,4,-0.1325665211112632,-0.3594523318689374,-0.0020297041254740103,-0.15157174073342272,-0.40405188067967196,0.0019300607283260626,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,release_dfm,80,1000,4,4.026693195300992,-0.07514494030697479,7.215850328366923,0.7317192410612172,-0.11965415251068205,2.058331617058086,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,revision_dfm_kalman_em,80,1000,4,3.342369076781188,-0.48821099504402726,6.24295021644197,0.4178345996115467,-0.4222580664218775,1.794299406657365,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,spf,80,1000,4,4.911916387866497,0.04926528405236749,8.910177437767627,1.0639324287197356,0.003702756863035292,2.826978036006298,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,standard_dfm,80,1000,4,4.026693195300992,-0.10339886082490331,7.2751429197401976,0.7317192410612172,-0.12409344056479249,2.141524535527653,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,ar,80,1000,4,0.1325665211112632,0.0003766460170106346,0.3553209646500371,0.15157174073342272,-0.006402520030822009,0.4557782454223573,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,bridge,80,1000,4,2.3957459039713456,-0.17346959195003292,4.233247120106729,0.4800465186155667,-0.1504923771423809,1.437601931121561,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,indicator_revision_only_dfm_kalman_em,80,1000,4,2.8156754072113968,-0.5391017558363068,5.259923091457477,0.2970634882338188,-0.4716815821595307,1.485196650421245,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,joint_indicator_revision_dfm_full_kalman_em,80,1000,4,2.6570680679601812,-0.45103766051879995,4.846800783277223,0.34064936303428306,-0.4043958193325773,1.4482274439227254,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,midas_umidas,80,1000,4,-6.097019472324422,-8.69006479094969,-4.41512979565884,-5.584356397455557,-7.597864377551924,-3.7609650201230607,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,monthly_mixed_frequency_kalman_em,80,1000,4,3.4994684916719145,-0.485953786728934,6.536189009739153,0.44152079120578636,-0.4136446599561838,1.838852836743308,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,release_dfm,80,1000,4,4.159259716412255,-0.04740893272493301,7.4537145840073595,0.8832909817946399,-0.09705402524800387,2.441407431458718,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,revision_dfm_kalman_em,80,1000,4,3.4749355978924514,-0.40751647551152065,6.385169739460791,0.5694063403449694,-0.361967417186877,2.060172766460637,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,spf,80,1000,4,5.04448290897776,0.17130889377682276,9.41633300756437,1.2155041694531583,0.07623473102540147,3.279274461348742,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,standard_dfm,80,1000,4,4.159259716412255,-0.041063762303398484,7.4387438216246595,0.8832909817946399,-0.07598825301907297,2.432924619127929,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,ar,80,1000,4,-2.2631793828600824,-4.13454981141235,0.2737728639670216,-0.32847477788214396,-1.1867833599033117,0.21453978378623884,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,indicator_revision_only_dfm_kalman_em,80,1000,4,0.4199295032400512,-0.5712537468923855,0.9712944322984545,-0.1829830303817479,-0.5299712644983865,0.2188143592262011,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,joint_indicator_revision_dfm_full_kalman_em,80,1000,4,0.2613221639888357,-0.5118595946940859,0.6875470382535948,-0.13939715558128363,-0.45670534349777525,0.21242824081251693,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,midas_umidas,80,1000,4,-8.492765376295768,-11.60100364472561,-5.837080026048399,-6.064402916071124,-8.274703657434445,-3.994585185415977,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,monthly_mixed_frequency_kalman_em,80,1000,4,1.103722587700569,-0.5567575504322381,2.3316526303803617,-0.03852572740978033,-0.44051014020734097,0.5398092308043861,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,no_revision,80,1000,4,-2.3957459039713456,-4.235655973625558,0.19490774696237054,-0.4800465186155667,-1.3800558633204623,0.17397434197919978,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,release_dfm,80,1000,4,1.7635138124409098,0.06690564877714819,3.3460323042578017,0.40324446317907325,0.011890828968859065,1.1043074979549548,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,revision_dfm_kalman_em,80,1000,4,1.0791896939211059,-0.4155133043715159,2.1919312728358897,0.08935982172940271,-0.3440311637162148,0.7857819792622429,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,spf,80,1000,4,2.6487370050064145,0.11761441556700153,4.870504614203688,0.7354576508375916,0.06942484024588243,1.8518948911134565,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,standard_dfm,80,1000,4,1.7635138124409098,0.07525760175772313,3.3343876283480567,0.40324446317907325,-2.0950594606633307e-05,1.054423195959038,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,ar,80,1000,4,6.229585993435685,4.686832901025142,8.584090417843221,5.73592813818898,3.935160708279578,7.580586376568357,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,bridge,80,1000,4,8.492765376295768,5.802534671904702,11.62498364973174,6.064402916071124,3.9697962672360774,8.342985976608214,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,indicator_revision_only_dfm_kalman_em,80,1000,4,8.912694879535819,5.496907687100578,12.457193813059483,5.881419885689375,3.770676809904961,8.307734240246814,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,joint_indicator_revision_dfm_full_kalman_em,80,1000,4,8.754087540284603,5.5734837788225455,12.119645293406059,5.9250057604898405,3.8088263908362565,8.275161838116723,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,monthly_mixed_frequency_kalman_em,80,1000,4,9.596487963996337,5.598863914536042,13.912092934438977,6.025877188661344,3.874258001582114,8.680895781768067,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,no_revision,80,1000,4,6.097019472324422,4.24578572472407,8.527810198550275,5.584356397455557,3.655833992448731,7.604536897340985,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,release_dfm,80,1000,4,10.256279188736677,6.172656657423072,14.491899105915637,6.467647379250197,4.13611124220444,9.078618640718929,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,revision_dfm_kalman_em,80,1000,4,9.571955070216873,5.62217652884446,13.542872248739556,6.153762737800527,3.788410804478478,8.725025037364645,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,spf,80,1000,4,11.141502381302182,6.106919009157686,16.567412768958757,6.799860566908715,4.11032518796073,9.995532281075583,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,standard_dfm,80,1000,4,10.256279188736677,6.131555105257275,14.635161526272732,6.467647379250197,4.206094932126625,9.074837600258295,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,ar,80,1000,4,-4.911916387866497,-8.94534110046873,-0.08362307122030894,-1.0639324287197356,-2.9070215509610056,-0.039302133207749466,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,bridge,80,1000,4,-2.6487370050064145,-5.095971757587908,-0.11256253816174679,-0.7354576508375916,-1.9482983098096758,-0.07635357901393278,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,indicator_revision_only_dfm_kalman_em,80,1000,4,-2.2288075017663633,-3.907712674381765,-0.4751968413307563,-0.9184406812193395,-1.7555785580309649,-0.35281728708293997,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,joint_indicator_revision_dfm_full_kalman_em,80,1000,4,-2.387414841017579,-4.283217897968418,-0.34989370123215763,-0.8748548064188753,-1.8163654853732585,-0.2821444519187098,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,midas_umidas,80,1000,4,-11.141502381302182,-16.139268253601497,-6.086434251538645,-6.799860566908715,-9.671752397558782,-4.175770317346112,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,monthly_mixed_frequency_kalman_em,80,1000,4,-1.5450144173058455,-2.6484534160412028,-0.42235060989921425,-0.773983378247372,-1.3901213616995804,-0.33305826233799957,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,no_revision,80,1000,4,-5.04448290897776,-9.553336928211975,-0.1753004574264856,-1.2155041694531583,-3.4393683139605344,-0.055709823187142876,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,release_dfm,80,1000,4,-0.8852231925655047,-1.895265590220601,0.06524930158708017,-0.33221318765851837,-0.8997278155045905,0.02599581234922388,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,revision_dfm_kalman_em,80,1000,4,-1.5695473110853086,-2.755385946295895,-0.3152208425936669,-0.6460978291081889,-1.1415107356814869,-0.2292736321040068,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,standard_dfm,80,1000,4,-0.8852231925655047,-1.820604476577788,0.05216358382708351,-0.33221318765851837,-0.8338304205766385,0.01394478795259791,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,ar,80,1000,4,-4.026693195300992,-7.295975397513326,0.11276161930666627,-0.7317192410612172,-2.174720108059637,0.1415693841117465,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,bridge,80,1000,4,-1.7635138124409098,-3.6164563548339355,-0.08075772578997548,-0.40324446317907325,-1.1030462887928874,0.000395487159968779,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,indicator_revision_only_dfm_kalman_em,80,1000,4,-1.3435843092008586,-2.4493251373391063,-0.16350028031163769,-0.5862274935608212,-1.017382717258644,-0.23660836905858584,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,joint_indicator_revision_dfm_full_kalman_em,80,1000,4,-1.502191648452074,-2.8243182009990657,-0.14884952808227025,-0.5426416187603569,-1.1052334045145717,-0.1553307612897426,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,midas_umidas,80,1000,4,-10.256279188736677,-14.997634983162218,-5.9838379739560805,-6.467647379250197,-9.116809644433689,-4.134070871656008,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,monthly_mixed_frequency_kalman_em,80,1000,4,-0.6597912247403408,-1.2197439471092015,-0.0727780940940066,-0.4417701905888536,-0.7703850545528078,-0.17422180270256193,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,no_revision,80,1000,4,-4.159259716412255,-7.461381572250631,0.06651900186220316,-0.8832909817946399,-2.500296661539056,0.10622154801803843,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,release_dfm,80,1000,4,0.0,0.0,0.0,0.0,0.0,0.0,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,revision_dfm_kalman_em,80,1000,4,-0.6843241185198039,-1.5581778241675746,0.5729750238155364,-0.31388464144967054,-0.6396946885938172,-0.00823848201023176,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,spf,80,1000,4,0.8852231925655047,-0.045044417987660186,1.7831318355233043,0.33221318765851837,-0.019091906489338326,0.8652431398253096,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,ar,80,1000,4,-4.026693195300992,-7.281981863913327,0.061796922722403794,-0.7317192410612172,-2.218898836314615,0.10780782426602292,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,bridge,80,1000,4,-1.7635138124409098,-3.3203799164289114,-0.05176121068892473,-0.40324446317907325,-1.079962742768635,-0.006176032012620583,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,indicator_revision_only_dfm_kalman_em,80,1000,4,-1.3435843092008586,-2.4093873497931257,-0.15219859818781645,-0.5862274935608212,-1.0070008821195386,-0.2104752427163647,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,joint_indicator_revision_dfm_full_kalman_em,80,1000,4,-1.502191648452074,-2.8173958976190745,-0.09013894436122295,-0.5426416187603569,-1.0599756335799246,-0.12866701610823358,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,midas_umidas,80,1000,4,-10.256279188736677,-14.663764867493017,-6.172080484594551,-6.467647379250197,-9.203909377803546,-4.103135253251586,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,monthly_mixed_frequency_kalman_em,80,1000,4,-0.6597912247403408,-1.204199215530075,-0.026082995236630234,-0.4417701905888536,-0.762748716906075,-0.15046213650428722,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,no_revision,80,1000,4,-4.159259716412255,-7.470299628823386,0.03868282845337399,-0.8832909817946399,-2.5326949611616816,0.07384802981657979,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,revision_dfm_kalman_em,80,1000,4,-0.6843241185198039,-1.6418001367147133,0.507479359044182,-0.31388464144967054,-0.6585921163900135,-0.030373447295805125,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,spf,80,1000,4,0.8852231925655047,-0.029937603642495175,1.7942507246524053,0.33221318765851837,-0.0010427763957143543,0.8365324381498809,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,standard_dfm,80,1000,4,0.0,0.0,0.0,0.0,0.0,0.0,baseline_has_higher_error_than_model
