timing_mode,checkpoint_id,outcome_id,baseline_model,model_id,n_obs,bootstrap_reps,block_length,rmse_diff_baseline_minus_model,rmse_diff_ci_low_95,rmse_diff_ci_high_95,mae_diff_baseline_minus_model,mae_diff_ci_low_95,mae_diff_ci_high_95,positive_diff_interpretation
exact,pre_advance,A,ar,bridge,80,1000,4,2.2631793828600824,-0.3379665789798572,4.125329330829739,0.32847477788214396,-0.23178297563001304,1.1667525055145385,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,indicator_revision_only_dfm_kalman_em,80,1000,4,3.0001528992148776,-0.6874972119557378,5.732456517861263,0.17716358862240522,-0.5795696580788956,1.4395327164853022,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,joint_indicator_revision_dfm_full_kalman_em,80,1000,4,2.869029337052158,-0.5323433752500412,5.431675388516732,0.20615642284829994,-0.4876427150133507,1.4017458524258386,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,midas_umidas,80,1000,4,-6.229585993435685,-8.639837533492821,-4.648775836263678,-5.73592813818898,-7.749671292086319,-3.9105217592427586,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,monthly_mixed_frequency_kalman_em,80,1000,4,3.29149262990626,-0.4764802842896706,6.25715758444624,0.3970644136129673,-0.3518218037426498,1.6612032362453293,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,no_revision,80,1000,4,-0.1325665211112632,-0.3594523318689374,-0.0020297041254740103,-0.15157174073342272,-0.40405188067967196,0.0019300607283260626,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,release_dfm,80,1000,4,3.9421163252143874,-0.2469660434390314,7.120776910691271,0.7454064441853006,-0.10089422604586533,2.0454301476278753,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,revision_dfm_kalman_em,80,1000,4,3.4975432395975536,-0.3262278831176407,6.465019576692803,0.4721416749852554,-0.32020156415264805,1.7858207231264414,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,spf,80,1000,4,4.911916387866497,0.04926528405236749,8.910177437767627,1.0639324287197356,0.003702756863035292,2.826978036006298,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,standard_dfm,80,1000,4,3.9421163252143874,-0.271954373353281,7.202531254428853,0.7454064441853006,-0.13152007706040533,2.164766875266548,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,ar,80,1000,4,0.1325665211112632,0.0003766460170106346,0.3553209646500371,0.15157174073342272,-0.006402520030822009,0.4557782454223573,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,bridge,80,1000,4,2.3957459039713456,-0.17346959195003292,4.233247120106729,0.4800465186155667,-0.1504923771423809,1.437601931121561,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,indicator_revision_only_dfm_kalman_em,80,1000,4,3.132719420326141,-0.6309065010018284,5.919737439057719,0.32873532935582794,-0.5360601614021282,1.6978020692570535,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,joint_indicator_revision_dfm_full_kalman_em,80,1000,4,3.0015958581634212,-0.511960649972753,5.5340628268169,0.35772816358172266,-0.4629282787802158,1.606932300480004,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,midas_umidas,80,1000,4,-6.097019472324422,-8.69006479094969,-4.41512979565884,-5.584356397455557,-7.597864377551924,-3.7609650201230607,baseline_has_higher_error_than_model
