model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,2.6927488969272595,,,not_available,-1.4142,4.10694889692726,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
bridge,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,5.227154474813036,,,not_available,-1.4142,6.641354474813036,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
indicator_revision_only_dfm_kalman_em,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,5.66589504756503,2.8554245520566397,1.6898001515139711,model_implied_state_space,-1.4142,7.08009504756503,False,True,47,-3351.621466479102,-5386.8317986789,-3351.621466479102,0.2841637354467821,8.475148625897913e-05,47.0,0,{},14,expanding,40,1965:Q3,,5,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,5.109187221954523,2.038828709073886,1.4278755929960725,model_implied_state_space,-1.4142,6.523387221954523,False,True,48,-3322.2048381300274,-5396.318731230177,-3322.2048381300274,0.28191118340146204,8.482392278521938e-05,48.0,0,{},14,expanding,40,1965:Q3,,5,0.02
midas_umidas,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,0.898970140648296,,,not_available,-1.4142,2.313170140648296,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
monthly_mixed_frequency_kalman_em,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,5.436717824734956,4.014426515724943,2.0036033828392643,model_implied_state_space,-1.4142,6.850917824734956,False,True,30,-5981.90197003363,-8025.500464250411,-5981.90197003363,0.5979071422016204,9.992598888191642e-05,30.0,0,{},14,expanding,40,1965:Q3,,5,0.02
no_revision,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,2.755991365930564,,,not_available,-1.4142,4.170191365930564,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
release_dfm,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,6.932443866578865,,,not_available,-1.4142,8.346643866578864,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
revision_dfm_kalman_em,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,5.7317283569412485,2.6667561493726253,1.6330205599969112,model_implied_state_space,-1.4142,7.145928356941249,False,True,27,-1797.0865637330926,-3317.348411057023,-1797.0865637330926,0.16687815407817652,9.280013049942884e-05,27.0,0,{},14,expanding,40,1965:Q3,,5,0.02
standard_dfm,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,6.932443866578865,,,not_available,-1.4142,8.346643866578864,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
ar,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,2.6927488969272595,,,not_available,-1.4142,4.10694889692726,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
bridge,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,5.395493194750157,,,not_available,-1.4142,6.8096931947501576,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,5.6683383104795855,2.855255756542507,1.6897502053683873,model_implied_state_space,-1.4142,7.082538310479586,False,True,47,-3351.3792289445582,-5386.578907848818,-3351.3792289445582,0.2886543235294994,8.60969035943182e-05,47.0,0,{},14,expanding,40,1965:Q3,,5,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,5.1114543593930195,2.038574002835454,1.427786399583444,model_implied_state_space,-1.4142,6.52565435939302,False,True,48,-3321.965082504557,-5396.066036464629,-3321.965082504557,0.2870563676146958,8.63781487588587e-05,48.0,0,{},14,expanding,40,1965:Q3,,5,0.02
midas_umidas,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,0.8363165284230893,,,not_available,-1.4142,2.2505165284230895,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
monthly_mixed_frequency_kalman_em,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,5.440082703562381,4.014238510924995,2.0035564656193237,model_implied_state_space,-1.4142,6.854282703562381,False,True,30,-5983.494801796293,-8026.848095630857,-5983.494801796293,0.5982077376793313,9.994961427105885e-05,30.0,0,{},14,expanding,40,1965:Q3,,5,0.02
no_revision,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,2.755991365930564,,,not_available,-1.4142,4.170191365930564,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
release_dfm,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,7.007425291976666,,,not_available,-1.4142,8.421625291976666,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
revision_dfm_kalman_em,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,5.749333033893983,2.6667034450566995,1.6330044228527674,model_implied_state_space,-1.4142,7.163533033893983,False,True,27,-1796.8046284034126,-3317.2113076477563,-1796.8046284034126,0.16683402644798662,9.279014152011039e-05,27.0,0,{},14,expanding,40,1965:Q3,,5,0.02
standard_dfm,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,7.007425291976666,,,not_available,-1.4142,8.421625291976666,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
ar,exact,2022:Q1:pre_second:exact,2022-05-25,pre_second,S,2022:Q1,2.8477678735606102,,,not_available,-1.5101,4.35786787356061,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
bridge,exact,2022:Q1:pre_second:exact,2022-05-25,pre_second,S,2022:Q1,5.242373606153068,,,not_available,-1.5101,6.7524736061530675,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
indicator_revision_only_dfm_kalman_em,exact,2022:Q1:pre_second:exact,2022-05-25,pre_second,S,2022:Q1,-0.5299090293488997,0.36972120044423196,0.6080470380194545,model_implied_state_space,-1.5101,0.9801909706511003,False,True,46,-3360.2970732804247,-5388.013731515104,-3360.2970732804247,0.33099319741995714,9.846217097025734e-05,46.0,0,{},14,expanding,40,1965:Q3,,5,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2022:Q1:pre_second:exact,2022-05-25,pre_second,S,2022:Q1,-1.0933336796543753,0.3597801149280487,0.5998167344514895,model_implied_state_space,-1.5101,0.41676632034562466,False,True,47,-3331.775692587797,-5397.5141837820665,-3331.775692587797,0.2611584362443864,7.835450009025498e-05,47.0,0,{},14,expanding,40,1965:Q3,,5,0.02
midas_umidas,exact,2022:Q1:pre_second:exact,2022-05-25,pre_second,S,2022:Q1,-2.0627838654587087,,,not_available,-1.5101,-0.5526838654587087,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
monthly_mixed_frequency_kalman_em,exact,2022:Q1:pre_second:exact,2022-05-25,pre_second,S,2022:Q1,-0.8525822491329285,0.3627429036452901,0.6022814156565767,model_implied_state_space,-1.5101,0.6575177508670715,False,True,30,-6002.810123287169,-8069.8821851924995,-6002.810123287169,0.5860690577828791,9.760666002187911e-05,30.0,0,{},14,expanding,40,1965:Q3,,5,0.02
no_revision,exact,2022:Q1:pre_second:exact,2022-05-25,pre_second,S,2022:Q1,-1.4142,,,not_available,-1.5101,0.0959000000000001,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
release_dfm,exact,2022:Q1:pre_second:exact,2022-05-25,pre_second,S,2022:Q1,-1.4208731240480543,,,not_available,-1.5101,0.08922687595194567,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
revision_dfm_kalman_em,exact,2022:Q1:pre_second:exact,2022-05-25,pre_second,S,2022:Q1,-1.6762413915256644,0.39398601596935934,0.627683053753532,model_implied_state_space,-1.5101,-0.16614139152566443,False,True,28,-1799.6268504100926,-3318.5206266713294,-1799.6268504100926,0.16054104420459225,8.915047104752381e-05,28.0,0,{},14,expanding,40,1965:Q3,,5,0.02
standard_dfm,exact,2022:Q1:pre_second:exact,2022-05-25,pre_second,S,2022:Q1,7.4996192020750065,,,not_available,-1.5101,9.009719202075006,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
ar,pseudo,2022:Q1:pre_second:pseudo,2022-05-31,pre_second,S,2022:Q1,2.8477678735606102,,,not_available,-1.5101,4.35786787356061,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
bridge,pseudo,2022:Q1:pre_second:pseudo,2022-05-31,pre_second,S,2022:Q1,5.280994308497148,,,not_available,-1.5101,6.791094308497147,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2022:Q1:pre_second:pseudo,2022-05-31,pre_second,S,2022:Q1,-0.5298463282834112,0.3697171628132826,0.6080437178470661,model_implied_state_space,-1.5101,0.9802536717165888,False,True,46,-3359.873701282094,-5387.7942645773,-3359.873701282094,0.3258546322917937,9.694593459005373e-05,46.0,0,{},14,expanding,40,1965:Q3,,5,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2022:Q1:pre_second:pseudo,2022-05-31,pre_second,S,2022:Q1,-1.093310107534763,0.3597880634759772,0.5998233602286404,model_implied_state_space,-1.5101,0.4167898924652369,False,True,47,-3331.356588256261,-5397.294739235208,-3331.356588256261,0.25736167297918655,7.72251682450801e-05,47.0,0,{},14,expanding,40,1965:Q3,,5,0.02
midas_umidas,pseudo,2022:Q1:pre_second:pseudo,2022-05-31,pre_second,S,2022:Q1,-2.002622870635724,,,not_available,-1.5101,-0.4925228706357241,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
monthly_mixed_frequency_kalman_em,pseudo,2022:Q1:pre_second:pseudo,2022-05-31,pre_second,S,2022:Q1,-0.8525566846783996,0.36274099998932463,0.60227983528367,model_implied_state_space,-1.5101,0.6575433153216004,False,True,30,-6004.001963502234,-8071.104270468266,-6004.001963502234,0.5862323684250441,9.761447993189536e-05,30.0,0,{},14,expanding,40,1965:Q3,,5,0.02
no_revision,pseudo,2022:Q1:pre_second:pseudo,2022-05-31,pre_second,S,2022:Q1,-1.4142,,,not_available,-1.5101,0.0959000000000001,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
release_dfm,pseudo,2022:Q1:pre_second:pseudo,2022-05-31,pre_second,S,2022:Q1,-1.4211484299026909,,,not_available,-1.5101,0.08895157009730914,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
revision_dfm_kalman_em,pseudo,2022:Q1:pre_second:pseudo,2022-05-31,pre_second,S,2022:Q1,-1.6744886464432511,0.3940175858259899,0.6277082011778959,model_implied_state_space,-1.5101,-0.16438864644325113,False,True,28,-1799.3537495108787,-3318.3730883708877,-1799.3537495108787,0.1605069675329105,8.91450689464924e-05,28.0,0,{},14,expanding,40,1965:Q3,,5,0.02
standard_dfm,pseudo,2022:Q1:pre_second:pseudo,2022-05-31,pre_second,S,2022:Q1,7.513546048743893,,,not_available,-1.5101,9.023646048743894,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
ar,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,2.898318076296747,,,not_available,-1.574,4.472318076296747,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
bridge,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,4.397170357973337,,,not_available,-1.574,5.971170357973337,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
indicator_revision_only_dfm_kalman_em,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.4661772979466203,0.14439115779502829,0.37998836534166186,model_implied_state_space,-1.574,0.10782270205337974,False,True,44,-3361.7120785507454,-5389.316806290586,-3361.7120785507454,0.2797906107562085,8.319693345734105e-05,44.0,0,{},14,expanding,40,1965:Q3,,5,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.5009989639430295,0.14123437308922454,0.37581161915143674,model_implied_state_space,-1.574,0.07300103605697061,False,True,44,-3332.4757725209324,-5398.783868833042,-3332.4757725209324,0.32603767720092947,9.779755839221663e-05,44.0,0,{},14,expanding,40,1965:Q3,,5,0.02
midas_umidas,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-3.3350531628337814,,,not_available,-1.574,-1.7610531628337813,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
monthly_mixed_frequency_kalman_em,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.4368964030032974,0.14585643601771192,0.3819115552293645,model_implied_state_space,-1.574,0.13710359699670271,False,True,30,-6047.61711568817,-8091.353649054499,-6047.61711568817,0.5739446646639408,9.487957297722781e-05,30.0,0,{},14,expanding,40,1965:Q3,,5,0.02
no_revision,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.5101,,,not_available,-1.574,0.06390000000000007,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
release_dfm,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.486438038947477,,,not_available,-1.574,0.08756196105252312,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
revision_dfm_kalman_em,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.5299156947301258,0.14238091118323776,0.377333951802959,model_implied_state_space,-1.574,0.04408430526987428,False,True,27,-1804.6987659300057,-3320.650271813367,-1804.6987659300057,0.17572678483793425,9.73084151455936e-05,27.0,0,{},14,expanding,40,1965:Q3,,5,0.02
standard_dfm,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,7.165980600046931,,,not_available,-1.574,8.73998060004693,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
ar,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,2.898318076296747,,,not_available,-1.574,4.472318076296747,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
bridge,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,4.378457424370961,,,not_available,-1.574,5.9524574243709605,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,-1.4661777599661576,0.14439115438054317,0.3799883608487807,model_implied_state_space,-1.574,0.10782224003384244,False,True,44,-3361.733268216228,-5389.340110717727,-3361.733268216228,0.27953862042431865,8.312148554892385e-05,44.0,0,{},14,expanding,40,1965:Q3,,5,0.02
