model_id,checkpoint_id,target_id,exact,pseudo,exact_minus_pseudo_RMSE
ar,pre_advance,A,7.136876466075766,7.136876466075766,0.0
ar,pre_second,S,6.942115480721942,6.942115480721942,0.0
ar,pre_third,T,6.853900266254954,6.853900266254954,0.0
bridge,pre_advance,A,4.873697083215683,4.853299396730428,0.020397686485255306
bridge,pre_second,S,4.54265384858136,4.542167880186523,0.0004859683948374993
bridge,pre_third,T,4.401929763157702,4.398694165093339,0.003235598064363465
indicator_revision_only_dfm_kalman_em,pre_advance,A,3.5659382343381996,3.56545640922441,0.00048182511378946913
indicator_revision_only_dfm_kalman_em,pre_second,S,0.5913344351832771,0.5913395153802425,-5.080196965434602e-06
indicator_revision_only_dfm_kalman_em,pre_third,T,0.37076981624727007,0.37071505667275734,5.47595745127305e-05
joint_indicator_revision_dfm_full_kalman_em,pre_advance,A,3.6095541875199935,3.609977367006751,-0.00042317948675751893
joint_indicator_revision_dfm_full_kalman_em,pre_second,S,0.6316802729496175,0.6312514733849359,0.000428799564681559
joint_indicator_revision_dfm_full_kalman_em,pre_third,T,0.3721184482019397,0.37213198009816545,-1.3531896225771334e-05
midas_umidas,pre_advance,A,7.755878278415342,7.85401543616075,-0.09813715774540732
midas_umidas,pre_second,S,3.3536019234061976,3.3496830141402634,0.0039189092659341895
midas_umidas,pre_third,T,1.4383023527733212,1.5570797178104414,-0.11877736503712022
monthly_mixed_frequency_kalman_em,pre_advance,A,3.725297676313165,3.7286268545743275,-0.0033291782611626353
monthly_mixed_frequency_kalman_em,pre_second,S,0.5947350900660556,0.593239557455956,0.0014955326100996036
monthly_mixed_frequency_kalman_em,pre_third,T,0.36921097634626737,0.368722636715976,0.0004883396302913789
no_revision,pre_advance,A,7.26944298718703,7.26944298718703,0.0
no_revision,pre_second,S,0.5696627235545563,0.5696627235545563,0.0
no_revision,pre_third,T,0.36218671255306983,0.36218671255306983,0.0
release_dfm,pre_advance,A,3.065863149762876,3.051686880620196,0.014176269142680109
release_dfm,pre_second,S,0.6907381923525489,0.6904136306729566,0.00032456167959227233
release_dfm,pre_third,T,0.4446166872002174,0.4446354112046445,-1.872400442709532e-05
revision_dfm_kalman_em,pre_advance,A,3.3827862430691154,3.38000284694541,0.002783396123705373
revision_dfm_kalman_em,pre_second,S,0.6949709053483214,0.6946533920278625,0.00031751332045892866
revision_dfm_kalman_em,pre_third,T,0.3730632960286779,0.3729824226779347,8.087335074319357e-05
spf,pre_advance,A,2.2249600782092696,2.2249600782092696,0.0
spf,pre_second,S,2.3374416593545337,2.3374416593545337,0.0
spf,pre_third,T,2.380187605841187,2.380187605841187,0.0
standard_dfm,pre_advance,A,3.065863149762876,3.051686880620196,0.014176269142680109
standard_dfm,pre_second,S,2.9233852978395802,2.9162859684726596,0.007099329366920593
standard_dfm,pre_third,T,2.9071466913431796,2.906128566370332,0.0010181249728478114
