model_id,timing_mode,checkpoint_id,n_matrices,share_psd,max_asymmetry,min_eigenvalue_min,min_eigenvalue_median,max_eigenvalue_median
indicator_revision_only_dfm_kalman_em,exact,pre_advance,80,1.0,0.0,0.0306233035377584,0.06926508112999305,9.337733130331571
indicator_revision_only_dfm_kalman_em,exact,pre_second,80,1.0,0.0,0.030444716134943,0.0592711371227145,2.796753396548235
indicator_revision_only_dfm_kalman_em,exact,pre_third,80,1.0,0.0,0.0075982640691999,0.032177804983121755,2.2092368128604174
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,80,1.0,0.0,0.0306233035377584,0.0692650964458546,9.339781425638613
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,80,1.0,0.0,0.030444716134943,0.05927087077627865,2.796742203584688
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,80,1.0,0.0,0.0075982628574408,0.03217781412768795,2.209535049012783
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,80,1.0,8.881784197001252e-16,0.0287078791957305,0.0628503314189359,8.530879135197011
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,80,1.0,1.1102230246251563e-16,0.0289427704109203,0.06012118723731415,2.735093025346159
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,80,1.0,6.938893903907227e-17,0.0038340295279284,0.03133632626621595,2.2226676306744633
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,80,1.0,8.881784197001252e-16,0.0287078791957305,0.0628405730762551,8.522870086671468
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,80,1.0,1.1102230246251563e-16,0.0289427704109203,0.0601423511345121,2.735245395241149
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,80,1.0,6.938893903907227e-17,0.003833995430567,0.03133633479142795,2.2226678282903087
monthly_mixed_frequency_kalman_em,exact,pre_advance,80,1.0,0.0,0.030871876143262,0.044784600940777256,10.11818044448134
monthly_mixed_frequency_kalman_em,exact,pre_second,80,1.0,0.0,0.0291708797155504,0.0436315102739765,3.2989475020971977
monthly_mixed_frequency_kalman_em,exact,pre_third,80,1.0,0.0,0.0286087237336817,0.0425761146800734,2.488144390474683
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,80,1.0,0.0,0.0308742721840335,0.044784600940777256,10.130252283348238
monthly_mixed_frequency_kalman_em,pseudo,pre_second,80,1.0,0.0,0.0291708797155504,0.043590220228518745,3.2990365499246868
monthly_mixed_frequency_kalman_em,pseudo,pre_third,80,1.0,0.0,0.0286087237336817,0.04267737881200205,2.4882403128745083
revision_dfm_kalman_em,exact,pre_advance,80,1.0,8.881784197001252e-16,0.0277309833255297,0.06134693675495215,9.678066295239338
revision_dfm_kalman_em,exact,pre_second,80,1.0,1.1102230246251563e-16,0.0276765491951205,0.060107036317706405,2.9018081315380098
revision_dfm_kalman_em,exact,pre_third,80,1.0,2.7755575615628914e-17,0.0134594079975811,0.03149668359747175,2.2425463272598276
revision_dfm_kalman_em,pseudo,pre_advance,80,1.0,8.881784197001252e-16,0.0277309833255297,0.061039962628391495,9.678066295239338
revision_dfm_kalman_em,pseudo,pre_second,80,1.0,1.1102230246251563e-16,0.0276752228299831,0.058369105119627604,2.901823550760579
revision_dfm_kalman_em,pseudo,pre_third,80,1.0,5.551115123125783e-17,0.0134600206177872,0.031503811226689646,2.238423737432286
