timing_mode,checkpoint_id,outcome_id,model_id,mean_squared_error,initial_model_count,final_model_count,n_obs_final_set,alpha,bootstrap_reps,block_length,included_in_mcs_alpha_10pct,elimination_step,p_value_at_elimination,test_stat_at_elimination,last_set_p_value,last_set_test_stat,method_note
exact,pre_advance,DELTA_SA,ar,0.45987673583332944,11,11,79,0.1,1000,4,True,,,,0.1018981018981019,1.0438482756533731,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,bridge,0.5159483662583094,11,11,79,0.1,1000,4,True,,,,0.1018981018981019,1.0438482756533731,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,indicator_revision_only_dfm_kalman_em,0.3245156186075948,11,11,79,0.1,1000,4,True,,,,0.1018981018981019,1.0438482756533731,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,joint_indicator_revision_dfm_full_kalman_em,0.4045148220920778,11,11,79,0.1,1000,4,True,,,,0.1018981018981019,1.0438482756533731,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,midas_umidas,9889.226366149498,11,11,79,0.1,1000,4,True,,,,0.1018981018981019,1.0438482756533731,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.410222726568222,11,11,79,0.1,1000,4,True,,,,0.1018981018981019,1.0438482756533731,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,no_revision,0.3245156186075948,11,11,79,0.1,1000,4,True,,,,0.1018981018981019,1.0438482756533731,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,release_dfm,0.41171047430327107,11,11,79,0.1,1000,4,True,,,,0.1018981018981019,1.0438482756533731,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,revision_dfm_kalman_em,0.39591574279354885,11,11,79,0.1,1000,4,True,,,,0.1018981018981019,1.0438482756533731,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,spf,0.3245156186075948,11,11,79,0.1,1000,4,True,,,,0.1018981018981019,1.0438482756533731,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,standard_dfm,0.41171047430327107,11,11,79,0.1,1000,4,True,,,,0.1018981018981019,1.0438482756533731,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,ar,0.16639562637908767,11,11,79,0.1,1000,4,True,,,,0.1088911088911089,1.185545729252878,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,bridge,0.24174842256025875,11,11,79,0.1,1000,4,True,,,,0.1088911088911089,1.185545729252878,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,indicator_revision_only_dfm_kalman_em,0.1305972198734177,11,11,79,0.1,1000,4,True,,,,0.1088911088911089,1.185545729252878,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.13097781294057803,11,11,79,0.1,1000,4,True,,,,0.1088911088911089,1.185545729252878,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,midas_umidas,42.81491025237875,11,11,79,0.1,1000,4,True,,,,0.1088911088911089,1.185545729252878,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,monthly_mixed_frequency_kalman_em,0.14275052011080444,11,11,79,0.1,1000,4,True,,,,0.1088911088911089,1.185545729252878,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,no_revision,0.1305972198734177,11,11,79,0.1,1000,4,True,,,,0.1088911088911089,1.185545729252878,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,release_dfm,0.13234459242121235,11,11,79,0.1,1000,4,True,,,,0.1088911088911089,1.185545729252878,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,revision_dfm_kalman_em,0.13083364982077567,11,11,79,0.1,1000,4,True,,,,0.1088911088911089,1.185545729252878,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,spf,0.1305972198734177,11,11,79,0.1,1000,4,True,,,,0.1088911088911089,1.185545729252878,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,standard_dfm,0.13478983193299354,11,11,79,0.1,1000,4,True,,,,0.1088911088911089,1.185545729252878,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,ar,9.178478813011168,11,11,80,0.1,1000,4,True,,,,0.11688311688311688,1.250363162836895,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,bridge,3.8736529702601272,11,11,80,0.1,1000,4,True,,,,0.11688311688311688,1.250363162836895,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,indicator_revision_only_dfm_kalman_em,1.7922053627499999,11,11,80,0.1,1000,4,True,,,,0.11688311688311688,1.250363162836895,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,joint_indicator_revision_dfm_full_kalman_em,1.7965415245680305,11,11,80,0.1,1000,4,True,,,,0.11688311688311688,1.250363162836895,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,midas_umidas,352.0758607502871,11,11,80,0.1,1000,4,True,,,,0.11688311688311688,1.250363162836895,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,monthly_mixed_frequency_kalman_em,1.9239220150872662,11,11,80,0.1,1000,4,True,,,,0.11688311688311688,1.250363162836895,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,no_revision,1.7922053627499999,11,11,80,0.1,1000,4,True,,,,0.11688311688311688,1.250363162836895,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,release_dfm,1.9218589329157723,11,11,80,0.1,1000,4,True,,,,0.11688311688311688,1.250363162836895,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,revision_dfm_kalman_em,1.7967283557034903,11,11,80,0.1,1000,4,True,,,,0.11688311688311688,1.250363162836895,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,spf,1.7922053627499999,11,11,80,0.1,1000,4,True,,,,0.11688311688311688,1.250363162836895,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,standard_dfm,2.638117433406972,11,11,80,0.1,1000,4,True,,,,0.11688311688311688,1.250363162836895,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,ar,0.45987673583332944,11,11,79,0.1,1000,4,True,,,,0.11288711288711288,1.0057284500355146,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,bridge,0.5214673272035621,11,11,79,0.1,1000,4,True,,,,0.11288711288711288,1.0057284500355146,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,indicator_revision_only_dfm_kalman_em,0.3245156186075948,11,11,79,0.1,1000,4,True,,,,0.11288711288711288,1.0057284500355146,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,joint_indicator_revision_dfm_full_kalman_em,0.4058012785369705,11,11,79,0.1,1000,4,True,,,,0.11288711288711288,1.0057284500355146,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,midas_umidas,9892.97990996828,11,11,79,0.1,1000,4,True,,,,0.11288711288711288,1.0057284500355146,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.40945552677389063,11,11,79,0.1,1000,4,True,,,,0.11288711288711288,1.0057284500355146,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,no_revision,0.3245156186075948,11,11,79,0.1,1000,4,True,,,,0.11288711288711288,1.0057284500355146,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,release_dfm,0.41034057963937326,11,11,79,0.1,1000,4,True,,,,0.11288711288711288,1.0057284500355146,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,revision_dfm_kalman_em,0.39581821330486916,11,11,79,0.1,1000,4,True,,,,0.11288711288711288,1.0057284500355146,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,spf,0.3245156186075948,11,11,79,0.1,1000,4,True,,,,0.11288711288711288,1.0057284500355146,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,standard_dfm,0.41034057963937326,11,11,79,0.1,1000,4,True,,,,0.11288711288711288,1.0057284500355146,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,ar,0.16639562637908767,11,11,79,0.1,1000,4,True,,,,0.1038961038961039,1.1966967625835911,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,bridge,0.2424028253493778,11,11,79,0.1,1000,4,True,,,,0.1038961038961039,1.1966967625835911,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,indicator_revision_only_dfm_kalman_em,0.1305972198734177,11,11,79,0.1,1000,4,True,,,,0.1038961038961039,1.1966967625835911,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.13098771694229172,11,11,79,0.1,1000,4,True,,,,0.1038961038961039,1.1966967625835911,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,midas_umidas,42.44813715055976,11,11,79,0.1,1000,4,True,,,,0.1038961038961039,1.1966967625835911,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,monthly_mixed_frequency_kalman_em,0.14177358304183574,11,11,79,0.1,1000,4,True,,,,0.1038961038961039,1.1966967625835911,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,no_revision,0.1305972198734177,11,11,79,0.1,1000,4,True,,,,0.1038961038961039,1.1966967625835911,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,release_dfm,0.13237149894402728,11,11,79,0.1,1000,4,True,,,,0.1038961038961039,1.1966967625835911,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,revision_dfm_kalman_em,0.1308343062924897,11,11,79,0.1,1000,4,True,,,,0.1038961038961039,1.1966967625835911,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,spf,0.1305972198734177,11,11,79,0.1,1000,4,True,,,,0.1038961038961039,1.1966967625835911,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,standard_dfm,0.13476909405222673,11,11,79,0.1,1000,4,True,,,,0.1038961038961039,1.1966967625835911,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,ar,9.178478813011168,11,11,80,0.1,1000,4,True,,,,0.12787212787212787,1.2126666037415714,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,bridge,3.8624357816682773,11,11,80,0.1,1000,4,True,,,,0.12787212787212787,1.2126666037415714,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,indicator_revision_only_dfm_kalman_em,1.7922053627499999,11,11,80,0.1,1000,4,True,,,,0.12787212787212787,1.2126666037415714,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,joint_indicator_revision_dfm_full_kalman_em,1.7965408686072273,11,11,80,0.1,1000,4,True,,,,0.12787212787212787,1.2126666037415714,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,midas_umidas,350.9254951455179,11,11,80,0.1,1000,4,True,,,,0.12787212787212787,1.2126666037415714,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,monthly_mixed_frequency_kalman_em,1.925170244226696,11,11,80,0.1,1000,4,True,,,,0.12787212787212787,1.2126666037415714,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,no_revision,1.7922053627499999,11,11,80,0.1,1000,4,True,,,,0.12787212787212787,1.2126666037415714,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,release_dfm,1.9196549842818165,11,11,80,0.1,1000,4,True,,,,0.12787212787212787,1.2126666037415714,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,revision_dfm_kalman_em,1.7967264481501128,11,11,80,0.1,1000,4,True,,,,0.12787212787212787,1.2126666037415714,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,spf,1.7922053627499999,11,11,80,0.1,1000,4,True,,,,0.12787212787212787,1.2126666037415714,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,standard_dfm,2.63070031451229,11,11,80,0.1,1000,4,True,,,,0.12787212787212787,1.2126666037415714,Block-bootstrap MCS-style elimination using average squared-loss differentials.
