timing_mode,checkpoint_id,outcome_id,baseline_model,model_id,target_quarter,loss_diff_baseline_minus_model,cumulative_loss_diff
exact,pre_advance,DELTA_SA,ar,bridge,2005:Q1,-0.042231031922894915,-0.042231031922894915
exact,pre_advance,DELTA_SA,ar,bridge,2005:Q2,-0.023369086730293462,-0.06560011865318838
exact,pre_advance,DELTA_SA,ar,bridge,2005:Q3,0.01063527877809664,-0.05496483987509174
exact,pre_advance,DELTA_SA,ar,bridge,2005:Q4,-0.007917577137597623,-0.06288241701268936
exact,pre_advance,DELTA_SA,ar,bridge,2006:Q1,-0.03850201724780672,-0.10138443426049608
exact,pre_advance,DELTA_SA,ar,bridge,2006:Q2,-0.04834696102868438,-0.14973139528918045
exact,pre_advance,DELTA_SA,ar,bridge,2006:Q3,0.08833781954903219,-0.061393575740148254
exact,pre_advance,DELTA_SA,ar,bridge,2006:Q4,-0.004330646303319696,-0.06572422204346795
exact,pre_advance,DELTA_SA,ar,bridge,2007:Q1,-0.2919124728119963,-0.35763669485546423
exact,pre_advance,DELTA_SA,ar,bridge,2007:Q2,0.5572689915582782,0.19963229670281402
exact,pre_advance,DELTA_SA,ar,bridge,2007:Q3,0.051011684052124195,0.2506439807549382
exact,pre_advance,DELTA_SA,ar,bridge,2007:Q4,0.018435322287814915,0.2690793030427531
exact,pre_advance,DELTA_SA,ar,bridge,2008:Q1,0.1451758917411648,0.4142551947839179
exact,pre_advance,DELTA_SA,ar,bridge,2008:Q2,-0.7704383444427152,-0.35618314965879727
exact,pre_advance,DELTA_SA,ar,bridge,2008:Q3,0.4488709255989261,0.09268777594012884
exact,pre_advance,DELTA_SA,ar,bridge,2008:Q4,1.7318365922683605,1.8245243682084893
exact,pre_advance,DELTA_SA,ar,bridge,2009:Q1,-0.19376126672637017,1.6307631014821191
exact,pre_advance,DELTA_SA,ar,bridge,2009:Q2,-0.23664290292004034,1.3941201985620788
exact,pre_advance,DELTA_SA,ar,bridge,2009:Q3,-0.2953361347770765,1.0987840637850024
exact,pre_advance,DELTA_SA,ar,bridge,2009:Q4,0.3100520849099628,1.4088361486949652
exact,pre_advance,DELTA_SA,ar,bridge,2010:Q1,-0.1644480706721107,1.2443880780228544
exact,pre_advance,DELTA_SA,ar,bridge,2010:Q2,-0.4736101548567063,0.7707779231661481
exact,pre_advance,DELTA_SA,ar,bridge,2010:Q3,0.8122180321879826,1.5829959553541308
exact,pre_advance,DELTA_SA,ar,bridge,2010:Q4,-0.2581275773162531,1.3248683780378778
exact,pre_advance,DELTA_SA,ar,bridge,2011:Q1,0.05703937734918775,1.3819077553870656
exact,pre_advance,DELTA_SA,ar,bridge,2011:Q2,-0.1892149146527509,1.1926928407343147
exact,pre_advance,DELTA_SA,ar,bridge,2011:Q3,-0.2899949269152853,0.9026979138190294
exact,pre_advance,DELTA_SA,ar,bridge,2011:Q4,0.20782355912977948,1.1105214729488089
exact,pre_advance,DELTA_SA,ar,bridge,2012:Q1,0.04479035579385257,1.1553118287426614
exact,pre_advance,DELTA_SA,ar,bridge,2012:Q2,0.06657576547097893,1.2218875942136402
exact,pre_advance,DELTA_SA,ar,bridge,2012:Q3,-0.1640009207710753,1.057886673442565
exact,pre_advance,DELTA_SA,ar,bridge,2012:Q4,-0.0293927224709494,1.0284939509716156
exact,pre_advance,DELTA_SA,ar,bridge,2013:Q1,0.01845188754637067,1.0469458385179862
exact,pre_advance,DELTA_SA,ar,bridge,2013:Q2,0.19095911123496512,1.2379049497529513
exact,pre_advance,DELTA_SA,ar,bridge,2013:Q3,-0.5524638745674804,0.6854410751854709
exact,pre_advance,DELTA_SA,ar,bridge,2013:Q4,0.08083155351181626,0.7662726286972872
exact,pre_advance,DELTA_SA,ar,bridge,2014:Q1,-0.6682655397265149,0.09800708897077226
exact,pre_advance,DELTA_SA,ar,bridge,2014:Q2,0.6204663705445473,0.7184734595153196
exact,pre_advance,DELTA_SA,ar,bridge,2014:Q3,-0.007871326011418059,0.7106021335039016
exact,pre_advance,DELTA_SA,ar,bridge,2014:Q4,0.18163416461341103,0.8922362981173126
exact,pre_advance,DELTA_SA,ar,bridge,2015:Q1,-0.20069634128733904,0.6915399568299736
