timing_mode,checkpoint_id,outcome_id,baseline_model,model_id,target_quarter,loss_diff_baseline_minus_model,cumulative_loss_diff
exact,pre_advance,A,ar,bridge,2005:Q1,-0.18165531500419416,-0.18165531500419416
exact,pre_advance,A,ar,bridge,2005:Q2,0.012988599580119393,-0.16866671542407477
exact,pre_advance,A,ar,bridge,2005:Q3,-0.022669430545366742,-0.1913361459694415
exact,pre_advance,A,ar,bridge,2005:Q4,-1.6742545865210774,-1.865590732490519
exact,pre_advance,A,ar,bridge,2006:Q1,2.991006569704023,1.1254158372135041
exact,pre_advance,A,ar,bridge,2006:Q2,1.170464149657155,2.295879986870659
exact,pre_advance,A,ar,bridge,2006:Q3,2.3057732319010356,4.601653218771695
exact,pre_advance,A,ar,bridge,2006:Q4,-5.727122937370752,-1.1254697185990574
exact,pre_advance,A,ar,bridge,2007:Q1,2.8014328670495168,1.6759631484504594
exact,pre_advance,A,ar,bridge,2007:Q2,0.19712721088938465,1.873090359339844
exact,pre_advance,A,ar,bridge,2007:Q3,-2.623404556376332,-0.7503141970364879
exact,pre_advance,A,ar,bridge,2007:Q4,7.045421465518135,6.295107268481647
exact,pre_advance,A,ar,bridge,2008:Q1,4.532014215781389,10.827121484263037
exact,pre_advance,A,ar,bridge,2008:Q2,0.20130049912040276,11.02842198338344
exact,pre_advance,A,ar,bridge,2008:Q3,9.243090387643477,20.271512371026915
exact,pre_advance,A,ar,bridge,2008:Q4,28.937638682577614,49.20915105360453
exact,pre_advance,A,ar,bridge,2009:Q1,27.939199779737486,77.14835083334202
exact,pre_advance,A,ar,bridge,2009:Q2,0.05637752871120982,77.20472836205323
exact,pre_advance,A,ar,bridge,2009:Q3,8.997805453522737,86.20253381557598
exact,pre_advance,A,ar,bridge,2009:Q4,4.441467357722365,90.64400117329834
exact,pre_advance,A,ar,bridge,2010:Q1,-6.844253072057621,83.79974810124071
exact,pre_advance,A,ar,bridge,2010:Q2,-2.7120249606003677,81.08772314064034
exact,pre_advance,A,ar,bridge,2010:Q3,-0.15064223533703758,80.9370809053033
exact,pre_advance,A,ar,bridge,2010:Q4,0.3088400864339452,81.24592099173725
exact,pre_advance,A,ar,bridge,2011:Q1,-3.7252523344483004,77.52066865728895
exact,pre_advance,A,ar,bridge,2011:Q2,-3.849930044040077,73.67073861324887
exact,pre_advance,A,ar,bridge,2011:Q3,0.0983694369383663,73.76910805018724
exact,pre_advance,A,ar,bridge,2011:Q4,-0.4728088394438591,73.29629921074338
exact,pre_advance,A,ar,bridge,2012:Q1,-1.4947701163250882,71.8015290944183
exact,pre_advance,A,ar,bridge,2012:Q2,-0.42867394403359155,71.37285515038471
exact,pre_advance,A,ar,bridge,2012:Q3,-0.4659967133581524,70.90685843702656
exact,pre_advance,A,ar,bridge,2012:Q4,-6.477179673856958,64.4296787631696
exact,pre_advance,A,ar,bridge,2013:Q1,2.1720105890122148,66.60168935218182
exact,pre_advance,A,ar,bridge,2013:Q2,-0.16008384152898752,66.44160551065283
exact,pre_advance,A,ar,bridge,2013:Q3,0.49922932481129284,66.94083483546413
exact,pre_advance,A,ar,bridge,2013:Q4,0.47893226704522857,67.41976710250935
exact,pre_advance,A,ar,bridge,2014:Q1,4.461952634710348,71.8817197372197
exact,pre_advance,A,ar,bridge,2014:Q2,7.366723261900251,79.24844299911994
exact,pre_advance,A,ar,bridge,2014:Q3,-0.6933889272191562,78.55505407190078
exact,pre_advance,A,ar,bridge,2014:Q4,0.08363238042396577,78.63868645232475
exact,pre_advance,A,ar,bridge,2015:Q1,3.686212657758281,82.32489911008302
exact,pre_advance,A,ar,bridge,2015:Q2,0.9174324187546339,83.24233152883765
exact,pre_advance,A,ar,bridge,2015:Q3,0.28844317160792093,83.53077470044558
exact,pre_advance,A,ar,bridge,2015:Q4,0.8797070303295977,84.41048173077517
exact,pre_advance,A,ar,bridge,2016:Q1,-0.25424000139340075,84.15624172938178
exact,pre_advance,A,ar,bridge,2016:Q2,-0.1670712474947788,83.989170481887
exact,pre_advance,A,ar,bridge,2016:Q3,1.615611578426314,85.60478206031331
exact,pre_advance,A,ar,bridge,2016:Q4,0.2431289413175455,85.84791100163086
exact,pre_advance,A,ar,bridge,2017:Q1,-1.1889539786215855,84.65895702300928
exact,pre_advance,A,ar,bridge,2017:Q2,1.4791191614674992,86.13807618447677
exact,pre_advance,A,ar,bridge,2017:Q3,-0.9426666275018094,85.19540955697497
exact,pre_advance,A,ar,bridge,2017:Q4,-0.07829265703308104,85.11711689994189
exact,pre_advance,A,ar,bridge,2018:Q1,-0.9523268943134301,84.16479000562846
exact,pre_advance,A,ar,bridge,2018:Q2,2.4915025626248566,86.65629256825332
exact,pre_advance,A,ar,bridge,2018:Q3,-1.568361775375707,85.08793079287761
exact,pre_advance,A,ar,bridge,2018:Q4,-0.0040309430664875485,85.08389984981113
exact,pre_advance,A,ar,bridge,2019:Q1,-0.0071491790359909935,85.07675067077514
exact,pre_advance,A,ar,bridge,2019:Q2,-1.6906554898775719,83.38609518089757
exact,pre_advance,A,ar,bridge,2019:Q3,-0.1131156732288768,83.2729795076687
exact,pre_advance,A,ar,bridge,2019:Q4,0.03438884752152483,83.30736835519022
