vintage_date
1998-07-31
1998-08-28
1998-10-02
1998-10-30
1998-11-25
1998-12-23
1999-01-29
1999-02-26
1999-03-26
1999-04-30
1999-05-28
1999-06-25
1999-07-30
1999-08-27
1999-10-01
1999-10-29
1999-11-24
1999-12-22
2000-01-28
2000-03-03
2000-03-31
2000-04-28
2000-05-26
2000-06-30
2000-07-28
2000-09-01
2000-09-29
2000-10-27
2000-11-22
2000-12-22
2001-02-02
2001-03-02
2001-03-30
2001-04-27
2001-05-25
2001-06-29
2001-07-27
2001-08-31
2001-09-28
2001-10-26
2001-11-21
2001-12-21
2002-02-01
2002-03-01
2002-03-28
2002-04-26
2002-05-31
2002-06-28
2002-07-26
2002-08-30
2002-09-27
2002-10-25
2002-11-27
2002-12-23
2003-01-31
2003-02-28
2003-03-28
2003-04-25
2003-05-30
2003-06-27
2003-08-01
2003-08-29
2003-09-26
2003-10-31
2003-11-26
2003-12-23
2004-01-30
2004-02-27
2004-03-26
2004-04-30
2004-05-28
2004-06-25
2004-07-30
2004-08-27
2004-10-01
2004-10-29
2004-11-24
2004-12-23
2005-02-04
2005-03-04
2005-04-01
2005-04-29
2005-05-27
2005-07-01
2005-07-29
2005-08-26
2005-09-30
2005-10-28
2005-11-23
2005-12-23
2006-02-03
2006-03-03
2006-03-31
2006-04-28
2006-05-26
2006-06-30
2006-07-28
2006-09-01
2006-09-29
2006-10-27
2006-11-22
2006-12-22
2007-02-02
2007-03-02
2007-03-30
2007-04-27
2007-06-01
2007-06-29
2007-07-27
2007-08-31
2007-09-28
2007-10-26
2007-11-21
2007-12-21
2008-02-01
2008-02-29
2008-03-28
2008-04-25
2008-05-30
2008-06-27
2008-07-25
2008-08-29
2008-09-26
2008-10-31
2008-11-26
2008-12-23
2009-01-30
2009-02-27
2009-03-27
2009-05-01
2009-05-29
2009-06-26
2009-07-24
2009-08-28
2009-09-25
2009-10-30
2009-11-25
2009-12-23
2010-01-29
2010-02-26
2010-03-26
2010-04-30
2010-05-28
2010-06-25
2010-07-30
2010-08-27
2010-10-01
2010-10-29
2010-11-24
2010-12-23
2011-01-28
2011-02-25
2011-03-25
2011-04-29
2011-05-27
2011-07-01
2011-07-29
2011-08-26
2011-09-30
2011-10-28
2011-11-23
2011-12-22
2012-01-27
2012-02-24
2012-03-30
2012-04-27
2012-05-25
2012-06-29
2012-07-27
2012-08-31
2012-09-28
2012-10-26
2012-11-21
2012-12-21
2013-02-01
2013-03-01
2013-03-29
2013-04-26
2013-05-31
2013-06-28
2013-07-26
2013-08-30
2013-09-27
2013-10-25
2013-11-27
2013-12-23
2014-01-31
2014-02-28
2014-03-28
2014-04-25
2014-05-30
2014-06-27
2014-08-01
2014-08-29
2014-09-26
2014-10-31
2014-11-26
2014-12-23
2015-01-30
2015-02-27
2015-03-27
2015-05-01
2015-05-29
2015-06-26
2015-07-31
2015-08-28
2015-09-25
2015-10-30
2015-11-25
2015-12-23
2016-01-29
2016-02-26
2016-04-01
2016-04-29
2016-05-27
2016-06-24
2016-07-29
2016-08-26
2016-09-30
2016-10-28
2016-11-23
2016-12-23
2017-01-27
2017-02-24
2017-03-31
2017-04-28
2017-05-26
2017-06-30
2017-07-28
2017-09-01
2017-09-29
2017-10-27
2017-11-22
2017-12-22
2018-01-26
2018-03-02
2018-04-27
2018-05-25
2018-06-29
2018-07-27
2018-08-31
2018-09-28
2018-10-26
2018-11-21
2018-12-21
2019-02-01
2019-03-01
2019-03-29
2019-04-26
2019-05-31
2019-06-28
2019-08-02
2019-08-30
2019-09-27
2019-10-25
2019-11-22
2019-12-20
2020-01-31
2020-02-28
2020-03-27
2020-04-24
2020-05-29
2020-06-26
2020-07-31
2020-08-28
2020-10-02
2020-10-30
2020-11-25
2020-12-23
2021-01-29
2021-02-26
2021-03-26
2021-04-30
2021-05-28
2021-06-25
2021-07-30
2021-08-27
2021-10-01
2021-10-29
2021-11-24
2021-12-23
2022-01-28
2022-02-25
2022-03-25
2022-04-29
2022-05-27
2022-06-24
2022-07-29
2022-08-26
2022-09-30
2022-10-28
2022-11-23
2022-12-23
2023-01-27
2023-02-24
2023-03-31
2023-04-28
2023-05-26
2023-06-30
2023-07-28
2023-08-25
2023-09-29
2023-10-27
2023-11-22
2023-12-22
2024-02-02
2024-03-01
2024-03-28
2024-04-26
2024-05-24
2024-06-28
2024-07-26
2024-08-30
2024-09-27
2024-10-25
2024-11-22
2024-12-20
2025-01-24
2025-02-21
2025-03-28
2025-04-25
2025-05-30
2025-06-27
2025-08-01
2025-08-29
2025-09-26
2025-10-24
2025-11-21
2025-12-19
2026-01-23
2026-02-20
