vintage_date
2010-04-13
2010-05-12
2010-06-10
2010-07-13
2010-08-11
2010-09-09
2010-10-14
2010-11-10
2010-12-10
2011-01-13
2011-02-11
2011-03-10
2011-04-12
2011-05-11
2011-06-09
2011-07-12
2011-08-11
2011-09-08
2011-10-13
2011-11-10
2011-12-09
2012-01-13
2012-02-10
2012-03-09
2012-04-12
2012-05-10
2012-06-08
2012-07-11
2012-08-09
2012-09-11
2012-10-11
2012-11-08
2012-12-11
2013-01-11
2013-02-08
2013-03-07
2013-04-05
2013-05-02
2013-06-04
2013-07-03
2013-08-06
2013-09-04
2013-10-24
2013-11-14
2013-12-04
2014-01-07
2014-02-06
2014-03-07
2014-04-03
2014-05-06
2014-06-04
2014-07-03
2014-08-06
2014-09-04
2014-10-03
2014-11-04
2014-12-05
2015-01-07
2015-02-05
2015-03-06
2015-04-02
2015-05-05
2015-06-03
2015-07-07
2015-08-05
2015-09-03
2015-10-06
2015-11-04
2015-12-04
2016-01-06
2016-02-05
2016-03-04
2016-04-05
2016-05-04
2016-06-03
2016-07-06
2016-08-05
2016-09-02
2016-10-05
2016-11-04
2016-12-06
2017-01-06
2017-02-07
2017-03-07
2017-04-04
2017-05-04
2017-06-02
2017-07-06
2017-08-04
2017-09-06
2017-10-05
2017-11-03
2017-12-05
2018-01-05
2018-02-06
2018-03-07
2018-04-05
2018-05-03
2018-06-06
2018-07-06
2018-08-03
2018-09-05
2018-10-05
2018-11-02
2018-12-06
2019-02-06
2019-03-06
2019-03-27
2019-04-17
2019-05-09
2019-06-06
2019-07-03
2019-08-02
2019-09-04
2019-10-04
2019-11-05
2019-12-05
2020-01-07
2020-02-05
2020-03-06
2020-04-02
2020-06-04
2020-07-02
2020-08-05
2020-09-03
2020-10-06
2020-11-04
2020-12-04
2021-01-07
2021-02-05
2021-03-05
2021-04-07
2021-05-04
2021-06-08
2021-07-02
2021-08-05
2021-09-02
2021-10-05
2021-11-04
2021-12-07
2022-01-06
2022-02-08
2022-03-08
2022-04-05
2022-05-04
2022-06-07
2022-07-07
2022-08-04
2022-09-07
2022-10-05
2022-11-03
2022-12-06
2023-01-05
2023-02-07
2023-03-08
2023-04-05
2023-05-04
2023-06-07
2023-07-06
2023-08-08
2023-09-06
2023-10-05
2023-11-07
2023-12-06
2024-01-09
2024-02-07
2024-03-07
2024-04-04
2024-05-02
2024-06-06
2024-07-03
2024-08-06
2024-09-04
2024-10-08
2024-11-05
2024-12-05
2025-01-07
2025-02-05
2025-03-06
2025-04-03
2025-05-06
2025-06-05
2025-07-03
2025-08-05
2025-09-04
2025-11-19
2025-12-11
2026-01-08
2026-01-29
2026-02-19
2026-03-12
2026-04-02
