model_id,timing_mode,checkpoint_id,outcome_id,threshold_abs_revision,n_obs,sign_accuracy,balanced_accuracy,sensitivity,specificity,precision,actual_positive_pred_positive,actual_positive_pred_nonpositive,actual_negative_pred_positive,actual_negative_pred_nonpositive,mean_abs_realized_revision,mean_abs_forecast_revision
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.0,79,0.0,0.5,0.0,1.0,,0,48,0,31,0.3997025316455695,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.1,61,0.0,0.5,0.0,1.0,,0,37,0,24,0.5046213114754097,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.2,52,0.0,0.5,0.0,1.0,,0,33,0,19,0.5673499999999999,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.0,79,0.0,0.5,0.0,1.0,,0,49,0,30,0.23798607594936708,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.1,51,0.0,0.5,0.0,1.0,,0,34,0,17,0.3465450980392156,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.2,38,0.0,0.5,0.0,1.0,,0,28,0,10,0.41342105263157897,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.0,80,0.0,0.5,0.0,1.0,,0,42,0,38,1.05551,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.1,75,0.0,0.5,0.0,1.0,,0,38,0,37,1.123417333333333,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.2,68,0.0,0.5,0.0,1.0,,0,36,0,32,1.223070588235294,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,0.0,79,0.620253164556962,0.5903897849462365,0.7291666666666666,0.45161290322580644,0.6730769230769231,35,13,17,14,0.3997025316455695,0.28393585834762114
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,0.1,61,0.6557377049180327,0.6283783783783784,0.7567567567567568,0.5,0.7,28,9,12,12,0.5046213114754097,0.2912335969239617
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,0.2,52,0.6730769230769231,0.65311004784689,0.7272727272727273,0.5789473684210527,0.75,24,9,8,11,0.5673499999999999,0.3052403066042137
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,0.0,79,0.5316455696202531,0.49965986394557826,0.6326530612244898,0.36666666666666664,0.62,31,18,19,11,0.23798607594936708,0.009400749360395352
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,0.1,51,0.5294117647058824,0.47058823529411764,0.6470588235294118,0.29411764705882354,0.6470588235294118,22,12,12,5,0.3465450980392156,0.008956107697536039
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,0.2,38,0.6052631578947368,0.5392857142857144,0.6785714285714286,0.4,0.76,19,9,6,4,0.41342105263157897,0.009861037198758674
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,0.0,80,0.375,0.3684210526315789,0.5,0.23684210526315788,0.42,21,21,29,9,1.05551,0.006406227339512996
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,0.1,75,0.36,0.3584637268847795,0.47368421052631576,0.24324324324324326,0.391304347826087,18,20,28,9,1.123417333333333,0.00651680764724065
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,0.2,68,0.3382352941176471,0.3315972222222222,0.4444444444444444,0.21875,0.3902439024390244,16,20,25,7,1.223070588235294,0.006585672204617955
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,0.0,79,0.6075949367088608,0.5799731182795699,0.7083333333333334,0.45161290322580644,0.6666666666666666,34,14,17,14,0.3997025316455695,0.2900989838444875
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,0.1,61,0.639344262295082,0.6148648648648649,0.7297297297297297,0.5,0.6923076923076923,27,10,12,12,0.5046213114754097,0.291371292625355
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,0.2,52,0.6730769230769231,0.65311004784689,0.7272727272727273,0.5789473684210527,0.75,24,9,8,11,0.5673499999999999,0.3055616317231901
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,0.0,79,0.5316455696202531,0.49965986394557826,0.6326530612244898,0.36666666666666664,0.62,31,18,19,11,0.23798607594936708,0.009349711539829199
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,0.1,51,0.5294117647058824,0.47058823529411764,0.6470588235294118,0.29411764705882354,0.6470588235294118,22,12,12,5,0.3465450980392156,0.008901281966990094
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,0.2,38,0.6052631578947368,0.5392857142857144,0.6785714285714286,0.4,0.76,19,9,6,4,0.41342105263157897,0.009789773132884967
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,0.0,80,0.3875,0.38032581453634084,0.5238095238095238,0.23684210526315788,0.43137254901960786,22,20,29,9,1.05551,0.006403447141885676
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,0.1,75,0.37333333333333335,0.3716216216216216,0.5,0.24324324324324326,0.40425531914893614,19,19,28,9,1.123417333333333,0.00651377609341591
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,0.2,68,0.35294117647058826,0.3454861111111111,0.4722222222222222,0.21875,0.40476190476190477,17,19,25,7,1.223070588235294,0.006585195021448754
midas_umidas,exact,pre_advance,DELTA_SA,0.0,79,0.43037974683544306,0.41129032258064513,0.5,0.3225806451612903,0.5333333333333333,24,24,21,10,0.3997025316455695,7.892394175090025
midas_umidas,exact,pre_advance,DELTA_SA,0.1,61,0.4098360655737705,0.38907657657657657,0.4864864864864865,0.2916666666666667,0.5142857142857142,18,19,17,7,0.5046213114754097,8.579531862870613
midas_umidas,exact,pre_advance,DELTA_SA,0.2,52,0.4230769230769231,0.4003189792663477,0.48484848484848486,0.3157894736842105,0.5517241379310345,16,17,13,6,0.5673499999999999,9.361330820256002
midas_umidas,exact,pre_second,DELTA_TS,0.0,79,0.6835443037974683,0.6802721088435374,0.6938775510204082,0.6666666666666666,0.7727272727272727,34,15,10,20,0.23798607594936708,1.2624732313701534
midas_umidas,exact,pre_second,DELTA_TS,0.1,51,0.6666666666666666,0.6764705882352942,0.6470588235294118,0.7058823529411765,0.8148148148148148,22,12,5,12,0.3465450980392156,1.4718174010719558
midas_umidas,exact,pre_second,DELTA_TS,0.2,38,0.7368421052631579,0.7571428571428571,0.7142857142857143,0.8,0.9090909090909091,20,8,2,8,0.41342105263157897,1.808086445048868
midas_umidas,exact,pre_third,DELTA_MT,0.0,80,0.4875,0.48182957393483705,0.5952380952380952,0.3684210526315789,0.5102040816326531,25,17,24,14,1.05551,5.2518896608104155
midas_umidas,exact,pre_third,DELTA_MT,0.1,75,0.48,0.47830725462304413,0.6052631578947368,0.35135135135135137,0.48936170212765956,23,15,24,13,1.123417333333333,5.08373222148668
midas_umidas,exact,pre_third,DELTA_MT,0.2,68,0.4852941176470588,0.4774305555555556,0.6111111111111112,0.34375,0.5116279069767442,22,14,21,11,1.223070588235294,5.203454257280557
midas_umidas,pseudo,pre_advance,DELTA_SA,0.0,79,0.4430379746835443,0.42170698924731187,0.5208333333333334,0.3225806451612903,0.5434782608695652,25,23,21,10,0.3997025316455695,7.655988004039946
midas_umidas,pseudo,pre_advance,DELTA_SA,0.1,61,0.4262295081967213,0.40259009009009006,0.5135135135135135,0.2916666666666667,0.5277777777777778,19,18,17,7,0.5046213114754097,8.234927641994407
midas_umidas,pseudo,pre_advance,DELTA_SA,0.2,52,0.4423076923076923,0.4154704944178628,0.5151515151515151,0.3157894736842105,0.5666666666666667,17,16,13,6,0.5673499999999999,9.022053343909366
midas_umidas,pseudo,pre_second,DELTA_TS,0.0,79,0.6455696202531646,0.6431972789115645,0.6530612244897959,0.6333333333333333,0.7441860465116279,32,17,11,19,0.23798607594936708,1.2646539195931163
midas_umidas,pseudo,pre_second,DELTA_TS,0.1,51,0.6274509803921569,0.6470588235294118,0.5882352941176471,0.7058823529411765,0.8,20,14,5,12,0.3465450980392156,1.4728593271222326
midas_umidas,pseudo,pre_second,DELTA_TS,0.2,38,0.6842105263157895,0.7214285714285715,0.6428571428571429,0.8,0.9,18,10,2,8,0.41342105263157897,1.8030246748348364
midas_umidas,pseudo,pre_third,DELTA_MT,0.0,80,0.4875,0.48182957393483705,0.5952380952380952,0.3684210526315789,0.5102040816326531,25,17,24,14,1.05551,5.230379578808484
midas_umidas,pseudo,pre_third,DELTA_MT,0.1,75,0.48,0.47830725462304413,0.6052631578947368,0.35135135135135137,0.48936170212765956,23,15,24,13,1.123417333333333,5.058452862468155
midas_umidas,pseudo,pre_third,DELTA_MT,0.2,68,0.47058823529411764,0.4635416666666667,0.5833333333333334,0.34375,0.5,21,15,21,11,1.223070588235294,5.187662714581494
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.0,79,0.6455696202531646,0.5940860215053764,0.8333333333333334,0.3548387096774194,0.6666666666666666,40,8,20,11,0.3997025316455695,0.18648043089952365
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.1,61,0.6557377049180327,0.6064189189189189,0.8378378378378378,0.375,0.6739130434782609,31,6,15,9,0.5046213114754097,0.1819768058116592
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.2,52,0.6538461538461539,0.5933014354066986,0.8181818181818182,0.3684210526315789,0.6923076923076923,27,6,12,7,0.5673499999999999,0.1839975690925667
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.0,79,0.5443037974683544,0.4904761904761905,0.7142857142857143,0.26666666666666666,0.6140350877192983,35,14,22,8,0.23798607594936708,0.14801462813744803
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.1,51,0.6274509803921569,0.5441176470588235,0.7941176470588235,0.29411764705882354,0.6923076923076923,27,7,12,5,0.3465450980392156,0.12832721212628295
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.2,38,0.6578947368421053,0.5428571428571428,0.7857142857142857,0.3,0.7586206896551724,22,6,7,3,0.41342105263157897,0.1395130014368727
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.0,80,0.4,0.39223057644110276,0.5476190476190477,0.23684210526315788,0.4423076923076923,23,19,29,9,1.05551,0.10528263401715184
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.1,75,0.38666666666666666,0.38477951635846375,0.5263157894736842,0.24324324324324326,0.4166666666666667,20,18,28,9,1.123417333333333,0.104933524511018
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.2,68,0.36764705882352944,0.359375,0.5,0.21875,0.4186046511627907,18,18,25,7,1.223070588235294,0.10538834066574394
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.0,79,0.6455696202531646,0.5940860215053764,0.8333333333333334,0.3548387096774194,0.6666666666666666,40,8,20,11,0.3997025316455695,0.18736277502528687
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.1,61,0.6557377049180327,0.6064189189189189,0.8378378378378378,0.375,0.6739130434782609,31,6,15,9,0.5046213114754097,0.18372146762460648
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.2,52,0.6538461538461539,0.5933014354066986,0.8181818181818182,0.3684210526315789,0.6923076923076923,27,6,12,7,0.5673499999999999,0.1878414425103086
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.0,79,0.5443037974683544,0.4904761904761905,0.7142857142857143,0.26666666666666666,0.6140350877192983,35,14,22,8,0.23798607594936708,0.138275746839897
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.1,51,0.6274509803921569,0.5441176470588235,0.7941176470588235,0.29411764705882354,0.6923076923076923,27,7,12,5,0.3465450980392156,0.12855879523135766
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.2,38,0.6578947368421053,0.5428571428571428,0.7857142857142857,0.3,0.7586206896551724,22,6,7,3,0.41342105263157897,0.13945983701541126
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.0,80,0.4,0.39223057644110276,0.5476190476190477,0.23684210526315788,0.4423076923076923,23,19,29,9,1.05551,0.10534522099664918
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.1,75,0.38666666666666666,0.38477951635846375,0.5263157894736842,0.24324324324324326,0.4166666666666667,20,18,28,9,1.123417333333333,0.10504479005509854
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.2,68,0.36764705882352944,0.359375,0.5,0.21875,0.4186046511627907,18,18,25,7,1.223070588235294,0.10599484394401464
no_revision,exact,pre_advance,DELTA_SA,0.0,79,0.0,0.5,0.0,1.0,,0,48,0,31,0.3997025316455695,0.0
no_revision,exact,pre_advance,DELTA_SA,0.1,61,0.0,0.5,0.0,1.0,,0,37,0,24,0.5046213114754097,0.0
no_revision,exact,pre_advance,DELTA_SA,0.2,52,0.0,0.5,0.0,1.0,,0,33,0,19,0.5673499999999999,0.0
no_revision,exact,pre_second,DELTA_TS,0.0,79,0.0,0.5,0.0,1.0,,0,49,0,30,0.23798607594936708,0.0
no_revision,exact,pre_second,DELTA_TS,0.1,51,0.0,0.5,0.0,1.0,,0,34,0,17,0.3465450980392156,0.0
no_revision,exact,pre_second,DELTA_TS,0.2,38,0.0,0.5,0.0,1.0,,0,28,0,10,0.41342105263157897,0.0
no_revision,exact,pre_third,DELTA_MT,0.0,80,0.0,0.5,0.0,1.0,,0,42,0,38,1.05551,0.0
no_revision,exact,pre_third,DELTA_MT,0.1,75,0.0,0.5,0.0,1.0,,0,38,0,37,1.123417333333333,0.0
no_revision,exact,pre_third,DELTA_MT,0.2,68,0.0,0.5,0.0,1.0,,0,36,0,32,1.223070588235294,0.0
no_revision,pseudo,pre_advance,DELTA_SA,0.0,79,0.0,0.5,0.0,1.0,,0,48,0,31,0.3997025316455695,0.0
no_revision,pseudo,pre_advance,DELTA_SA,0.1,61,0.0,0.5,0.0,1.0,,0,37,0,24,0.5046213114754097,0.0
no_revision,pseudo,pre_advance,DELTA_SA,0.2,52,0.0,0.5,0.0,1.0,,0,33,0,19,0.5673499999999999,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.0,79,0.0,0.5,0.0,1.0,,0,49,0,30,0.23798607594936708,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.1,51,0.0,0.5,0.0,1.0,,0,34,0,17,0.3465450980392156,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.2,38,0.0,0.5,0.0,1.0,,0,28,0,10,0.41342105263157897,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.0,80,0.0,0.5,0.0,1.0,,0,42,0,38,1.05551,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.1,75,0.0,0.5,0.0,1.0,,0,38,0,37,1.123417333333333,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.2,68,0.0,0.5,0.0,1.0,,0,36,0,32,1.223070588235294,0.0
release_dfm,exact,pre_advance,DELTA_SA,0.0,79,0.5443037974683544,0.4764784946236559,0.7916666666666666,0.16129032258064516,0.59375,38,10,26,5,0.3997025316455695,0.16801484188460278
release_dfm,exact,pre_advance,DELTA_SA,0.1,61,0.5409836065573771,0.4752252252252252,0.7837837837837838,0.16666666666666666,0.5918367346938775,29,8,20,4,0.5046213114754097,0.164398626440537
release_dfm,exact,pre_advance,DELTA_SA,0.2,52,0.5576923076923077,0.4840510366826156,0.7575757575757576,0.21052631578947367,0.625,25,8,15,4,0.5673499999999999,0.17342278201847647
release_dfm,exact,pre_second,DELTA_TS,0.0,79,0.5822784810126582,0.5017006802721089,0.8367346938775511,0.16666666666666666,0.6212121212121212,41,8,25,5,0.23798607594936708,0.06083482514892255
release_dfm,exact,pre_second,DELTA_TS,0.1,51,0.5686274509803921,0.4411764705882353,0.8235294117647058,0.058823529411764705,0.6363636363636364,28,6,16,1,0.3465450980392156,0.06129895172286485
release_dfm,exact,pre_second,DELTA_TS,0.2,38,0.5789473684210527,0.39285714285714285,0.7857142857142857,0.0,0.6875,22,6,10,0,0.41342105263157897,0.062370925337126855
release_dfm,exact,pre_third,DELTA_MT,0.0,80,0.5,0.4786967418546366,0.9047619047619048,0.05263157894736842,0.5135135135135135,38,4,36,2,1.05551,0.6100053360292965
release_dfm,exact,pre_third,DELTA_MT,0.1,75,0.48,0.4743954480796586,0.8947368421052632,0.05405405405405406,0.4927536231884058,34,4,35,2,1.123417333333333,0.6108183528400277
release_dfm,exact,pre_third,DELTA_MT,0.2,68,0.5,0.4739583333333333,0.9166666666666666,0.03125,0.515625,33,3,31,1,1.223070588235294,0.622895685615265
release_dfm,pseudo,pre_advance,DELTA_SA,0.0,79,0.5443037974683544,0.4764784946236559,0.7916666666666666,0.16129032258064516,0.59375,38,10,26,5,0.3997025316455695,0.16802652554548042
release_dfm,pseudo,pre_advance,DELTA_SA,0.1,61,0.5409836065573771,0.4752252252252252,0.7837837837837838,0.16666666666666666,0.5918367346938775,29,8,20,4,0.5046213114754097,0.16463855394762553
release_dfm,pseudo,pre_advance,DELTA_SA,0.2,52,0.5576923076923077,0.4840510366826156,0.7575757575757576,0.21052631578947367,0.625,25,8,15,4,0.5673499999999999,0.17353160304800863
release_dfm,pseudo,pre_second,DELTA_TS,0.0,79,0.5822784810126582,0.5017006802721089,0.8367346938775511,0.16666666666666666,0.6212121212121212,41,8,25,5,0.23798607594936708,0.0606788028685717
release_dfm,pseudo,pre_second,DELTA_TS,0.1,51,0.5686274509803921,0.4411764705882353,0.8235294117647058,0.058823529411764705,0.6363636363636364,28,6,16,1,0.3465450980392156,0.06115287078588335
release_dfm,pseudo,pre_second,DELTA_TS,0.2,38,0.5789473684210527,0.39285714285714285,0.7857142857142857,0.0,0.6875,22,6,10,0,0.41342105263157897,0.062206945565496906
release_dfm,pseudo,pre_third,DELTA_MT,0.0,80,0.5,0.4786967418546366,0.9047619047619048,0.05263157894736842,0.5135135135135135,38,4,36,2,1.05551,0.6102973467769571
release_dfm,pseudo,pre_third,DELTA_MT,0.1,75,0.48,0.4743954480796586,0.8947368421052632,0.05405405405405406,0.4927536231884058,34,4,35,2,1.123417333333333,0.6111164185356401
release_dfm,pseudo,pre_third,DELTA_MT,0.2,68,0.5,0.4739583333333333,0.9166666666666666,0.03125,0.515625,33,3,31,1,1.223070588235294,0.6230939591332344
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.0,79,0.5949367088607594,0.5352822580645161,0.8125,0.25806451612903225,0.6290322580645161,39,9,23,8,0.3997025316455695,0.25774711957979307
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.1,61,0.6065573770491803,0.5439189189189189,0.8378378378378378,0.25,0.6326530612244898,31,6,18,6,0.5046213114754097,0.2639896815134186
