model_id,checkpoint_id,target_id,exact,pseudo,exact_minus_pseudo_RMSE
ar,pre_advance,A,10.72104304228959,10.72104304228959,0.0
ar,pre_second,S,10.52352274012095,10.52352274012095,0.0
ar,pre_third,T,9.30377466833902,9.30377466833902,0.0
bridge,pre_advance,A,3.362991299609968,3.3835037617213883,-0.0205124621114203
bridge,pre_second,S,3.1436260456120424,3.142070214836336,0.0015558307757062
bridge,pre_third,T,3.206902077259027,3.199181849149246,0.0077202281097812
indicator_revision_only_dfm_kalman_em,pre_advance,A,4.665980313680302,4.667869824870315,-0.0018895111900123
indicator_revision_only_dfm_kalman_em,pre_second,S,0.6153531024990829,0.6153870358922733,-3.3933393190355154e-05
indicator_revision_only_dfm_kalman_em,pre_third,T,0.3733064914059443,0.3733259481052106,-1.945669926628479e-05
joint_indicator_revision_dfm_full_kalman_em,pre_advance,A,5.422518183252353,5.422527698394964,-9.51514261071651e-06
joint_indicator_revision_dfm_full_kalman_em,pre_second,S,1.4220252610604824,1.4223592883034235,-0.000334027242941
joint_indicator_revision_dfm_full_kalman_em,pre_third,T,0.3731718934948411,0.3731365432107629,3.535028407813945e-05
midas_umidas,pre_advance,A,5.501671454809658,5.618481580100391,-0.1168101252907325
midas_umidas,pre_second,S,1.2590846818661632,1.2595385221601436,-0.0004538402939804
midas_umidas,pre_third,T,1.485223711031883,1.48973091987058,-0.0045072088386968
monthly_mixed_frequency_kalman_em,pre_advance,A,4.127346754223465,4.129357355650728,-0.0020106014272629
monthly_mixed_frequency_kalman_em,pre_second,S,0.6418434135064038,0.645040092040123,-0.0031966785337191
monthly_mixed_frequency_kalman_em,pre_third,T,0.3732625498056657,0.3729866406324122,0.0002759091732534
no_revision,pre_advance,A,14.710645176623602,14.710645176623602,0.0
no_revision,pre_second,S,0.5696627235545563,0.5696627235545563,0.0
no_revision,pre_third,T,0.3621867125530698,0.3621867125530698,0.0
release_dfm,pre_advance,A,3.1621960691878805,3.1436275639771267,0.0185685052107538
release_dfm,pre_second,S,0.7045962087029917,0.7032625622383578,0.0013336464646338
release_dfm,pre_third,T,0.5320494386555976,0.5320452943478182,4.144307779396783e-06
revision_dfm_kalman_em,pre_advance,A,3.15559634738865,3.1537773980473056,0.0018189493413443
revision_dfm_kalman_em,pre_second,S,0.7358455363283256,0.7368387270232143,-0.0009931906948886
revision_dfm_kalman_em,pre_third,T,0.3688826026578689,0.3689075601339819,-2.4957476113030008e-05
spf,pre_advance,A,2.2249600782092696,2.2249600782092696,0.0
spf,pre_second,S,2.3374416593545337,2.3374416593545337,0.0
spf,pre_third,T,2.380187605841187,2.380187605841187,0.0
standard_dfm,pre_advance,A,3.1621960691878805,3.1436275639771267,0.0185685052107538
standard_dfm,pre_second,S,2.974551504155842,2.9652978257814717,0.0092536783743701
standard_dfm,pre_third,T,2.9948535386028827,2.991873424171988,0.0029801144308949
