subsample,model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,RMSE,MAE,bias,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,relative_RMSFE,DM_test_vs_ar_normal_approx
full_sample,ar,exact,pre_advance,DELTA_SA,79,2.7906865217034893,0.9073116629109444,-0.18918958760208116,0.4936708860759494,1.0,0.0,,,,1.0,1.0
full_sample,ar,exact,pre_second,DELTA_TS,79,3.674273661442146,0.980932335935324,0.695730181812017,0.5822784810126582,1.0,0.0,,,,1.0,1.0
full_sample,ar,exact,pre_third,DELTA_MT,80,10.451895015643494,4.2718097124454335,0.157628826122915,0.5125,1.0,0.0,,,,1.0,1.0
full_sample,ar,pseudo,pre_advance,DELTA_SA,79,2.7906865217034893,0.9073116629109444,-0.18918958760208116,0.4936708860759494,1.0,0.0,,,,1.0,1.0
full_sample,ar,pseudo,pre_second,DELTA_TS,79,3.674273661442146,0.980932335935324,0.695730181812017,0.5822784810126582,1.0,0.0,,,,1.0,1.0
full_sample,ar,pseudo,pre_third,DELTA_MT,80,10.451895015643494,4.2718097124454335,0.157628826122915,0.5125,1.0,0.0,,,,1.0,1.0
full_sample,bridge,exact,pre_advance,DELTA_SA,79,0.714865408837898,0.5321299706399097,-0.06789103545325174,0.4050632911392405,1.0,0.0,,,,0.2561611285532458,0.2658413260151857
full_sample,bridge,exact,pre_second,DELTA_TS,79,0.544408906920047,0.392748617514329,-0.04441484165315265,0.5316455696202531,1.0,0.0,,,,0.14816776241603283,0.2692115009204262
full_sample,bridge,exact,pre_third,DELTA_MT,80,2.8102884939189474,1.8943064315800668,0.3308481952733453,0.4,1.0,0.0,,,,0.26887836987577374,0.11439482379685198
full_sample,bridge,pseudo,pre_advance,DELTA_SA,79,0.7194136694381665,0.5328274734161503,-0.06852269532744207,0.4177215189873418,1.0,0.0,,,,0.2577909284483241,0.2662952905912946
full_sample,bridge,pseudo,pre_second,DELTA_TS,79,0.5436474361619392,0.3919468481965371,-0.043953311916672594,0.5443037974683544,1.0,0.0,,,,0.14796051852832284,0.26917468093697966
full_sample,bridge,pseudo,pre_third,DELTA_MT,80,2.8014639673158137,1.8857932756405607,0.3370647777782646,0.4,1.0,0.0,,,,0.2680340706754923,0.11422907791957296
full_sample,indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455695,-0.0657987341772152,0.0,1.0,23.075949367088608,8.947818080983421e-05,9.256278221891422e-05,9.963475833659464e-05,0.20412995838988862,0.25492824004339815
full_sample,indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,79,0.3613823734957444,0.23798607594936708,-0.05443417721518987,0.0,1.0,23.21518987341772,8.997323154434423e-05,9.346558125299666e-05,9.991552379900166e-05,0.09835477887455517,0.26397987193372924
full_sample,indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.03200500000000002,0.0,1.0,23.6125,8.920857425752898e-05,9.191631788255282e-05,9.97694587799919e-05,0.1280851695387786,0.09742541934127497
full_sample,indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455695,-0.0657987341772152,0.0,1.0,23.063291139240505,8.97369682379082e-05,9.291955795438338e-05,9.981755086724204e-05,0.20412995838988862,0.25492824004339815
full_sample,indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,79,0.3613823734957444,0.23798607594936708,-0.05443417721518987,0.0,1.0,23.544303797468356,9.031920733141605e-05,9.391462438655295e-05,9.977392998641132e-05,0.09835477887455517,0.26397987193372924
full_sample,indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.03200500000000002,0.0,1.0,23.55,8.907091821457188e-05,9.190579897528506e-05,9.979028776251102e-05,0.1280851695387786,0.09742541934127497
full_sample,joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,79,0.8248336237177745,0.5194579275852346,0.09314390833052642,0.5569620253164557,1.0,29.620253164556964,9.220275440471017e-05,9.537924921208776e-05,9.994197258291042e-05,0.2955665630313361,0.26872629479540633
full_sample,joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,79,0.36373865333925126,0.2384034439110225,-0.05164806511123771,0.5316455696202531,0.9873417721518988,30.050632911392405,9.376538049263711e-05,9.475074418502816e-05,0.0002390338220774,0.09899607020465767,0.2640034708539198
full_sample,joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,80,1.3543455096009658,1.0728493725572776,-0.04652880419655274,0.4125,0.975,31.275,0.0007729236788941719,9.599110732370518e-05,0.0544444504809263,0.12957894310781906,0.09754279504932457
full_sample,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.8226296621516558,0.5173278376386233,0.09141657584447586,0.5569620253164557,1.0,29.60759493670886,9.27105119351178e-05,9.529468903960384e-05,9.994197258291042e-05,0.2947768069806374,0.2685519039543184
full_sample,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,79,0.3637767328157722,0.23844027900497514,-0.05161275917610979,0.5316455696202531,0.9873417721518988,30.253164556962027,9.368947458681348e-05,9.475887973036728e-05,0.0002386495600375,0.09900643401531244,0.26400452275997693
full_sample,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,80,1.3543473058065576,1.072847929958852,-0.046521534703290825,0.4125,0.975,31.2125,0.0007731098305642157,9.599352766491476e-05,0.0544444504809263,0.1295791149623573,0.09754280847877722
full_sample,midas_umidas,exact,pre_advance,DELTA_SA,79,1.4144085467542904,1.0757070483366695,-0.10500675759186337,0.4430379746835443,1.0,0.0,,,,0.5068317547507657,0.37905652955512603
full_sample,midas_umidas,exact,pre_second,DELTA_TS,79,1.0901930952664585,0.6184773629506327,-0.11427580134952565,0.4936708860759494,1.0,0.0,,,,0.29670982504840415,0.30313186711643386
full_sample,midas_umidas,exact,pre_third,DELTA_MT,80,2.881050485156374,2.053141010136382,-0.35784900594920177,0.5375,1.0,0.0,,,,0.2756486245646618,0.11831293103931484
full_sample,midas_umidas,pseudo,pre_advance,DELTA_SA,79,1.393255020319289,1.0681846194234752,-0.08376757697327025,0.4177215189873418,1.0,0.0,,,,0.4992517108187483,0.373037964490745
full_sample,midas_umidas,pseudo,pre_second,DELTA_TS,79,1.0940704843343443,0.61449746343546,-0.11438122915184942,0.4810126582278481,1.0,0.0,,,,0.2977651054725531,0.30352989191887414
full_sample,midas_umidas,pseudo,pre_third,DELTA_MT,80,2.879425685873056,2.064584951406655,-0.3637218962146817,0.5375,1.0,0.0,,,,0.27549316957005215,0.11823852074089392
full_sample,monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,79,0.5838079775036301,0.42149894077691585,0.008138595255566585,0.5822784810126582,1.0,30.151898734177216,9.457783418462467e-05,9.517854015828183e-05,9.974712917330904e-05,0.20919869464495153,0.25477542594201524
full_sample,monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,79,0.46632385017179917,0.2921976846805288,-0.01671931778016787,0.5443037974683544,1.0,29.430379746835442,9.43883451358658e-05,9.53334729636494e-05,9.999166289987864e-05,0.12691592764725312,0.26645886157655474
full_sample,monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,80,1.3595772387038816,1.0784657346518642,0.0007005283805926688,0.425,1.0,29.1,9.49763210870388e-05,9.584679313994763e-05,9.996856554711144e-05,0.13007949627019633,0.09769929048096064
full_sample,monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.5834322857019153,0.4204802192059904,0.008641208204017575,0.569620253164557,1.0,30.151898734177216,9.46095262196622e-05,9.50261474331818e-05,9.998387465141948e-05,0.20906407121132936,0.25474379919814205
full_sample,monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,79,0.4688893594029844,0.29319491048786456,-0.01854669344988657,0.5443037974683544,1.0,29.39240506329114,9.460773144883513e-05,9.510453800089136e-05,9.99680172575006e-05,0.12761416339874534,0.2665348982227217
full_sample,monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,80,1.3593206516536922,1.078298368103035,0.0006562299749542199,0.425,1.0,29.2,9.482608220421032e-05,9.560509400595942e-05,9.982551864988344e-05,0.13005494693729494,0.09769693633219269
full_sample,no_revision,exact,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455695,-0.0657987341772152,0.0,1.0,0.0,,,,0.20412995838988862,0.25492824004339815
full_sample,no_revision,exact,pre_second,DELTA_TS,79,0.3613823734957444,0.23798607594936708,-0.05443417721518987,0.0,1.0,0.0,,,,0.09835477887455517,0.26397987193372924
full_sample,no_revision,exact,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.03200500000000002,0.0,1.0,0.0,,,,0.1280851695387786,0.09742541934127497
full_sample,no_revision,pseudo,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455695,-0.0657987341772152,0.0,1.0,0.0,,,,0.20412995838988862,0.25492824004339815
full_sample,no_revision,pseudo,pre_second,DELTA_TS,79,0.3613823734957444,0.23798607594936708,-0.05443417721518987,0.0,1.0,0.0,,,,0.09835477887455517,0.26397987193372924
full_sample,no_revision,pseudo,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.03200500000000002,0.0,1.0,0.0,,,,0.1280851695387786,0.09742541934127497
full_sample,release_dfm,exact,pre_advance,DELTA_SA,79,0.6760634439292688,0.44756910186458826,-0.07006125607548341,0.5569620253164557,1.0,0.0,,,,0.2422570355614813,0.2618295002174944
full_sample,release_dfm,exact,pre_second,DELTA_TS,79,0.3724901869052686,0.2536591160667067,-0.051142733177839544,0.4936708860759494,1.0,0.0,,,,0.10137791063691942,0.2642673471128429
full_sample,release_dfm,exact,pre_third,DELTA_MT,80,1.61914010006876,1.1697658558307762,0.12969538173976392,0.6125,1.0,0.0,,,,0.1549135441606877,0.09938949679515038
full_sample,release_dfm,pseudo,pre_advance,DELTA_SA,79,0.6749400052938735,0.44692047319473965,-0.06975196494897841,0.5443037974683544,1.0,0.0,,,,0.24185446844164965,0.2617454963795038
full_sample,release_dfm,pseudo,pre_second,DELTA_TS,79,0.37258428680426003,0.25380609915558766,-0.050975065031573064,0.4936708860759494,1.0,0.0,,,,0.10140352111334608,0.2642703224598646
full_sample,release_dfm,pseudo,pre_third,DELTA_MT,80,1.6182643009751925,1.1689849098035416,0.13061378702881504,0.625,1.0,0.0,,,,0.1548297508301714,0.09938002636973733
full_sample,revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,79,0.6770537174494425,0.47866905112555974,0.04859602128260431,0.5949367088607594,1.0,30.78481012658228,8.967574064232979e-05,9.599513754718544e-05,9.994820855196652e-05,0.24261188499099345,0.26372205477193067
full_sample,revision_dfm_kalman_em,exact,pre_second,DELTA_TS,79,0.36797020611457704,0.2433514385332624,-0.04952260338914685,0.5189873417721519,1.0,31.025316455696203,8.878374400644373e-05,9.679847721381532e-05,9.974468447485888e-05,0.10014774075650897,0.26415941978628343
