model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,mean_numerical_guard_event_count,max_numerical_guard_event_count
ar,exact,pre_advance,DELTA_SA,77,0.6112853443552796,0.4343518097205976,0.06450799861152848,1.0,1.0,0.5324675324675324,1.0,0.0,,,,0.0,0.0
bridge,exact,pre_advance,DELTA_SA,77,0.6398644207963774,0.4553471550643213,-0.0035289425147350707,1.0467524319125303,0.7117799506207761,0.5454545454545454,1.0,0.0,,,,0.0,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,77,0.5605800485026388,0.39431818181818185,-0.05211298701298702,0.9170513470985968,0.12216823586948568,0.0,1.0,31.68831168831169,8.961254882722421e-05,9.299720613540878e-05,9.972064680541779e-05,0.0,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,77,0.5878393016425709,0.4387018264833253,0.07971861309609023,0.9616446837320514,0.6728634344985379,0.6363636363636364,1.0,31.935064935064936,9.141871548990496e-05,9.334102970263788e-05,9.968050670793468e-05,0.0,0.0
midas_umidas,exact,pre_advance,DELTA_SA,77,10.835084705876707,6.716793334928329,1.249280404147241,17.72508502932363,0.00029910927992914213,0.4155844155844156,1.0,0.0,,,,0.0,0.0
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,77,0.5503861803954445,0.3750764346527877,0.06123618657362511,0.9003752265252405,0.0741120639782532,0.6753246753246753,1.0,42.01298701298701,9.424276869942151e-05,9.56543026950009e-05,9.992598888191642e-05,0.0,0.0
no_revision,exact,pre_advance,DELTA_SA,77,0.5605800485026388,0.39431818181818185,-0.05211298701298702,0.9170513470985968,0.12216823586948568,0.0,1.0,0.0,,,,0.0,0.0
release_dfm,exact,pre_advance,DELTA_SA,77,0.5721768290649004,0.40180287781236323,0.024802692539620537,0.9360224882675262,0.3245258102422083,0.6103896103896104,1.0,0.0,,,,0.0,0.0
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,77,0.5730251542996614,0.4059237148221776,0.09012095219824165,0.9374102611670314,0.40161277810325957,0.6753246753246753,1.0,24.51948051948052,9.383056573084086e-05,9.30150126945095e-05,9.994443166854442e-05,0.0,0.0
spf,exact,pre_advance,DELTA_SA,77,0.5605800485026388,0.39431818181818185,-0.05211298701298702,0.9170513470985968,0.12216823586948568,0.0,1.0,0.0,,,,0.0,0.0
