relative_path,size_bytes
initialization_audit/seed_3/forecast_results.csv,187352
initialization_audit/seed_3/gdp_release_calendar_used.csv,304585
initialization_audit/seed_3/metrics_summary.csv,12211
initialization_audit/seed_3/revision_forecast_results.csv,205183
initialization_audit/seed_3/revision_metrics_summary.csv,12835
initialization_audit/seed_3/run_summary.md,46796
initialization_audit/seed_3/state_space_covariance_records.csv,836608
initialization_audit/seed_3/timing_audit_by_checkpoint.csv,4399
initialization_audit/seed_4/exact_pseudo_point_gaps.csv,2741
initialization_audit/seed_4/exact_pseudo_revision_gaps.csv,2943
initialization_audit/seed_4/failures.csv,1
initialization_audit/seed_4/forecast_results.csv,187303
initialization_audit/seed_4/gdp_release_calendar_used.csv,304585
initialization_audit/seed_4/metrics_summary.csv,12165
initialization_audit/seed_4/revision_forecast_results.csv,205126
initialization_audit/seed_4/revision_metrics_summary.csv,12753
initialization_audit/seed_4/run_summary.md,46796
initialization_audit/seed_4/state_space_covariance_records.csv,835562
initialization_audit/seed_4/timing_audit_by_checkpoint.csv,4399
initialization_audit/seed_5/exact_pseudo_point_gaps.csv,2736
initialization_audit/seed_5/exact_pseudo_revision_gaps.csv,2938
initialization_audit/seed_5/failures.csv,1
initialization_audit/seed_5/forecast_results.csv,187305
initialization_audit/seed_5/gdp_release_calendar_used.csv,304585
initialization_audit/seed_5/metrics_summary.csv,12215
initialization_audit/seed_5/revision_forecast_results.csv,205095
initialization_audit/seed_5/revision_metrics_summary.csv,12819
initialization_audit/seed_5/run_summary.md,46796
initialization_audit/seed_5/state_space_covariance_records.csv,835705
initialization_audit/seed_5/timing_audit_by_checkpoint.csv,4399
mature_robustness_runs/mature_1y/evidence_dir/bootstrap_loss_difference_point.csv,88456
mature_robustness_runs/mature_1y/evidence_dir/bootstrap_loss_difference_revision.csv,91061
mature_robustness_runs/mature_1y/evidence_dir/calendar_audit.csv,313
mature_robustness_runs/mature_1y/evidence_dir/common_sample_spf_point.csv,7951
mature_robustness_runs/mature_1y/evidence_dir/common_sample_spf_revision.csv,8478
mature_robustness_runs/mature_1y/evidence_dir/cumulative_loss_point.csv,3151927
mature_robustness_runs/mature_1y/evidence_dir/cumulative_loss_revision.csv,3343395
mature_robustness_runs/mature_1y/evidence_dir/density_point_metrics.csv,12600
mature_robustness_runs/mature_1y/evidence_dir/density_point_records.csv,1992036
mature_robustness_runs/mature_1y/evidence_dir/density_revision_metrics.csv,13044
mature_robustness_runs/mature_1y/evidence_dir/density_revision_records.csv,2053062
mature_robustness_runs/mature_1y/evidence_dir/external_benchmark_coverage.csv,10951
mature_robustness_runs/mature_1y/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74297
mature_robustness_runs/mature_1y/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,77657
mature_robustness_runs/mature_1y/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,94947
mature_robustness_runs/mature_1y/evidence_dir/forecast_comparison_point_clark_west.csv,6569
mature_robustness_runs/mature_1y/evidence_dir/forecast_comparison_point_dm.csv,81940
mature_robustness_runs/mature_1y/evidence_dir/forecast_comparison_revision_clark_west.csv,6829
mature_robustness_runs/mature_1y/evidence_dir/forecast_comparison_revision_dm.csv,83748
mature_robustness_runs/mature_1y/evidence_dir/journal_evidence_summary.md,9180
mature_robustness_runs/mature_1y/evidence_dir/manifest.json,10516
mature_robustness_runs/mature_1y/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13762
mature_robustness_runs/mature_1y/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14711
mature_robustness_runs/mature_1y/evidence_dir/model_confidence_set_proxy_point.csv,11686
mature_robustness_runs/mature_1y/evidence_dir/model_confidence_set_proxy_revision.csv,13479
mature_robustness_runs/mature_1y/evidence_dir/release_mechanism_analysis.csv,20237
mature_robustness_runs/mature_1y/evidence_dir/revision_magnitude_bins.csv,31169
mature_robustness_runs/mature_1y/evidence_dir/revision_sign_threshold_diagnostics.csv,32752
mature_robustness_runs/mature_1y/evidence_dir/revision_threshold_diagnostics.csv,32752
mature_robustness_runs/mature_1y/evidence_dir/series_coverage_audit.csv,2592
mature_robustness_runs/mature_1y/evidence_dir/target_coverage_audit.csv,1487
mature_robustness_runs/mature_1y/report_dir/convergence_diagnostics.csv,19545
mature_robustness_runs/mature_1y/report_dir/data_coverage_summary.csv,1033
mature_robustness_runs/mature_1y/report_dir/figures/exact_minus_pseudo_point_gaps.png,98720
mature_robustness_runs/mature_1y/report_dir/figures/point_rmse_by_model_exact.png,121087
mature_robustness_runs/mature_1y/report_dir/figures/point_rmse_by_model_pseudo.png,120715
mature_robustness_runs/mature_1y/report_dir/figures/revision_rmse_by_model_exact.png,110153
mature_robustness_runs/mature_1y/report_dir/headline_exact_vs_pseudo.csv,2836
mature_robustness_runs/mature_1y/report_dir/headline_point_results.csv,1013
mature_robustness_runs/mature_1y/report_dir/headline_revision_exact_vs_pseudo.csv,3069
mature_robustness_runs/mature_1y/report_dir/headline_revision_results.csv,1318
mature_robustness_runs/mature_1y/report_dir/journal_results_draft.md,18860
mature_robustness_runs/mature_1y/report_dir/latex_tables.tex,7180
mature_robustness_runs/mature_1y/report_dir/manifest.json,6324
mature_robustness_runs/mature_1y/report_dir/point_metrics_full.csv,12609
mature_robustness_runs/mature_1y/report_dir/revision_metrics_full.csv,13483
mature_robustness_runs/mature_1y/report_dir/subsample_robustness_point.csv,78870
mature_robustness_runs/mature_1y/report_dir/subsample_robustness_point_winners.csv,5495
mature_robustness_runs/mature_1y/report_dir/subsample_robustness_revision.csv,82599
mature_robustness_runs/mature_1y/report_dir/subsample_robustness_revision_winners.csv,6760
mature_robustness_runs/mature_1y/report_dir/winner_stability.csv,2421
mature_robustness_runs/mature_1y/run_dir/exact_pseudo_point_gaps.csv,2895
mature_robustness_runs/mature_1y/run_dir/exact_pseudo_revision_gaps.csv,3123
mature_robustness_runs/mature_1y/run_dir/failures.csv,1
mature_robustness_runs/mature_1y/run_dir/forecast_results.csv,1311250
mature_robustness_runs/mature_1y/run_dir/gdp_release_calendar_used.csv,304585
mature_robustness_runs/mature_1y/run_dir/metrics_summary.csv,12948
mature_robustness_runs/mature_1y/run_dir/revision_forecast_results.csv,1445010
mature_robustness_runs/mature_1y/run_dir/revision_metrics_summary.csv,13786
mature_robustness_runs/mature_1y/run_dir/run_summary.md,51420
mature_robustness_runs/mature_1y/run_dir/state_space_covariance_records.csv,5533279
mature_robustness_runs/mature_1y/run_dir/timing_audit_by_checkpoint.csv,28063
mature_robustness_runs/mature_1y/variance_dir/covariance_matrix_audit.csv,3248
mature_robustness_runs/mature_1y/variance_dir/manifest.json,1922
mature_robustness_runs/mature_1y/variance_dir/variance_audit_summary.md,17592
mature_robustness_runs/mature_1y/variance_dir/variance_point_audit.csv,9953
mature_robustness_runs/mature_1y/variance_dir/variance_revision_audit.csv,10686
mature_robustness_runs/mature_3y/evidence_dir/bootstrap_loss_difference_point.csv,88472
mature_robustness_runs/mature_3y/evidence_dir/bootstrap_loss_difference_revision.csv,91197
mature_robustness_runs/mature_3y/evidence_dir/calendar_audit.csv,313
mature_robustness_runs/mature_3y/evidence_dir/common_sample_spf_point.csv,7938
mature_robustness_runs/mature_3y/evidence_dir/common_sample_spf_revision.csv,8479
mature_robustness_runs/mature_3y/evidence_dir/cumulative_loss_point.csv,3152028
mature_robustness_runs/mature_3y/evidence_dir/cumulative_loss_revision.csv,3255979
mature_robustness_runs/mature_3y/evidence_dir/density_point_metrics.csv,12611
mature_robustness_runs/mature_3y/evidence_dir/density_point_records.csv,1992067
mature_robustness_runs/mature_3y/evidence_dir/density_revision_metrics.csv,13232
mature_robustness_runs/mature_3y/evidence_dir/density_revision_records.csv,1993012
mature_robustness_runs/mature_3y/evidence_dir/external_benchmark_coverage.csv,10951
mature_robustness_runs/mature_3y/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74297
mature_robustness_runs/mature_3y/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,77078
mature_robustness_runs/mature_3y/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,92502
mature_robustness_runs/mature_3y/evidence_dir/forecast_comparison_point_clark_west.csv,6574
mature_robustness_runs/mature_3y/evidence_dir/forecast_comparison_point_dm.csv,81888
mature_robustness_runs/mature_3y/evidence_dir/forecast_comparison_revision_clark_west.csv,6821
mature_robustness_runs/mature_3y/evidence_dir/forecast_comparison_revision_dm.csv,83736
mature_robustness_runs/mature_3y/evidence_dir/journal_evidence_summary.md,9180
mature_robustness_runs/mature_3y/evidence_dir/manifest.json,10516
mature_robustness_runs/mature_3y/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13794
mature_robustness_runs/mature_3y/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14328
mature_robustness_runs/mature_3y/evidence_dir/model_confidence_set_proxy_point.csv,11688
mature_robustness_runs/mature_3y/evidence_dir/model_confidence_set_proxy_revision.csv,13647
mature_robustness_runs/mature_3y/evidence_dir/release_mechanism_analysis.csv,20240
mature_robustness_runs/mature_3y/evidence_dir/revision_magnitude_bins.csv,31201
mature_robustness_runs/mature_3y/evidence_dir/revision_sign_threshold_diagnostics.csv,33115
mature_robustness_runs/mature_3y/evidence_dir/revision_threshold_diagnostics.csv,33115
mature_robustness_runs/mature_3y/evidence_dir/series_coverage_audit.csv,2592
mature_robustness_runs/mature_3y/evidence_dir/target_coverage_audit.csv,1487
mature_robustness_runs/mature_3y/report_dir/convergence_diagnostics.csv,19615
mature_robustness_runs/mature_3y/report_dir/data_coverage_summary.csv,1033
mature_robustness_runs/mature_3y/report_dir/figures/exact_minus_pseudo_point_gaps.png,99067
mature_robustness_runs/mature_3y/report_dir/figures/point_rmse_by_model_exact.png,119033
mature_robustness_runs/mature_3y/report_dir/figures/point_rmse_by_model_pseudo.png,120701
mature_robustness_runs/mature_3y/report_dir/figures/revision_rmse_by_model_exact.png,95237
mature_robustness_runs/mature_3y/report_dir/headline_exact_vs_pseudo.csv,2831
mature_robustness_runs/mature_3y/report_dir/headline_point_results.csv,1013
mature_robustness_runs/mature_3y/report_dir/headline_revision_exact_vs_pseudo.csv,3073
mature_robustness_runs/mature_3y/report_dir/headline_revision_results.csv,1356
mature_robustness_runs/mature_3y/report_dir/journal_results_draft.md,18882
mature_robustness_runs/mature_3y/report_dir/latex_tables.tex,7254
mature_robustness_runs/mature_3y/report_dir/manifest.json,6324
mature_robustness_runs/mature_3y/report_dir/point_metrics_full.csv,12563
mature_robustness_runs/mature_3y/report_dir/revision_metrics_full.csv,13811
mature_robustness_runs/mature_3y/report_dir/subsample_robustness_point.csv,78852
mature_robustness_runs/mature_3y/report_dir/subsample_robustness_point_winners.csv,5475
mature_robustness_runs/mature_3y/report_dir/subsample_robustness_revision.csv,82775
mature_robustness_runs/mature_3y/report_dir/subsample_robustness_revision_winners.csv,6657
mature_robustness_runs/mature_3y/report_dir/winner_stability.csv,2374
mature_robustness_runs/mature_3y/run_dir/exact_pseudo_point_gaps.csv,2885
mature_robustness_runs/mature_3y/run_dir/exact_pseudo_revision_gaps.csv,3119
mature_robustness_runs/mature_3y/run_dir/failures.csv,1
mature_robustness_runs/mature_3y/run_dir/forecast_results.csv,1311245
mature_robustness_runs/mature_3y/run_dir/gdp_release_calendar_used.csv,304585
mature_robustness_runs/mature_3y/run_dir/metrics_summary.csv,12885
mature_robustness_runs/mature_3y/run_dir/revision_forecast_results.csv,1406355
mature_robustness_runs/mature_3y/run_dir/revision_metrics_summary.csv,14111
mature_robustness_runs/mature_3y/run_dir/run_summary.md,51420
mature_robustness_runs/mature_3y/run_dir/state_space_covariance_records.csv,5530998
mature_robustness_runs/mature_3y/run_dir/timing_audit_by_checkpoint.csv,28063
mature_robustness_runs/mature_3y/variance_dir/covariance_matrix_audit.csv,3245
mature_robustness_runs/mature_3y/variance_dir/manifest.json,1922
mature_robustness_runs/mature_3y/variance_dir/variance_audit_summary.md,17596
mature_robustness_runs/mature_3y/variance_dir/variance_point_audit.csv,9953
mature_robustness_runs/mature_3y/variance_dir/variance_revision_audit.csv,10877
mature_robustness_runs/mature_latest/evidence_dir/bootstrap_loss_difference_point.csv,88483
mature_robustness_runs/mature_latest/evidence_dir/bootstrap_loss_difference_revision.csv,91164
mature_robustness_runs/mature_latest/evidence_dir/calendar_audit.csv,313
mature_robustness_runs/mature_latest/evidence_dir/common_sample_spf_point.csv,7938
mature_robustness_runs/mature_latest/evidence_dir/common_sample_spf_revision.csv,8478
mature_robustness_runs/mature_latest/evidence_dir/cumulative_loss_point.csv,3151837
mature_robustness_runs/mature_latest/evidence_dir/cumulative_loss_revision.csv,3338278
mature_robustness_runs/mature_latest/evidence_dir/density_point_metrics.csv,12614
mature_robustness_runs/mature_latest/evidence_dir/density_point_records.csv,1992391
mature_robustness_runs/mature_latest/evidence_dir/density_revision_metrics.csv,13046
mature_robustness_runs/mature_latest/evidence_dir/density_revision_records.csv,2049232
mature_robustness_runs/mature_latest/evidence_dir/external_benchmark_coverage.csv,10951
mature_robustness_runs/mature_latest/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74297
mature_robustness_runs/mature_latest/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,77184
mature_robustness_runs/mature_latest/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,88177
mature_robustness_runs/mature_latest/evidence_dir/forecast_comparison_point_clark_west.csv,6595
mature_robustness_runs/mature_latest/evidence_dir/forecast_comparison_point_dm.csv,81938
mature_robustness_runs/mature_latest/evidence_dir/forecast_comparison_revision_clark_west.csv,6851
mature_robustness_runs/mature_latest/evidence_dir/forecast_comparison_revision_dm.csv,83768
mature_robustness_runs/mature_latest/evidence_dir/journal_evidence_summary.md,9184
mature_robustness_runs/mature_latest/evidence_dir/manifest.json,10644
mature_robustness_runs/mature_latest/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13776
mature_robustness_runs/mature_latest/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14427
mature_robustness_runs/mature_latest/evidence_dir/model_confidence_set_proxy_point.csv,11670
mature_robustness_runs/mature_latest/evidence_dir/model_confidence_set_proxy_revision.csv,13717
mature_robustness_runs/mature_latest/evidence_dir/release_mechanism_analysis.csv,20218
mature_robustness_runs/mature_latest/evidence_dir/revision_magnitude_bins.csv,31134
mature_robustness_runs/mature_latest/evidence_dir/revision_sign_threshold_diagnostics.csv,32906
mature_robustness_runs/mature_latest/evidence_dir/revision_threshold_diagnostics.csv,32906
mature_robustness_runs/mature_latest/evidence_dir/series_coverage_audit.csv,2592
mature_robustness_runs/mature_latest/evidence_dir/target_coverage_audit.csv,1487
mature_robustness_runs/mature_latest/report_dir/convergence_diagnostics.csv,19451
mature_robustness_runs/mature_latest/report_dir/data_coverage_summary.csv,1037
mature_robustness_runs/mature_latest/report_dir/figures/exact_minus_pseudo_point_gaps.png,98915
mature_robustness_runs/mature_latest/report_dir/figures/point_rmse_by_model_exact.png,121088
mature_robustness_runs/mature_latest/report_dir/figures/point_rmse_by_model_pseudo.png,120701
mature_robustness_runs/mature_latest/report_dir/figures/revision_rmse_by_model_exact.png,100023
mature_robustness_runs/mature_latest/report_dir/headline_exact_vs_pseudo.csv,2834
mature_robustness_runs/mature_latest/report_dir/headline_point_results.csv,1013
mature_robustness_runs/mature_latest/report_dir/headline_revision_exact_vs_pseudo.csv,3060
mature_robustness_runs/mature_latest/report_dir/headline_revision_results.csv,1337
mature_robustness_runs/mature_latest/report_dir/journal_results_draft.md,18870
mature_robustness_runs/mature_latest/report_dir/latex_tables.tex,7204
mature_robustness_runs/mature_latest/report_dir/manifest.json,6408
mature_robustness_runs/mature_latest/report_dir/point_metrics_full.csv,12568
mature_robustness_runs/mature_latest/report_dir/revision_metrics_full.csv,13409
mature_robustness_runs/mature_latest/report_dir/subsample_robustness_point.csv,78790
mature_robustness_runs/mature_latest/report_dir/subsample_robustness_point_winners.csv,5482
mature_robustness_runs/mature_latest/report_dir/subsample_robustness_revision.csv,82355
mature_robustness_runs/mature_latest/report_dir/subsample_robustness_revision_winners.csv,6685
mature_robustness_runs/mature_latest/report_dir/winner_stability.csv,2424
mature_robustness_runs/mature_latest/run_dir/exact_pseudo_point_gaps.csv,2895
mature_robustness_runs/mature_latest/run_dir/exact_pseudo_revision_gaps.csv,3113
mature_robustness_runs/mature_latest/run_dir/failures.csv,1
mature_robustness_runs/mature_latest/run_dir/forecast_results.csv,1310963
mature_robustness_runs/mature_latest/run_dir/gdp_release_calendar_used.csv,304585
mature_robustness_runs/mature_latest/run_dir/metrics_summary.csv,12890
mature_robustness_runs/mature_latest/run_dir/revision_forecast_results.csv,1441743
mature_robustness_runs/mature_latest/run_dir/revision_metrics_summary.csv,13693
mature_robustness_runs/mature_latest/run_dir/run_summary.md,51420
mature_robustness_runs/mature_latest/run_dir/state_space_covariance_records.csv,5521336
mature_robustness_runs/mature_latest/run_dir/timing_audit_by_checkpoint.csv,28063
mature_robustness_runs/mature_latest/variance_dir/covariance_matrix_audit.csv,3233
mature_robustness_runs/mature_latest/variance_dir/manifest.json,1950
mature_robustness_runs/mature_latest/variance_dir/variance_audit_summary.md,17592
mature_robustness_runs/mature_latest/variance_dir/variance_point_audit.csv,9954
mature_robustness_runs/mature_latest/variance_dir/variance_revision_audit.csv,10665
revision_sign_threshold_diagnostics.csv,32513
revision_threshold_diagnostics.csv,32513
robustness_winner_heatmap.csv,1868
robustness_winner_heatmap.pdf,25739
runs/exact_pseudo_backtest_max_iter100/evidence_dir/bootstrap_loss_difference_point.csv,88515
runs/exact_pseudo_backtest_max_iter100/evidence_dir/bootstrap_loss_difference_revision.csv,91117
runs/exact_pseudo_backtest_max_iter100/evidence_dir/calendar_audit.csv,313
runs/exact_pseudo_backtest_max_iter100/evidence_dir/common_sample_spf_point.csv,7945
runs/exact_pseudo_backtest_max_iter100/evidence_dir/common_sample_spf_revision.csv,8442
runs/exact_pseudo_backtest_max_iter100/evidence_dir/cumulative_loss_point.csv,3151684
runs/exact_pseudo_backtest_max_iter100/evidence_dir/cumulative_loss_revision.csv,3337949
runs/exact_pseudo_backtest_max_iter100/evidence_dir/density_point_metrics.csv,12621
runs/exact_pseudo_backtest_max_iter100/evidence_dir/density_point_records.csv,1992373
runs/exact_pseudo_backtest_max_iter100/evidence_dir/density_revision_metrics.csv,13035
runs/exact_pseudo_backtest_max_iter100/evidence_dir/density_revision_records.csv,2041148
runs/exact_pseudo_backtest_max_iter100/evidence_dir/external_benchmark_coverage.csv,10951
runs/exact_pseudo_backtest_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74297
runs/exact_pseudo_backtest_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,77127
runs/exact_pseudo_backtest_max_iter100/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,90569
runs/exact_pseudo_backtest_max_iter100/evidence_dir/forecast_comparison_point_clark_west.csv,6586
runs/exact_pseudo_backtest_max_iter100/evidence_dir/forecast_comparison_point_dm.csv,81933
runs/exact_pseudo_backtest_max_iter100/evidence_dir/forecast_comparison_revision_clark_west.csv,6827
runs/exact_pseudo_backtest_max_iter100/evidence_dir/forecast_comparison_revision_dm.csv,83834
runs/exact_pseudo_backtest_max_iter100/evidence_dir/journal_evidence_summary.md,9161
runs/exact_pseudo_backtest_max_iter100/evidence_dir/manifest.json,10228
runs/exact_pseudo_backtest_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13769
runs/exact_pseudo_backtest_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14549
runs/exact_pseudo_backtest_max_iter100/evidence_dir/model_confidence_set_proxy_point.csv,11689
runs/exact_pseudo_backtest_max_iter100/evidence_dir/model_confidence_set_proxy_revision.csv,13639
runs/exact_pseudo_backtest_max_iter100/evidence_dir/release_mechanism_analysis.csv,20239
runs/exact_pseudo_backtest_max_iter100/evidence_dir/revision_magnitude_bins.csv,31207
runs/exact_pseudo_backtest_max_iter100/evidence_dir/revision_sign_threshold_diagnostics.csv,32513
runs/exact_pseudo_backtest_max_iter100/evidence_dir/revision_threshold_diagnostics.csv,32513
runs/exact_pseudo_backtest_max_iter100/evidence_dir/series_coverage_audit.csv,2592
runs/exact_pseudo_backtest_max_iter100/evidence_dir/target_coverage_audit.csv,1487
runs/exact_pseudo_backtest_max_iter100/report_dir/convergence_diagnostics.csv,19238
runs/exact_pseudo_backtest_max_iter100/report_dir/data_coverage_summary.csv,1024
runs/exact_pseudo_backtest_max_iter100/report_dir/figures/exact_minus_pseudo_point_gaps.png,98835
runs/exact_pseudo_backtest_max_iter100/report_dir/figures/point_rmse_by_model_exact.png,123992
runs/exact_pseudo_backtest_max_iter100/report_dir/figures/point_rmse_by_model_pseudo.png,123559
runs/exact_pseudo_backtest_max_iter100/report_dir/figures/revision_rmse_by_model_exact.png,98512
runs/exact_pseudo_backtest_max_iter100/report_dir/headline_exact_vs_pseudo.csv,2835
runs/exact_pseudo_backtest_max_iter100/report_dir/headline_point_results.csv,1013
runs/exact_pseudo_backtest_max_iter100/report_dir/headline_revision_exact_vs_pseudo.csv,3066
runs/exact_pseudo_backtest_max_iter100/report_dir/headline_revision_results.csv,1316
runs/exact_pseudo_backtest_max_iter100/report_dir/journal_results_draft.md,18938
runs/exact_pseudo_backtest_max_iter100/report_dir/latex_tables.tex,7258
runs/exact_pseudo_backtest_max_iter100/report_dir/manifest.json,6135
runs/exact_pseudo_backtest_max_iter100/report_dir/point_metrics_full.csv,12565
runs/exact_pseudo_backtest_max_iter100/report_dir/revision_metrics_full.csv,13224
runs/exact_pseudo_backtest_max_iter100/report_dir/subsample_robustness_point.csv,78356
runs/exact_pseudo_backtest_max_iter100/report_dir/subsample_robustness_point_winners.csv,5597
runs/exact_pseudo_backtest_max_iter100/report_dir/subsample_robustness_revision.csv,81715
runs/exact_pseudo_backtest_max_iter100/report_dir/subsample_robustness_revision_winners.csv,6621
runs/exact_pseudo_backtest_max_iter100/report_dir/winner_stability.csv,2409
runs/exact_pseudo_backtest_max_iter100/run_dir/exact_pseudo_point_gaps.csv,2897
runs/exact_pseudo_backtest_max_iter100/run_dir/exact_pseudo_revision_gaps.csv,3109
runs/exact_pseudo_backtest_max_iter100/run_dir/failures.csv,1
runs/exact_pseudo_backtest_max_iter100/run_dir/forecast_results.csv,1311023
runs/exact_pseudo_backtest_max_iter100/run_dir/gdp_release_calendar_used.csv,304585
runs/exact_pseudo_backtest_max_iter100/run_dir/metrics_summary.csv,12789
runs/exact_pseudo_backtest_max_iter100/run_dir/revision_forecast_results.csv,1433901
runs/exact_pseudo_backtest_max_iter100/run_dir/revision_metrics_summary.csv,13471
runs/exact_pseudo_backtest_max_iter100/run_dir/run_summary.md,51421
runs/exact_pseudo_backtest_max_iter100/run_dir/state_space_covariance_records.csv,5517914
runs/exact_pseudo_backtest_max_iter100/run_dir/timing_audit_by_checkpoint.csv,28063
runs/exact_pseudo_backtest_max_iter100/variance_dir/covariance_matrix_audit.csv,3236
runs/exact_pseudo_backtest_max_iter100/variance_dir/manifest.json,1859
runs/exact_pseudo_backtest_max_iter100/variance_dir/variance_audit_summary.md,17592
runs/exact_pseudo_backtest_max_iter100/variance_dir/variance_point_audit.csv,9959
runs/exact_pseudo_backtest_max_iter100/variance_dir/variance_revision_audit.csv,10668
runs/exact_pseudo_backtest_max_iter50/evidence_dir/bootstrap_loss_difference_point.csv,88515
runs/exact_pseudo_backtest_max_iter50/evidence_dir/bootstrap_loss_difference_revision.csv,91106
runs/exact_pseudo_backtest_max_iter50/evidence_dir/calendar_audit.csv,313
runs/exact_pseudo_backtest_max_iter50/evidence_dir/common_sample_spf_point.csv,7948
runs/exact_pseudo_backtest_max_iter50/evidence_dir/common_sample_spf_revision.csv,8437
runs/exact_pseudo_backtest_max_iter50/evidence_dir/cumulative_loss_point.csv,3151629
runs/exact_pseudo_backtest_max_iter50/evidence_dir/cumulative_loss_revision.csv,3337836
runs/exact_pseudo_backtest_max_iter50/evidence_dir/density_point_metrics.csv,12617
runs/exact_pseudo_backtest_max_iter50/evidence_dir/density_point_records.csv,1992295
runs/exact_pseudo_backtest_max_iter50/evidence_dir/density_revision_metrics.csv,13025
runs/exact_pseudo_backtest_max_iter50/evidence_dir/density_revision_records.csv,2041094
runs/exact_pseudo_backtest_max_iter50/evidence_dir/external_benchmark_coverage.csv,10951
runs/exact_pseudo_backtest_max_iter50/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74297
runs/exact_pseudo_backtest_max_iter50/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,77095
runs/exact_pseudo_backtest_max_iter50/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,90546
runs/exact_pseudo_backtest_max_iter50/evidence_dir/forecast_comparison_point_clark_west.csv,6590
