timing_mode,checkpoint_id,target_id,best_models,best_RMSE,best_MAE,best_bias,best_relative_RMSFE,best_DM_test,best_sign_accuracy,best_n_forecasts,n_models_compared,structured_family_win
exact,pre_advance,A,spf,1.619258509753849,1.1808628205128204,0.1954346153846154,0.8281210722975767,0.0734992977548954,0.935897435897436,78,11,False
exact,pre_second,S,monthly_mixed_frequency_kalman_em,0.5566823248319457,0.3916219963249917,0.0590565536733232,0.2590560843429748,6.197390035867838e-05,0.961038961038961,77,11,False
exact,pre_third,T,no_revision,0.3625432587804929,0.2375346153846153,-0.0408371794871794,0.1638767637628315,4.817097278145403e-05,1.0,78,11,False
pseudo,pre_advance,A,spf,1.619258509753849,1.1808628205128204,0.1954346153846154,0.8281210722975767,0.0734992977548954,0.935897435897436,78,11,False
pseudo,pre_second,S,monthly_mixed_frequency_kalman_em,0.5550522845352548,0.3884081887793564,0.0582364133622717,0.2582975334823749,6.21834826589203e-05,0.961038961038961,77,11,False
pseudo,pre_third,T,no_revision,0.3625432587804929,0.2375346153846153,-0.0408371794871794,0.1638767637628315,4.817097278145403e-05,1.0,78,11,False
