timing_mode,checkpoint_id,revision_target_id,best_models,best_RMSE,best_MAE,best_bias,best_relative_RMSFE,best_DM_test,best_sign_accuracy,best_n_forecasts,n_models_compared,structured_family_win
exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.5503861803954445,0.3750764346527877,0.0612361865736251,0.9003752265252405,0.0741120639782532,0.6753246753246753,77,11,False
exact,pre_second,DELTA_TS,monthly_mixed_frequency_kalman_em,0.3616435861906947,0.251520197345197,0.0174565846771474,0.8922518268966549,0.1447827077400818,0.5584415584415584,77,11,False
exact,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.2898514041328908,1.0207653846153846,0.0289833333333332,0.5505138212188896,0.0838669583837163,0.0,78,11,False
pseudo,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.5497801744288012,0.3740005058834565,0.0614832453551647,0.8993838630446022,0.0715461652113913,0.6753246753246753,77,11,False
pseudo,pre_second,DELTA_TS,monthly_mixed_frequency_kalman_em,0.3602577885744382,0.2491689477567378,0.0164385065145615,0.8888327687354468,0.1323412761026486,0.5584415584415584,77,11,False
pseudo,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.2898514041328908,1.0207653846153846,0.0289833333333332,0.5505138212188896,0.0838669583837163,0.0,78,11,False
