table,model_id,timing_mode,checkpoint_id,outcome_id,n_forecasts,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,RMSE,MAE,bias
point,ar,exact,pre_advance,A,80,1.0,0.0,,,,10.72104304228959,3.401170370403342,-1.1711265950973533
point,bridge,exact,pre_advance,A,80,1.0,0.0,,,,3.362991299609968,1.836683365630212,0.0587415297724146
point,indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,80,1.0,23.0875,8.959342337490021e-05,9.27411700866488e-05,9.963475833659464e-05,4.665980313680302,2.155394685627112,0.0755510584612555
point,joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,80,1.0,29.7625,9.22417086308662e-05,9.534917085464048e-05,9.994197258291042e-05,5.422518183252353,2.2559431849181273,-0.1924057032061789
point,midas_umidas,exact,pre_advance,A,80,1.0,0.0,,,,5.501671454809658,3.184157997785811,0.6503205071504807
point,monthly_mixed_frequency_kalman_em,exact,pre_advance,A,80,1.0,30.0375,9.45967140082984e-05,9.518150704103978e-05,9.974712917330904e-05,4.127346754223465,2.0256737235368583,0.5308575067446185
point,no_revision,exact,pre_advance,A,80,1.0,0.0,,,,14.710645176623602,4.4905598702092675,-1.7562350816714123
point,release_dfm,exact,pre_advance,A,80,1.0,0.0,,,,3.1621960691878805,1.73249406919753,0.4722232857208805
point,revision_dfm_kalman_em,exact,pre_advance,A,80,1.0,30.925,8.976483234999115e-05,9.600350568553202e-05,9.994820855196652e-05,3.15559634738865,1.7513316578364926,0.4720261916362854
point,spf,exact,pre_advance,A,80,1.0,0.0,,,,2.2249600782092696,1.33806625,0.0324862499999999
point,standard_dfm,exact,pre_advance,A,80,1.0,0.0,,,,3.1621960691878805,1.73249406919753,0.4722232857208805
point,ar,exact,pre_second,S,79,1.0,0.0,,,,10.52352274012095,3.721687839399284,-1.376318787422974
point,bridge,exact,pre_second,S,79,1.0,0.0,,,,3.1436260456120424,1.8324738277903316,0.0237894270255356
point,indicator_revision_only_dfm_kalman_em,exact,pre_second,S,79,1.0,23.21518987341772,8.997323154434423e-05,9.346558125299666e-05,9.991552379900166e-05,0.6153531024990829,0.4600523466617719,-0.0277362936693025
point,joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,79,0.9873417721518988,30.050632911392405,9.376538049263768e-05,9.475074418502816e-05,0.0002390338220774,1.4220252610604824,0.6819470671439896,0.0528001418028529
point,midas_umidas,exact,pre_second,S,79,1.0,0.0,,,,1.2590846818661632,0.9400420981680344,0.1218362180854479
point,monthly_mixed_frequency_kalman_em,exact,pre_second,S,79,1.0,29.43037974683544,9.43883451358658e-05,9.53334729636494e-05,9.999166289987864e-05,0.6418434135064038,0.4444882565897801,0.0291691945952803
point,no_revision,exact,pre_second,S,79,1.0,0.0,,,,0.5696627235545563,0.3997025316455696,-0.0657987341772151
point,release_dfm,exact,pre_second,S,79,1.0,0.0,,,,0.7045962087029917,0.4666561692281911,-0.038493732971653
point,revision_dfm_kalman_em,exact,pre_second,S,79,1.0,31.025316455696203,8.878374400644373e-05,9.679847721381532e-05,9.974468447485888e-05,0.7358455363283256,0.5154101476492555,-0.0044471204273573
point,spf,exact,pre_second,S,79,1.0,0.0,,,,2.3374416593545337,1.447506329113924,-0.033232911392405
point,standard_dfm,exact,pre_second,S,79,1.0,0.0,,,,2.974551504155842,1.7837194132587042,0.4671255860244321
point,ar,exact,pre_third,T,80,1.0,0.0,,,,9.30377466833902,3.1302810760180955,-0.6683067658678221
point,bridge,exact,pre_third,T,80,1.0,0.0,,,,3.206902077259027,1.923270430548074,-0.0303503633866498
point,indicator_revision_only_dfm_kalman_em,exact,pre_third,T,80,1.0,23.6125,8.920857425752898e-05,9.191631788255282e-05,9.97694587799919e-05,0.3733064914059443,0.2422711705329653,-0.0529219932564578
point,joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,80,0.975,31.275,0.0007729236788941,9.599110732370518e-05,0.0544444504809263,0.3731718934948411,0.2477815877976127,-0.0516325160358671
point,midas_umidas,exact,pre_third,T,80,1.0,0.0,,,,1.485223711031883,0.7454679511596709,-0.0324579748006708
point,monthly_mixed_frequency_kalman_em,exact,pre_third,T,80,1.0,29.1,9.49763210870388e-05,9.584679313994764e-05,9.996856554711144e-05,0.3732625498056657,0.2587141780635164,-0.0082825201429637
point,no_revision,exact,pre_third,T,80,1.0,0.0,,,,0.3621867125530698,0.2402725,-0.0484925
point,release_dfm,exact,pre_third,T,80,1.0,0.0,,,,0.5320494386555976,0.3546928377478256,-0.0398653652454829
point,revision_dfm_kalman_em,exact,pre_third,T,80,1.0,29.8,8.7026465538948e-05,9.596001488588996e-05,9.986375472266292e-05,0.3688826026578689,0.2418625058921693,-0.0497635192075391
point,spf,exact,pre_third,T,80,1.0,0.0,,,,2.380187605841187,1.481165,-0.0809825000000001
point,standard_dfm,exact,pre_third,T,80,1.0,0.0,,,,2.9948535386028827,1.7984215966386592,0.4923002089137124
point,ar,pseudo,pre_advance,A,80,1.0,0.0,,,,10.72104304228959,3.401170370403342,-1.1711265950973533
point,bridge,pseudo,pre_advance,A,80,1.0,0.0,,,,3.3835037617213883,1.8406570292931623,0.0790828100123331
point,indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,80,1.0,23.075,8.984319142177057e-05,9.31444655474953e-05,9.981755086724204e-05,4.667869824870315,2.1532360687347216,0.0758776251014655
point,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,80,1.0,29.75,9.27638232968826e-05,9.535221626717788e-05,9.994197258291042e-05,5.422527698394964,2.253349542235496,-0.1948873619720317
point,midas_umidas,pseudo,pre_advance,A,80,1.0,0.0,,,,5.618481580100391,3.202705500745401,0.66820673980128
point,monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,80,1.0,30.0125,9.45704895191184e-05,9.49999870762167e-05,9.998387465141948e-05,4.129357355650728,2.0246159180726115,0.5366594490318932
point,no_revision,pseudo,pre_advance,A,80,1.0,0.0,,,,14.710645176623602,4.4905598702092675,-1.7562350816714123
point,release_dfm,pseudo,pre_advance,A,80,1.0,0.0,,,,3.1436275639771267,1.7175158625998068,0.4981297618373541
point,revision_dfm_kalman_em,pseudo,pre_advance,A,80,1.0,31.1875,8.981262294241049e-05,9.595052117700328e-05,9.994820855196652e-05,3.1537773980473056,1.7511445188857326,0.4717541541934164
point,spf,pseudo,pre_advance,A,80,1.0,0.0,,,,2.2249600782092696,1.33806625,0.0324862499999999
point,standard_dfm,pseudo,pre_advance,A,80,1.0,0.0,,,,3.1436275639771267,1.7175158625998068,0.4981297618373541
point,ar,pseudo,pre_second,S,79,1.0,0.0,,,,10.52352274012095,3.721687839399284,-1.376318787422974
point,bridge,pseudo,pre_second,S,79,1.0,0.0,,,,3.142070214836336,1.819504789973236,0.0226077063871849
point,indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,79,1.0,23.544303797468356,9.031920733141603e-05,9.391462438655295e-05,9.977392998641132e-05,0.6153870358922733,0.4601040392040304,-0.0277915126947874
point,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,79,0.9873417721518988,30.253164556962027,9.368947458681463e-05,9.475887973036728e-05,0.0002386495600375,1.4223592883034235,0.6825722543016811,0.0530693142838978
point,midas_umidas,pseudo,pre_second,S,79,1.0,0.0,,,,1.2595385221601436,0.934594730484556,0.1237851219363021
point,monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,79,1.0,29.39240506329114,9.460773144883512e-05,9.510453800089136e-05,9.99680172575006e-05,0.645040092040123,0.4462112537923847,0.026308077933567
