model_id,timing_mode,checkpoint_id,outcome_id,threshold_abs_revision,n_obs,sign_accuracy,balanced_accuracy,sensitivity,specificity,precision,actual_positive_pred_positive,actual_positive_pred_nonpositive,actual_negative_pred_positive,actual_negative_pred_nonpositive,mean_abs_realized_revision,mean_abs_forecast_revision
bridge,pseudo,pre_second,DELTA_TS,0.0,77,0.6233766233766234,0.6070921985815603,0.6808510638297872,0.5333333333333333,0.6956521739130435,32,15,14,16,0.2351532467532467,0.2699026996316848
bridge,pseudo,pre_second,DELTA_TS,0.1,49,0.6530612244897959,0.6240808823529411,0.71875,0.5294117647058824,0.7419354838709677,23,9,8,9,0.3465244897959183,0.2449738591838191
bridge,pseudo,pre_second,DELTA_TS,0.2,36,0.7222222222222222,0.6846153846153846,0.7692307692307693,0.6,0.8333333333333334,20,6,4,6,0.4171083333333333,0.2634069932888947
bridge,pseudo,pre_third,DELTA_MT,0.0,78,0.46153846153846156,0.4618421052631579,0.45,0.47368421052631576,0.47368421052631576,18,22,20,18,1.0207653846153844,0.8613208486544798
bridge,pseudo,pre_third,DELTA_MT,0.1,73,0.4383561643835616,0.4380630630630631,0.4166666666666667,0.4594594594594595,0.42857142857142855,15,21,20,17,1.0881534246575342,0.8695989914204394
bridge,pseudo,pre_third,DELTA_MT,0.2,66,0.45454545454545453,0.45496323529411764,0.4411764705882353,0.46875,0.46875,15,19,17,15,1.1870863636363636,0.9031860803000158
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.0,77,0.0,0.5,0.0,1.0,,0,47,0,30,0.39431818181818185,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.1,60,0.0,0.5,0.0,1.0,,0,36,0,24,0.4930366666666667,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.2,51,0.0,0.5,0.0,1.0,,0,32,0,19,0.5549509803921567,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,0.0,77,0.0,0.5,0.0,1.0,,0,47,0,30,0.2351532467532467,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,0.1,49,0.0,0.5,0.0,1.0,,0,32,0,17,0.3465244897959183,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,0.2,36,0.0,0.5,0.0,1.0,,0,26,0,10,0.4171083333333333,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,0.0,78,0.0,0.5,0.0,1.0,,0,40,0,38,1.0207653846153844,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,0.1,73,0.0,0.5,0.0,1.0,,0,36,0,37,1.0881534246575342,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,0.2,66,0.0,0.5,0.0,1.0,,0,34,0,32,1.1870863636363636,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.0,77,0.0,0.5,0.0,1.0,,0,47,0,30,0.39431818181818185,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.1,60,0.0,0.5,0.0,1.0,,0,36,0,24,0.4930366666666667,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.2,51,0.0,0.5,0.0,1.0,,0,32,0,19,0.5549509803921567,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.0,77,0.0,0.5,0.0,1.0,,0,47,0,30,0.2351532467532467,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.1,49,0.0,0.5,0.0,1.0,,0,32,0,17,0.3465244897959183,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.2,36,0.0,0.5,0.0,1.0,,0,26,0,10,0.4171083333333333,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.0,78,0.0,0.5,0.0,1.0,,0,40,0,38,1.0207653846153844,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.1,73,0.0,0.5,0.0,1.0,,0,36,0,37,1.0881534246575342,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.2,66,0.0,0.5,0.0,1.0,,0,34,0,32,1.1870863636363636,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,0.0,77,0.6363636363636364,0.5815602836879432,0.8297872340425532,0.3333333333333333,0.6610169491525424,39,8,20,10,0.39431818181818185,0.23761581872461712
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,0.1,60,0.6666666666666666,0.611111111111111,0.8888888888888888,0.3333333333333333,0.6666666666666666,32,4,16,8,0.4930366666666667,0.2134870054012662
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,0.2,51,0.7058823529411765,0.6480263157894737,0.875,0.42105263157894735,0.717948717948718,28,4,11,8,0.5549509803921567,0.21154247733964845
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,0.0,77,0.5194805194805194,0.47375886524822697,0.6808510638297872,0.26666666666666666,0.5925925925925926,32,15,22,8,0.2351532467532467,0.00675512709951726
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,0.1,49,0.5306122448979592,0.4476102941176471,0.71875,0.17647058823529413,0.6216216216216216,23,9,14,3,0.3465244897959183,0.006589041715334643
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,0.2,36,0.5833333333333334,0.4653846153846154,0.7307692307692307,0.2,0.7037037037037037,19,7,8,2,0.4171083333333333,0.006944516672121779
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,0.0,78,0.3974358974358974,0.39539473684210524,0.475,0.3157894736842105,0.4222222222222222,19,21,26,12,1.0207653846153844,0.005943161150213181
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,0.1,73,0.3835616438356164,0.3843843843843844,0.4444444444444444,0.32432432432432434,0.3902439024390244,16,20,25,12,1.0881534246575342,0.006104378791452944
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,0.2,66,0.36363636363636365,0.36121323529411764,0.4411764705882353,0.28125,0.39473684210526316,15,19,23,9,1.1870863636363636,0.0061305534603428805
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,0.0,77,0.6233766233766234,0.5648936170212766,0.8297872340425532,0.3,0.65,39,8,21,9,0.39431818181818185,0.23402247742125054
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,0.1,60,0.65,0.5902777777777778,0.8888888888888888,0.2916666666666667,0.6530612244897959,32,4,17,7,0.4930366666666667,0.20882949818405905
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,0.2,51,0.6862745098039216,0.6217105263157895,0.875,0.3684210526315789,0.7,28,4,12,7,0.5549509803921567,0.20666248630400097
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,0.0,77,0.5194805194805194,0.47375886524822697,0.6808510638297872,0.26666666666666666,0.5925925925925926,32,15,22,8,0.2351532467532467,0.00675976823558136
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,0.1,49,0.5306122448979592,0.4476102941176471,0.71875,0.17647058823529413,0.6216216216216216,23,9,14,3,0.3465244897959183,0.006603625483445672
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,0.2,36,0.5833333333333334,0.4653846153846154,0.7307692307692307,0.2,0.7037037037037037,19,7,8,2,0.4171083333333333,0.006967997869754181
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,0.0,78,0.3974358974358974,0.39539473684210524,0.475,0.3157894736842105,0.4222222222222222,19,21,26,12,1.0207653846153844,0.005939997656806021
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,0.1,73,0.3835616438356164,0.3843843843843844,0.4444444444444444,0.32432432432432434,0.3902439024390244,16,20,25,12,1.0881534246575342,0.006100966499543953
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,0.2,66,0.36363636363636365,0.36121323529411764,0.4411764705882353,0.28125,0.39473684210526316,15,19,23,9,1.1870863636363636,0.006125603111282849
midas_umidas,exact,pre_advance,DELTA_SA,0.0,77,0.4155844155844156,0.3946808510638298,0.48936170212765956,0.3,0.5227272727272727,23,24,21,9,0.39431818181818185,6.661322029024118
midas_umidas,exact,pre_advance,DELTA_SA,0.1,60,0.4,0.3819444444444444,0.4722222222222222,0.2916666666666667,0.5,17,19,17,7,0.4930366666666667,7.945086465765491
midas_umidas,exact,pre_advance,DELTA_SA,0.2,51,0.4117647058823529,0.39226973684210525,0.46875,0.3157894736842105,0.5357142857142857,15,17,13,6,0.5549509803921567,8.630253862041846
midas_umidas,exact,pre_second,DELTA_TS,0.0,77,0.6883116883116883,0.6843971631205674,0.7021276595744681,0.6666666666666666,0.7674418604651163,33,14,10,20,0.2351532467532467,0.8345839494406899
midas_umidas,exact,pre_second,DELTA_TS,0.1,49,0.673469387755102,0.6810661764705883,0.65625,0.7058823529411765,0.8076923076923077,21,11,5,12,0.3465244897959183,0.807964618027771
midas_umidas,exact,pre_second,DELTA_TS,0.2,36,0.75,0.7653846153846153,0.7307692307692307,0.8,0.9047619047619048,19,7,2,8,0.4171083333333333,0.9231906594596668
midas_umidas,exact,pre_third,DELTA_MT,0.0,78,0.47435897435897434,0.47171052631578947,0.575,0.3684210526315789,0.48936170212765956,23,17,24,14,1.0207653846153844,4.814685987336459
midas_umidas,exact,pre_third,DELTA_MT,0.1,73,0.4657534246575342,0.4673423423423424,0.5833333333333334,0.35135135135135137,0.4666666666666667,21,15,24,13,1.0881534246575342,4.611976037793308
midas_umidas,exact,pre_third,DELTA_MT,0.2,66,0.4696969696969697,0.46599264705882354,0.5882352941176471,0.34375,0.4878048780487805,20,14,21,11,1.1870863636363636,4.68529126731043
midas_umidas,pseudo,pre_advance,DELTA_SA,0.0,77,0.42857142857142855,0.40531914893617016,0.5106382978723404,0.3,0.5333333333333333,24,23,21,9,0.39431818181818185,6.40411096459768
midas_umidas,pseudo,pre_advance,DELTA_SA,0.1,60,0.4166666666666667,0.39583333333333337,0.5,0.2916666666666667,0.5142857142857142,18,18,17,7,0.4930366666666667,7.578094213367561
midas_umidas,pseudo,pre_advance,DELTA_SA,0.2,51,0.43137254901960786,0.40789473684210525,0.5,0.3157894736842105,0.5517241379310345,16,16,13,6,0.5549509803921567,8.264741971052587
midas_umidas,pseudo,pre_second,DELTA_TS,0.0,77,0.6493506493506493,0.6464539007092198,0.6595744680851063,0.6333333333333333,0.7380952380952381,31,16,11,19,0.2351532467532467,0.8367175533754879
midas_umidas,pseudo,pre_second,DELTA_TS,0.1,49,0.6326530612244898,0.6498161764705883,0.59375,0.7058823529411765,0.7916666666666666,19,13,5,12,0.3465244897959183,0.8088860743936788
midas_umidas,pseudo,pre_second,DELTA_TS,0.2,36,0.6944444444444444,0.726923076923077,0.6538461538461539,0.8,0.8947368421052632,17,9,2,8,0.4171083333333333,0.9176258223827823
midas_umidas,pseudo,pre_third,DELTA_MT,0.0,78,0.47435897435897434,0.47171052631578947,0.575,0.3684210526315789,0.48936170212765956,23,17,24,14,1.0207653846153844,4.793060354419793
midas_umidas,pseudo,pre_third,DELTA_MT,0.1,73,0.4657534246575342,0.4673423423423424,0.5833333333333334,0.35135135135135137,0.4666666666666667,21,15,24,13,1.0881534246575342,4.586469945550364
midas_umidas,pseudo,pre_third,DELTA_MT,0.2,66,0.45454545454545453,0.45128676470588236,0.5588235294117647,0.34375,0.475,19,15,21,11,1.1870863636363636,4.669536453509193
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.0,77,0.6753246753246753,0.601418439716312,0.9361702127659575,0.26666666666666666,0.6666666666666666,44,3,22,8,0.39431818181818185,0.16309557900822264
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.1,60,0.6666666666666666,0.5972222222222222,0.9444444444444444,0.25,0.6538461538461539,34,2,18,6,0.4930366666666667,0.16589313622579663
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.2,51,0.6862745098039216,0.600328947368421,0.9375,0.2631578947368421,0.6818181818181818,30,2,14,5,0.5549509803921567,0.1694977400584571
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.0,77,0.5584415584415584,0.5056737588652482,0.7446808510638298,0.26666666666666666,0.6140350877192983,35,12,22,8,0.2351532467532467,0.1024053848399276
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.1,49,0.5918367346938775,0.5220588235294118,0.75,0.29411764705882354,0.6666666666666666,24,8,12,5,0.3465244897959183,0.0918029094911711
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.2,36,0.5833333333333334,0.49615384615384617,0.6923076923076923,0.3,0.72,18,8,7,3,0.4171083333333333,0.09632595311198026
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.0,78,0.38461538461538464,0.381578947368421,0.5,0.2631578947368421,0.4166666666666667,20,20,28,10,1.0207653846153844,0.09667087199163103
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.1,73,0.3698630136986301,0.37124624624624625,0.4722222222222222,0.2702702702702703,0.38636363636363635,17,19,27,10,1.0881534246575342,0.09591273028472327
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.2,66,0.3484848484848485,0.34558823529411764,0.4411764705882353,0.25,0.38461538461538464,15,19,24,8,1.1870863636363636,0.09419637181007602
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.0,77,0.6753246753246753,0.601418439716312,0.9361702127659575,0.26666666666666666,0.6666666666666666,44,3,22,8,0.39431818181818185,0.1630249058264604
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.1,60,0.6666666666666666,0.5972222222222222,0.9444444444444444,0.25,0.6538461538461539,34,2,18,6,0.4930366666666667,0.16618449217082032
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.2,51,0.6862745098039216,0.600328947368421,0.9375,0.2631578947368421,0.6818181818181818,30,2,14,5,0.5549509803921567,0.16982078650851104
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.0,77,0.5584415584415584,0.5056737588652482,0.7446808510638298,0.26666666666666666,0.6140350877192983,35,12,22,8,0.2351532467532467,0.10005092623710085
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.1,49,0.5918367346938775,0.5220588235294118,0.75,0.29411764705882354,0.6666666666666666,24,8,12,5,0.3465244897959183,0.09176541856108683
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.2,36,0.5833333333333334,0.49615384615384617,0.6923076923076923,0.3,0.72,18,8,7,3,0.4171083333333333,0.09645924285245942
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.0,78,0.38461538461538464,0.381578947368421,0.5,0.2631578947368421,0.4166666666666667,20,20,28,10,1.0207653846153844,0.0974212399312877
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.1,73,0.3698630136986301,0.37124624624624625,0.4722222222222222,0.2702702702702703,0.38636363636363635,17,19,27,10,1.0881534246575342,0.09670518401446257
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.2,66,0.3484848484848485,0.34558823529411764,0.4411764705882353,0.25,0.38461538461538464,15,19,24,8,1.1870863636363636,0.09516477946173757
no_revision,exact,pre_advance,DELTA_SA,0.0,77,0.0,0.5,0.0,1.0,,0,47,0,30,0.39431818181818185,0.0
no_revision,exact,pre_advance,DELTA_SA,0.1,60,0.0,0.5,0.0,1.0,,0,36,0,24,0.4930366666666667,0.0
no_revision,exact,pre_advance,DELTA_SA,0.2,51,0.0,0.5,0.0,1.0,,0,32,0,19,0.5549509803921567,0.0
no_revision,exact,pre_second,DELTA_TS,0.0,77,0.0,0.5,0.0,1.0,,0,47,0,30,0.2351532467532467,0.0
no_revision,exact,pre_second,DELTA_TS,0.1,49,0.0,0.5,0.0,1.0,,0,32,0,17,0.3465244897959183,0.0
no_revision,exact,pre_second,DELTA_TS,0.2,36,0.0,0.5,0.0,1.0,,0,26,0,10,0.4171083333333333,0.0
no_revision,exact,pre_third,DELTA_MT,0.0,78,0.0,0.5,0.0,1.0,,0,40,0,38,1.0207653846153844,0.0
no_revision,exact,pre_third,DELTA_MT,0.1,73,0.0,0.5,0.0,1.0,,0,36,0,37,1.0881534246575342,0.0
no_revision,exact,pre_third,DELTA_MT,0.2,66,0.0,0.5,0.0,1.0,,0,34,0,32,1.1870863636363636,0.0
no_revision,pseudo,pre_advance,DELTA_SA,0.0,77,0.0,0.5,0.0,1.0,,0,47,0,30,0.39431818181818185,0.0
no_revision,pseudo,pre_advance,DELTA_SA,0.1,60,0.0,0.5,0.0,1.0,,0,36,0,24,0.4930366666666667,0.0
no_revision,pseudo,pre_advance,DELTA_SA,0.2,51,0.0,0.5,0.0,1.0,,0,32,0,19,0.5549509803921567,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.0,77,0.0,0.5,0.0,1.0,,0,47,0,30,0.2351532467532467,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.1,49,0.0,0.5,0.0,1.0,,0,32,0,17,0.3465244897959183,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.2,36,0.0,0.5,0.0,1.0,,0,26,0,10,0.4171083333333333,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.0,78,0.0,0.5,0.0,1.0,,0,40,0,38,1.0207653846153844,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.1,73,0.0,0.5,0.0,1.0,,0,36,0,37,1.0881534246575342,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.2,66,0.0,0.5,0.0,1.0,,0,34,0,32,1.1870863636363636,0.0
release_dfm,exact,pre_advance,DELTA_SA,0.0,77,0.6103896103896104,0.524113475177305,0.9148936170212766,0.13333333333333333,0.6231884057971014,43,4,26,4,0.39431818181818185,0.1317038228536752
release_dfm,exact,pre_advance,DELTA_SA,0.1,60,0.6,0.5208333333333333,0.9166666666666666,0.125,0.6111111111111112,33,3,21,3,0.4930366666666667,0.13420653508212788
release_dfm,exact,pre_advance,DELTA_SA,0.2,51,0.6274509803921569,0.5320723684210527,0.90625,0.15789473684210525,0.6444444444444445,29,3,16,3,0.5549509803921567,0.1388343454080744
release_dfm,exact,pre_second,DELTA_TS,0.0,77,0.5844155844155844,0.4847517730496454,0.9361702127659575,0.03333333333333333,0.6027397260273972,44,3,29,1,0.2351532467532467,0.04816105022491975
release_dfm,exact,pre_second,DELTA_TS,0.1,49,0.6326530612244898,0.484375,0.96875,0.0,0.6458333333333334,31,1,17,0,0.3465244897959183,0.048008180795193735
release_dfm,exact,pre_second,DELTA_TS,0.2,36,0.6944444444444444,0.4807692307692308,0.9615384615384616,0.0,0.7142857142857143,25,1,10,0,0.4171083333333333,0.04705081076472436
release_dfm,exact,pre_third,DELTA_MT,0.0,78,0.5256410256410257,0.5144736842105263,0.95,0.07894736842105263,0.5205479452054794,38,2,35,3,1.0207653846153844,0.4748310538857704
release_dfm,exact,pre_third,DELTA_MT,0.1,73,0.5068493150684932,0.5127627627627628,0.9444444444444444,0.08108108108108109,0.5,34,2,34,3,1.0881534246575342,0.4757954446673449
release_dfm,exact,pre_third,DELTA_MT,0.2,66,0.5303030303030303,0.5165441176470589,0.9705882352941176,0.0625,0.5238095238095238,33,1,30,2,1.1870863636363636,0.47735782609898664
release_dfm,pseudo,pre_advance,DELTA_SA,0.0,77,0.6103896103896104,0.524113475177305,0.9148936170212766,0.13333333333333333,0.6231884057971014,43,4,26,4,0.39431818181818185,0.13227155534273094
release_dfm,pseudo,pre_advance,DELTA_SA,0.1,60,0.6,0.5208333333333333,0.9166666666666666,0.125,0.6111111111111112,33,3,21,3,0.4930366666666667,0.13473918440092567
release_dfm,pseudo,pre_advance,DELTA_SA,0.2,51,0.6274509803921569,0.5320723684210527,0.90625,0.15789473684210525,0.6444444444444445,29,3,16,3,0.5549509803921567,0.13923463676377004
release_dfm,pseudo,pre_second,DELTA_TS,0.0,77,0.5844155844155844,0.4847517730496454,0.9361702127659575,0.03333333333333333,0.6027397260273972,44,3,29,1,0.2351532467532467,0.04819656392986852
release_dfm,pseudo,pre_second,DELTA_TS,0.1,49,0.6326530612244898,0.484375,0.96875,0.0,0.6458333333333334,31,1,17,0,0.3465244897959183,0.04806242845378135
release_dfm,pseudo,pre_second,DELTA_TS,0.2,36,0.6944444444444444,0.4807692307692308,0.9615384615384616,0.0,0.7142857142857143,25,1,10,0,0.4171083333333333,0.047128751353140735
release_dfm,pseudo,pre_third,DELTA_MT,0.0,78,0.5256410256410257,0.5144736842105263,0.95,0.07894736842105263,0.5205479452054794,38,2,35,3,1.0207653846153844,0.4756514858183843
release_dfm,pseudo,pre_third,DELTA_MT,0.1,73,0.5068493150684932,0.5127627627627628,0.9444444444444444,0.08108108108108109,0.5,34,2,34,3,1.0881534246575342,0.4766520985163434
release_dfm,pseudo,pre_third,DELTA_MT,0.2,66,0.5303030303030303,0.5165441176470589,0.9705882352941176,0.0625,0.5238095238095238,33,1,30,2,1.1870863636363636,0.4781913897616354
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.0,77,0.6753246753246753,0.5893617021276596,0.9787234042553191,0.2,0.6571428571428571,46,1,24,6,0.39431818181818185,0.17826348078290424
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.1,60,0.6666666666666666,0.5833333333333334,1.0,0.16666666666666666,0.6428571428571429,36,0,20,4,0.4930366666666667,0.1777796481203054
