model_id,timing_mode,checkpoint_id,outcome_id,n_density_forecasts,mean_log_score,mean_crps,coverage_68,coverage_90,mean_predictive_sd,pit_mean,pit_std,brier_below_zero
ar,exact,pre_advance,A,66,-2.1696913244995115,1.071739764314869,0.7575757575757576,0.8939393939393939,1.9156256085001886,0.4704492620627727,0.257902335428353,0.08867611357035883
ar,exact,pre_second,S,65,-2.272250118880513,1.1847038312688813,0.7538461538461538,0.8615384615384616,2.171265968264075,0.466005131911904,0.25629788782158425,0.10463631834504017
ar,exact,pre_third,T,66,-2.3041840138595187,1.21292402144511,0.7727272727272727,0.8636363636363636,2.229846907927534,0.4673929219278624,0.25195509582482717,0.10432297708639754
ar,pseudo,pre_advance,A,66,-2.1696913244995115,1.071739764314869,0.7575757575757576,0.8939393939393939,1.9156256085001886,0.4704492620627727,0.257902335428353,0.08867611357035883
ar,pseudo,pre_second,S,65,-2.272250118880513,1.1847038312688813,0.7538461538461538,0.8615384615384616,2.171265968264075,0.466005131911904,0.25629788782158425,0.10463631834504017
ar,pseudo,pre_third,T,66,-2.3041840138595187,1.21292402144511,0.7727272727272727,0.8636363636363636,2.229846907927534,0.4673929219278624,0.25195509582482717,0.10432297708639754
bridge,exact,pre_advance,A,66,-2.159018788169666,1.055281852710349,0.7121212121212122,0.8636363636363636,1.6517756627303508,0.4743797404362164,0.28593788623912925,0.08305785707974375
bridge,exact,pre_second,S,65,-2.1919668923778093,1.1002826836364887,0.676923076923077,0.8769230769230769,1.7055427182102003,0.47943795043265885,0.29293895078939114,0.08566131702737538
bridge,exact,pre_third,T,66,-2.1317621317024913,1.0722141347307448,0.7575757575757576,0.8787878787878788,1.7964078594670336,0.4757960808809813,0.2780326605750789,0.08352961412272318
bridge,pseudo,pre_advance,A,66,-2.151834094032185,1.0452897156719558,0.7121212121212122,0.8636363636363636,1.6537698688417477,0.4720078174805618,0.28327056421312696,0.08163782589534732
bridge,pseudo,pre_second,S,65,-2.1795027655851147,1.087550693257152,0.676923076923077,0.8769230769230769,1.6908074526455472,0.4786878445600208,0.2925894730778752,0.08531395701401098
bridge,pseudo,pre_third,T,66,-2.12803333454859,1.067474220650473,0.7424242424242424,0.8787878787878788,1.7879603659394183,0.47481099916243497,0.27812719601533126,0.08242893089330504
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,78,-2.3732186183467356,1.3091879469973016,0.6410256410256411,0.8333333333333334,1.9500141022102162,0.42430406972938967,0.29396665557074536,0.0829675559953024
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,77,-0.8852486729861374,0.3228273110490915,0.7922077922077922,0.922077922077922,0.6280266095976726,0.5117265192226743,0.2647221525221721,0.017732841771125194
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,78,-0.4439532486334456,0.18633354803599875,0.8717948717948718,0.9358974358974359,0.3827978633225364,0.5490734674432863,0.2350178725941327,0.0017968953845453977
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,78,-2.3696633273317853,1.3066440779998731,0.6410256410256411,0.8333333333333334,1.9470344649767692,0.4223428894808305,0.29329532740948006,0.08265331712171355
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,77,-0.8852169641353012,0.32281509912320483,0.7922077922077922,0.922077922077922,0.628007737343482,0.5117121249060318,0.26470882875835317,0.01773125729033731
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,78,-0.44386928961018823,0.18630524570808035,0.8717948717948718,0.9358974358974359,0.38279754915919706,0.5490719549281946,0.2349801360996793,0.0017964773908380049
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,78,-2.3665331546208717,1.2222650204237024,0.6410256410256411,0.7948717948717948,1.6830057519852988,0.44216328147400646,0.3056299796562569,0.06962299121136842
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,77,-0.9112423587015074,0.330075688429312,0.7662337662337663,0.8961038961038961,0.6152163744285688,0.4748456961869738,0.2708787384777905,0.019927321798280898
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,78,-0.44594896561885433,0.18781623267898384,0.8461538461538461,0.9358974358974359,0.3772935320925333,0.5448434451379688,0.24032736577298625,0.0020723921872996347
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,78,-2.361617835449508,1.2193908954004888,0.6410256410256411,0.7948717948717948,1.6802420295880132,0.44101438674683324,0.30555871060120143,0.06931953769962142
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,77,-0.9082913501347837,0.32930399137674843,0.7532467532467533,0.9090909090909091,0.615384395194318,0.47495053202747184,0.27070337614986034,0.01992980649684473
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,78,-0.4459819723859215,0.18782237330680998,0.8461538461538461,0.9358974358974359,0.37729353938323035,0.5448181392280234,0.24033328451096814,0.002071886204804759
midas_umidas,exact,pre_advance,A,66,-3.543269086562589,4.515842652567737,0.8484848484848485,0.9848484848484849,11.031376538627814,0.5461918220935966,0.21668277292491184,0.2646497529002072
midas_umidas,exact,pre_second,S,65,-2.8584734633527606,1.2917328862959871,0.8307692307692308,0.9230769230769231,2.7029194881494694,0.458376560418623,0.23168157260286668,0.11605915811296866
midas_umidas,exact,pre_third,T,66,-2.4144390494600123,1.3286860730425096,0.803030303030303,0.9090909090909091,2.5544691621166122,0.48307815858377406,0.24731372292680195,0.09481904120900236
