timing_mode,checkpoint_id,outcome_id,baseline_model,model_id,test_type,positive_mean_interpretation,n_obs,mean_loss_diff,hac_lag,test_stat,p_value_two_sided,p_value_model_better_one_sided
exact,pre_advance,DELTA_SA,ar,bridge,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,-0.035756704777531075,4,-0.7148401252003408,0.47470783801388544,0.7626460809930573
exact,pre_advance,DELTA_SA,ar,indicator_revision_only_dfm_kalman_em,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,0.059419781444331805,4,1.6603563543763218,0.09684278494929507,0.04842139247464754
exact,pre_advance,DELTA_SA,ar,joint_indicator_revision_dfm_full_kalman_em,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,0.028114727667927063,4,0.4571263556678707,0.647580227642911,0.3237901138214555
exact,pre_advance,DELTA_SA,ar,midas_umidas,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,-117.02539081129974,4,-2.8519408691760884,0.004345318293752786,0.9978273408531236
exact,pre_advance,DELTA_SA,ar,monthly_mixed_frequency_kalman_em,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,0.07074482465326577,4,2.0156435694757846,0.04383726034898228,0.02191863017449114
exact,pre_advance,DELTA_SA,ar,no_revision,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,0.059419781444331805,4,1.6603563543763218,0.09684278494929507,0.04842139247464754
exact,pre_advance,DELTA_SA,ar,release_dfm,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,0.046283448504788334,4,1.726312299134603,0.08429124387380883,0.042145621936904416
exact,pre_advance,DELTA_SA,ar,revision_dfm_kalman_em,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,0.045311944763401835,4,0.9482589464245625,0.34299764504520064,0.17149882252260032
exact,pre_advance,DELTA_SA,ar,spf,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,0.059419781444331805,4,1.6603563543763218,0.09684278494929507,0.04842139247464754
exact,pre_advance,DELTA_SA,ar,standard_dfm,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,0.046283448504788334,4,1.726312299134603,0.08429124387380883,0.042145621936904416
exact,pre_advance,DELTA_SA,no_revision,ar,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,-0.059419781444331805,4,-1.6603563543763218,0.09684278494929507,0.9515786075253525
exact,pre_advance,DELTA_SA,no_revision,bridge,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,-0.09517648622186285,4,-1.282874841032678,0.19953592846190052,0.9002320357690498
exact,pre_advance,DELTA_SA,no_revision,indicator_revision_only_dfm_kalman_em,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,0.0,4,,,
exact,pre_advance,DELTA_SA,no_revision,joint_indicator_revision_dfm_full_kalman_em,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,-0.03130505377640468,4,-0.6053231704553074,0.5449642888455225,0.7275178555772388
exact,pre_advance,DELTA_SA,no_revision,midas_umidas,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,-117.08481059274406,4,-2.852034010338435,0.004344045252546204,0.9978279773737269
exact,pre_advance,DELTA_SA,no_revision,monthly_mixed_frequency_kalman_em,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,0.011325043208933978,4,0.5774475579748057,0.56363715516644,0.28181857758322
exact,pre_advance,DELTA_SA,no_revision,release_dfm,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,-0.013136332939543471,4,-0.46764794553069816,0.6400363720293123,0.6799818139853439
exact,pre_advance,DELTA_SA,no_revision,revision_dfm_kalman_em,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,-0.014107836680929981,4,-0.40880980000371087,0.6826792474650221,0.658660376267489
exact,pre_advance,DELTA_SA,no_revision,spf,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,0.0,4,,,
exact,pre_advance,DELTA_SA,no_revision,standard_dfm,DM_HAC_squared_error,model_has_lower_squared_error_than_baseline,77,-0.013136332939543471,4,-0.46764794553069816,0.6400363720293123,0.6799818139853439
