timing_mode,checkpoint_id,outcome_id,baseline_model,model_id,n_obs,bootstrap_reps,block_length,rmse_diff_baseline_minus_model,rmse_diff_ci_low_95,rmse_diff_ci_high_95,mae_diff_baseline_minus_model,mae_diff_ci_low_95,mae_diff_ci_high_95,positive_diff_interpretation
exact,pre_advance,A,ar,bridge,80,5000,4,2.2631793828600824,-0.3146654252367051,4.101721909513336,0.32847477788214396,-0.23109377611119372,1.115659609345772,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,indicator_revision_only_dfm_kalman_em,80,5000,4,3.570938231737567,-0.7185148849368935,6.896820673989572,0.30023667141171373,-0.5811363827327887,1.7731434240477866,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,joint_indicator_revision_dfm_full_kalman_em,80,5000,4,3.527322278555773,-0.4988169398425439,6.674993580465729,0.4158234062215249,-0.4029853894098078,1.86058787405483,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,midas_umidas,80,5000,4,-6.229585993435685,-8.573702447866607,-4.6238927034480755,-5.73592813818898,-7.6419619159418,-3.938415945290895,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,monthly_mixed_frequency_kalman_em,80,5000,4,3.4115787897626015,-0.5355666549220299,6.445138134355278,0.420651197570018,-0.3573061437894347,1.6738137444894141,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,no_revision,80,5000,4,-0.1325665211112632,-0.373434716396794,-0.0019428743264937054,-0.15157174073342272,-0.43337743959933306,0.0023441610639460112,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,release_dfm,80,5000,4,4.07101331631289,-0.27116280109838214,7.461487999016744,0.7760426103811391,-0.10987699569260764,2.240111002450783,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,revision_dfm_kalman_em,80,5000,4,3.754090223006651,-0.3157868320780754,6.907237601187829,0.5785377559632565,-0.24737503090437007,1.9443410957152971,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,spf,80,5000,4,4.911916387866497,0.07032236515115553,8.936336850336508,1.0639324287197356,0.02244301278004497,2.915496019997497,baseline_has_higher_error_than_model
exact,pre_advance,A,ar,standard_dfm,80,5000,4,4.07101331631289,-0.2624690781245938,7.474201656700239,0.7760426103811391,-0.10444523192248688,2.2514047733610476,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,ar,80,5000,4,0.1325665211112632,0.0011651474308117529,0.38384089785511544,0.15157174073342272,-0.003790915178616482,0.43072623056513437,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,bridge,80,5000,4,2.3957459039713456,-0.23651860865882393,4.261537064186743,0.4800465186155667,-0.1936419946973404,1.4361638900539961,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,indicator_revision_only_dfm_kalman_em,80,5000,4,3.70350475284883,-0.6796849671284351,7.060657623604091,0.45180841214513645,-0.5389859695240149,2.0560932180524487,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,joint_indicator_revision_dfm_full_kalman_em,80,5000,4,3.659888799667036,-0.4568466532152496,6.8327192764155225,0.5673951469549476,-0.3517638932142264,2.142580858491354,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,midas_umidas,80,5000,4,-6.097019472324422,-8.535838054088059,-4.359031459467055,-5.584356397455557,-7.568269572716024,-3.734497877274082,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,monthly_mixed_frequency_kalman_em,80,5000,4,3.5441453108738648,-0.31703642606617155,6.59639908776543,0.5722229383034407,-0.2787461299883071,1.9687872934016792,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,release_dfm,80,5000,4,4.2035798374241535,-0.20758824334424433,7.647327358669446,0.9276143511145618,-0.07290642982845867,2.5410999409389836,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,revision_dfm_kalman_em,80,5000,4,3.8866567441179143,-0.24656152710806323,7.098283941045099,0.7301094966966792,-0.20659551006102667,2.2598891220397865,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,spf,80,5000,4,5.04448290897776,0.16714776320579836,9.073634295027809,1.2155041694531583,0.07119116883510795,3.1339239521715774,baseline_has_higher_error_than_model
exact,pre_advance,A,no_revision,standard_dfm,80,5000,4,4.2035798374241535,-0.2059467179272378,7.65837767300413,0.9276143511145618,-0.07461021793406745,2.539398498213585,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,ar,80,5000,4,-2.2631793828600824,-4.0971375419590865,0.28217680290738667,-0.32847477788214396,-1.1270016614105378,0.216860142428243,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,indicator_revision_only_dfm_kalman_em,80,5000,4,1.3077588488774845,-0.7609388833010837,2.8510224368887807,-0.028238106470430235,-0.5790699192034652,0.7488100950728009,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,joint_indicator_revision_dfm_full_kalman_em,80,5000,4,1.2641428956956906,-0.5095140977952792,2.605767535378218,0.08734862833938095,-0.40201204737874013,0.8118094560259979,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,midas_umidas,80,5000,4,-8.492765376295768,-11.55242702278449,-5.8029937529960405,-6.064402916071124,-8.313181624915554,-3.9588894504432233,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,monthly_mixed_frequency_kalman_em,80,5000,4,1.1483994069025192,-0.4776761373291208,2.329045405395329,0.09217641968787404,-0.2934840088536972,0.6208937121431491,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,no_revision,80,5000,4,-2.3957459039713456,-4.3108891984873,0.23462169282940332,-0.4800465186155667,-1.4890766253091818,0.1840564946497343,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,release_dfm,80,5000,4,1.807833933452808,-0.06374893635528957,3.425223968186396,0.4475678324989951,0.021483314531162236,1.146196448521717,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,revision_dfm_kalman_em,80,5000,4,1.4909108401465687,-0.206222344252939,2.8504551961224407,0.25006297808111255,-0.18092183804602238,0.9066763460330876,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,spf,80,5000,4,2.6487370050064145,0.11464577192529786,4.8872631068073,0.7354576508375916,0.06018866696135267,1.8604990563525048,baseline_has_higher_error_than_model
exact,pre_advance,A,bridge,standard_dfm,80,5000,4,1.807833933452808,-0.06730350524832557,3.4342761642881245,0.4475678324989951,0.010523695473471078,1.147734485927727,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,ar,80,5000,4,6.229585993435685,4.590353833296906,8.631170153105849,5.73592813818898,3.8515824501748064,7.627789589901004,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,bridge,80,5000,4,8.492765376295768,5.79064757714401,11.710980945323936,6.064402916071124,3.9929473186726194,8.309187387482384,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,indicator_revision_only_dfm_kalman_em,80,5000,4,9.800524225173252,5.4840928621200895,14.395691774264911,6.0361648096006935,3.7576282200338023,8.751254632203604,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,joint_indicator_revision_dfm_full_kalman_em,80,5000,4,9.756908271991458,5.721120821375324,14.12742750257516,6.151751544410505,3.946837535813034,8.872264078351979,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,monthly_mixed_frequency_kalman_em,80,5000,4,9.641164783198287,5.712490513530276,13.789145281269615,6.156579335758998,3.957930582859815,8.669442519717204,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,no_revision,80,5000,4,6.097019472324422,4.338567328457462,8.553450081913414,5.584356397455557,3.730674088086277,7.492169040844727,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,release_dfm,80,5000,4,10.300599309748575,5.870092079883612,14.866146363652941,6.511970748570119,4.160238047234626,9.204453208619507,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,revision_dfm_kalman_em,80,5000,4,9.983676216442337,5.735137566413458,14.468934930030107,6.314465894152236,3.987124779316451,9.02009305184194,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,spf,80,5000,4,11.141502381302182,6.222653386972545,16.40435917940746,6.799860566908715,4.334357356632374,9.872336834180652,baseline_has_higher_error_than_model
exact,pre_advance,A,midas_umidas,standard_dfm,80,5000,4,10.300599309748575,5.905060489165951,14.83280298965622,6.511970748570119,4.194924471614889,9.240100693268976,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,ar,80,5000,4,-4.911916387866497,-8.94005018004327,-0.07085452684855985,-1.0639324287197356,-2.893340449337504,-0.021922022798826032,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,bridge,80,5000,4,-2.6487370050064145,-4.8516670025316415,-0.12105337353421697,-0.7354576508375916,-1.8178443353805986,-0.06236740854145031,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,indicator_revision_only_dfm_kalman_em,80,5000,4,-1.34097815612893,-2.134264189054973,-0.48103591940028373,-0.7636957573080219,-1.2224584270828673,-0.3616323166821842,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,joint_indicator_revision_dfm_full_kalman_em,80,5000,4,-1.384594109310724,-2.367987303136752,-0.3319484567651758,-0.6481090224982107,-1.146337668390439,-0.25634323090323846,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,midas_umidas,80,5000,4,-11.141502381302182,-16.398415575758097,-6.300241083130188,-6.799860566908715,-9.803008675623651,-4.338133196758682,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,monthly_mixed_frequency_kalman_em,80,5000,4,-1.5003375981038953,-2.6026625299456834,-0.23882722482758326,-0.6432812311497176,-1.283179768015786,-0.1886788310792732,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,no_revision,80,5000,4,-5.04448290897776,-9.123707088287222,-0.15976843835216006,-1.2155041694531583,-3.2052133759033614,-0.0737958032459318,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,release_dfm,80,5000,4,-0.8409030715536066,-1.700334827753159,0.08355299729897561,-0.2878898183385965,-0.7853760901838096,0.058449629191361166,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,revision_dfm_kalman_em,80,5000,4,-1.1578261648598458,-2.0497217573618776,-0.17046824710823813,-0.4853946727564791,-0.9747883213261075,-0.1090630533077332,baseline_has_higher_error_than_model
exact,pre_advance,A,spf,standard_dfm,80,5000,4,-0.8409030715536066,-1.7272996973085815,0.08568107764033953,-0.2878898183385965,-0.7807975425916406,0.0514723392108343,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,ar,80,5000,4,-4.07101331631289,-7.492567759327135,0.2880760483270179,-0.7760426103811391,-2.27312632494737,0.11117052594084198,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,bridge,80,5000,4,-1.807833933452808,-3.4213967762829904,0.07748380983377771,-0.4475678324989951,-1.1546006896254484,-0.014111519865936305,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,indicator_revision_only_dfm_kalman_em,80,5000,4,-0.5000750845753235,-1.3063159230620804,0.3843909078060467,-0.47580593896942536,-0.8364339196122775,-0.12998043759844624,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,joint_indicator_revision_dfm_full_kalman_em,80,5000,4,-0.5436910377571174,-1.4180360308988738,0.4953430025146256,-0.36021920415961417,-0.7375888518796828,-0.022841716926013732,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,midas_umidas,80,5000,4,-10.300599309748575,-14.954291774798406,-5.933154273930662,-6.511970748570119,-9.235532175418804,-4.185877766773086,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,monthly_mixed_frequency_kalman_em,80,5000,4,-0.6594345265502888,-1.4122131373347007,0.08485999358288175,-0.3553914128111211,-0.7186680031245246,-0.08627965462458034,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,no_revision,80,5000,4,-4.2035798374241535,-7.677966182378605,0.21642915838453242,-0.9276143511145618,-2.595294096729834,0.07986606369927012,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,release_dfm,80,5000,4,0.0,0.0,0.0,0.0,0.0,0.0,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,revision_dfm_kalman_em,80,5000,4,-0.31692309330623925,-0.934089254953642,0.36044176045627463,-0.19750485441788257,-0.44852008357288004,0.026129700075966475,baseline_has_higher_error_than_model
exact,pre_advance,A,standard_dfm,spf,80,5000,4,0.8409030715536066,-0.09215663677869164,1.6675335521678305,0.2878898183385965,-0.06570826541852547,0.7667238045847895,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,ar,80,5000,4,-4.07101331631289,-7.467696353327594,0.2888245779017996,-0.7760426103811391,-2.267151517602743,0.11520901019175679,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,bridge,80,5000,4,-1.807833933452808,-3.4315916629903844,0.06128459679764024,-0.4475678324989951,-1.1479819934739335,-0.01657663561848173,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,indicator_revision_only_dfm_kalman_em,80,5000,4,-0.5000750845753235,-1.3101413972783125,0.4012344460485059,-0.47580593896942536,-0.8331017175295224,-0.11419464073648787,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,joint_indicator_revision_dfm_full_kalman_em,80,5000,4,-0.5436910377571174,-1.414985481486984,0.5345198489049524,-0.36021920415961417,-0.7277442182586403,-0.023109204538928032,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,midas_umidas,80,5000,4,-10.300599309748575,-14.896422789728401,-5.955165559765463,-6.511970748570119,-9.22145531239475,-4.165510782886829,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,monthly_mixed_frequency_kalman_em,80,5000,4,-0.6594345265502888,-1.404618925949006,0.09350894925313195,-0.3553914128111211,-0.7300506289412442,-0.08709369054170157,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,no_revision,80,5000,4,-4.2035798374241535,-7.642073218572633,0.21313077497325916,-0.9276143511145618,-2.565253829710326,0.08477460920586778,baseline_has_higher_error_than_model
exact,pre_advance,A,release_dfm,revision_dfm_kalman_em,80,5000,4,-0.31692309330623925,-0.8980284386940574,0.37025483295620937,-0.19750485441788257,-0.4510800646332938,0.029112538584005674,baseline_has_higher_error_than_model
