model_id,timing_mode,checkpoint_id,n_matrices,share_psd,max_asymmetry,min_eigenvalue_min,min_eigenvalue_median,max_eigenvalue_median
indicator_revision_only_dfm_kalman_em,exact,pre_advance,80,1.0,0.0,0.0623786324246083,0.06779597240981325,13.556560856118118
indicator_revision_only_dfm_kalman_em,exact,pre_second,80,1.0,0.0,0.060415814842965,0.0646313611824263,4.9172425182091075
indicator_revision_only_dfm_kalman_em,exact,pre_third,80,1.0,0.0,0.0271726195982655,0.04075551909959785,4.454735811249561
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,80,1.0,0.0,0.062434402757383,0.06773278163115515,13.556671742805499
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,80,1.0,0.0,0.0613931722587553,0.06470779733309934,4.9172425182091075
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,80,1.0,0.0,0.0271719077735328,0.04075546737354495,4.4547358525251575
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,80,1.0,8.881784197001252e-16,0.0608224013439859,0.06481315489123521,13.119354123042033
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,80,1.0,1.1102230246251563e-16,0.0602087207029572,0.06444053309104836,4.86486288794975
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,80,1.0,4.163336342344337e-17,0.0314133631558244,0.04628701873765285,4.480421006951559
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,80,1.0,8.881784197001252e-16,0.0607245101895861,0.06481276421400575,13.104890179530452
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,80,1.0,1.1102230246251563e-16,0.0606849676547887,0.0644405684313903,4.86486288794975
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,80,1.0,5.551115123125783e-17,0.031430215519646,0.046131802903360955,4.480421110784231
monthly_mixed_frequency_kalman_em,exact,pre_advance,80,1.0,0.0,0.0601053057667608,0.0639605255831938,15.875260220848972
monthly_mixed_frequency_kalman_em,exact,pre_second,80,1.0,0.0,0.0575098810779948,0.063081847969544,5.339744603837998
monthly_mixed_frequency_kalman_em,exact,pre_third,80,1.0,0.0,0.0573047376666205,0.062399747411543804,4.777134885782113
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,80,1.0,0.0,0.0601054574380462,0.063960609167916,15.874534208966153
monthly_mixed_frequency_kalman_em,pseudo,pre_second,80,1.0,0.0,0.0575103497986403,0.0630825441021726,5.339584764526344
monthly_mixed_frequency_kalman_em,pseudo,pre_third,80,1.0,0.0,0.0573052270077344,0.0624113510921135,4.777034108943932
revision_dfm_kalman_em,exact,pre_advance,80,1.0,8.881784197001252e-16,0.0610696997626535,0.06548172106467126,15.922629661676929
revision_dfm_kalman_em,exact,pre_second,80,1.0,1.1102230246251563e-16,0.0608128637851864,0.06488895805339459,4.918513404774597
revision_dfm_kalman_em,exact,pre_third,80,1.0,1.1102230246251563e-16,0.0357447974661021,0.0462586334778139,4.479312236690106
revision_dfm_kalman_em,pseudo,pre_advance,80,1.0,8.881784197001252e-16,0.0610694047708924,0.06548167792820744,15.922629661676929
revision_dfm_kalman_em,pseudo,pre_second,80,1.0,1.1102230246251563e-16,0.0608125116200956,0.064970936165206,4.918513404774597
revision_dfm_kalman_em,pseudo,pre_third,80,1.0,5.551115123125783e-17,0.0357447974661021,0.04630855736479145,4.479312165694132
