model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,n_variance,share_positive_variance,share_finite_sd,min_forecast_variance,median_forecast_variance,max_forecast_variance,mean_forecast_sd,empirical_error_sd,RMSE,mean_sd_to_rmse,mean_sd_to_empirical_error_sd,coverage_68,coverage_90,model_implied_share
ar,exact,pre_advance,DELTA_SA,79,0,0.0,0.0,,,,,0.6773397609913052,0.6781421206748106,,,,,0.0
ar,exact,pre_second,DELTA_TS,79,0,0.0,0.0,,,,,0.41019163488335636,0.40791620019200964,,,,,0.0
ar,exact,pre_third,DELTA_MT,80,0,0.0,0.0,,,,,3.03075072517081,3.029600437848392,,,,,0.0
ar,pseudo,pre_advance,DELTA_SA,79,0,0.0,0.0,,,,,0.6773397609913052,0.6781421206748106,,,,,0.0
ar,pseudo,pre_second,DELTA_TS,79,0,0.0,0.0,,,,,0.41019163488335636,0.40791620019200964,,,,,0.0
ar,pseudo,pre_third,DELTA_MT,80,0,0.0,0.0,,,,,3.03075072517081,3.029600437848392,,,,,0.0
bridge,exact,pre_advance,DELTA_SA,79,0,0.0,0.0,,,,,0.7228852480433813,0.7182954588874341,,,,,0.0
bridge,exact,pre_second,DELTA_TS,79,0,0.0,0.0,,,,,0.49444086926614944,0.4916791866250378,,,,,0.0
bridge,exact,pre_third,DELTA_MT,80,0,0.0,0.0,,,,,1.9785589102983503,1.9681597928674712,,,,,0.0
bridge,pseudo,pre_advance,DELTA_SA,79,0,0.0,0.0,,,,,0.7267392633602558,0.7221269467369031,,,,,0.0
bridge,pseudo,pre_second,DELTA_TS,79,0,0.0,0.0,,,,,0.49511434520623265,0.49234421429461095,,,,,0.0
bridge,pseudo,pre_third,DELTA_MT,80,0,0.0,0.0,,,,,1.9758259955495,1.9653080627902275,,,,,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,79,79,1.0,1.0,0.4038208538689547,0.4414671816878623,0.4707732119345813,0.66419715411473,0.5694656229901923,0.5696627235545563,1.1659480718174817,1.1663516238734735,0.8354430379746836,0.9367088607594937,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,79,79,1.0,1.0,0.133384928553114,0.1441694455820363,0.1609335514318343,0.3814250252328893,0.3595420355888921,0.3613823734957444,1.0554610661922084,1.0608635082352893,0.8481012658227848,0.9493670886075949,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,80,80,1.0,1.0,4.127398311288584,4.54293781143212,5.1743906250851275,2.132218497724174,1.3467940527344975,1.338732745080212,1.592714083942437,1.5831808088214898,0.8875,0.975,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,79,79,1.0,1.0,0.4038210553600443,0.441467072075886,0.4706133686811435,0.6642003726101284,0.5694656229901923,0.5696627235545563,1.1659537216437128,1.1663572756551939,0.8354430379746836,0.9367088607594937,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,79,79,1.0,1.0,0.1333852001423117,0.1441694479709331,0.1609336081656792,0.3814450802493583,0.3595420355888921,0.3613823734957444,1.0555165614734945,1.0609192875725681,0.8481012658227848,0.9493670886075949,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,80,80,1.0,1.0,4.127398216823797,4.542938219687896,5.1743906250851275,2.132237765328167,1.3467940527344975,1.338732745080212,1.5927284763624805,1.5831951150949353,0.8875,0.975,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,79,79,1.0,1.0,0.2906554307894859,0.3417853892764553,0.3747599358643132,0.582422691266368,0.6305712722068599,0.6290209891487456,0.9259193275164966,0.9236429202174363,0.6582278481012658,0.9113924050632911,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,79,79,1.0,1.0,0.1285907663524502,0.1403175442502413,0.1551583213803956,0.3747389366905865,0.35882274508497497,0.36034099323987073,1.0399564404850585,1.044356696512765,0.8481012658227848,0.9493670886075949,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,80,80,1.0,1.0,4.122836814096182,4.555895862063996,5.169835212353822,2.1335838759993018,1.3484895271101345,1.340380541463769,1.5917747311291994,1.582202778075448,0.8875,0.9875,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,79,79,1.0,1.0,0.2906554307894859,0.3419051043646846,0.3747599358643132,0.5824411448686113,0.639651209974722,0.6385331894172733,0.9121548488343234,0.9105605301545954,0.6582278481012658,0.8987341772151899,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,79,79,1.0,1.0,0.1285915864794783,0.1403175476050132,0.1551589076640871,0.3747489226454808,0.3588016884689587,0.36032317867797475,1.040035570346693,1.0444458169764208,0.8481012658227848,0.9493670886075949,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,80,80,1.0,1.0,4.122836298200849,4.555897164837253,5.169835212353822,2.13359002272642,1.348501214009002,1.340391963052475,1.591765753255932,1.5821936239741325,0.8875,0.9875,1.0
midas_umidas,exact,pre_advance,DELTA_SA,79,0,0.0,0.0,,,,,13.920103314067077,13.866667467382854,,,,,0.0
midas_umidas,exact,pre_second,DELTA_TS,79,0,0.0,0.0,,,,,3.1440750859182716,3.1241130194946445,,,,,0.0
