model_id,timing_mode,checkpoint_id,target_id,n_forecasts,n_variance,share_positive_variance,share_finite_sd,min_forecast_variance,median_forecast_variance,max_forecast_variance,mean_forecast_sd,empirical_error_sd,RMSE,mean_sd_to_rmse,mean_sd_to_empirical_error_sd,coverage_68,coverage_90,model_implied_share
ar,exact,pre_advance,A,80,0,0.0,0.0,,,,,10.724122880559909,10.72104304228959,,,,,0.0
ar,exact,pre_second,S,79,0,0.0,0.0,,,,,10.499799704512753,10.52352274012095,,,,,0.0
ar,exact,pre_third,T,80,0,0.0,0.0,,,,,9.338288632193214,9.303774668339019,,,,,0.0
ar,pseudo,pre_advance,A,80,0,0.0,0.0,,,,,10.724122880559909,10.72104304228959,,,,,0.0
ar,pseudo,pre_second,S,79,0,0.0,0.0,,,,,10.499799704512753,10.52352274012095,,,,,0.0
ar,pseudo,pre_third,T,80,0,0.0,0.0,,,,,9.338288632193214,9.303774668339019,,,,,0.0
bridge,exact,pre_advance,A,80,0,0.0,0.0,,,,,3.383692824124664,3.362991299609968,,,,,0.0
bridge,exact,pre_second,S,79,0,0.0,0.0,,,,,3.163622727529806,3.143626045612042,,,,,0.0
bridge,exact,pre_third,T,80,0,0.0,0.0,,,,,3.2269905702255497,3.206902077259027,,,,,0.0
bridge,pseudo,pre_advance,A,80,0,0.0,0.0,,,,,3.403920839006263,3.383503761721389,,,,,0.0
bridge,pseudo,pre_second,S,79,0,0.0,0.0,,,,,3.162065691267121,3.142070214836336,,,,,0.0
bridge,pseudo,pre_third,T,80,0,0.0,0.0,,,,,3.219245077913078,3.199181849149245,,,,,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,80,80,1.0,1.0,1.883010317274855,2.4891397982041754,4.199667885264037,1.621498591875963,4.694803410528646,4.665980313680302,0.3475150949784017,0.34538157406965386,0.6375,0.775,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,79,79,1.0,1.0,0.2088891694464524,0.3578086133676236,0.4195173804528075,0.5769879986060499,0.618655707269857,0.6153531024990829,0.9376535135075715,0.9326479846962251,0.7468354430379747,0.8734177215189873,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,80,80,1.0,1.0,0.060731407431645,0.17663798160193356,0.4985079933923347,0.3646281223731214,0.371867676418836,0.3733064914059443,0.9767526972270467,0.9805319082437253,0.775,0.9,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,80,80,1.0,1.0,1.8830090995224145,2.4891397982041754,4.200669369147636,1.6216348594911554,4.6966997611108825,4.667869824870315,0.34740361670994296,0.34527113547228316,0.6375,0.7875,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,79,79,1.0,1.0,0.2088893239034576,0.357816533363358,0.4195060119590281,0.5768618651665239,0.6186873824886024,0.6153870358922733,0.9373968438092132,0.9323963628386279,0.7468354430379747,0.8734177215189873,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,80,80,1.0,1.0,0.060731407431645,0.1766379607681623,0.4985041703501181,0.36463671885620014,0.3719023479795998,0.3733259481052106,0.9767248183708848,0.9804636105072447,0.775,0.9,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,80,80,1.0,1.0,0.8395780051691909,1.560127197297922,3.703686190315969,1.275906072527794,5.453293836194286,5.422518183252353,0.2352977029138375,0.23396980079441607,0.55,0.7,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,79,79,1.0,1.0,0.1803396542489223,0.345698303033143,0.441204568315754,0.5620481010861316,1.4301249320603964,1.4220252610604824,0.39524480786437044,0.3930062951048499,0.6455696202531646,0.8354430379746836,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,80,80,1.0,1.0,0.0573601846514077,0.17348572057007686,0.5204114686497738,0.35603412140438295,0.371914438754748,0.3731718934948411,0.9540753942373341,0.9573011539870948,0.75,0.8875,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,80,80,1.0,1.0,0.8434829477106685,1.5599956983491592,3.7063272728486214,1.2760197299061313,5.453214177605685,5.422527698394964,0.23531825024772593,0.23399406081394494,0.5625,0.7,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,79,79,1.0,1.0,0.1803393369346684,0.3457862302570464,0.4412060389913943,0.5618763335623226,1.4304512370337685,1.4223592883034235,0.39503122606421287,0.39279656587766537,0.6455696202531646,0.8354430379746836,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,80,80,1.0,1.0,0.0573601846514077,0.17347787633156475,0.5203315175844165,0.35604924835730245,0.3718915222436996,0.37313654321076295,0.9542063216150639,0.9574008200272559,0.75,0.8875,1.0
midas_umidas,exact,pre_advance,A,80,0,0.0,0.0,,,,,5.497568809928227,5.501671454809658,,,,,0.0
midas_umidas,exact,pre_second,S,79,0,0.0,0.0,,,,,1.261183630022879,1.2590846818661632,,,,,0.0
midas_umidas,exact,pre_third,T,80,0,0.0,0.0,,,,,1.4942373531428157,1.485223711031883,,,,,0.0
midas_umidas,pseudo,pre_advance,A,80,0,0.0,0.0,,,,,5.613801710009254,5.618481580100391,,,,,0.0
midas_umidas,pseudo,pre_second,S,79,0,0.0,0.0,,,,,1.2614503662045553,1.2595385221601436,,,,,0.0
midas_umidas,pseudo,pre_third,T,80,0,0.0,0.0,,,,,1.4988626125749593,1.48973091987058,,,,,0.0
monthly_mixed_frequency_kalman_em,exact,pre_advance,A,80,80,1.0,1.0,1.140911813757388,2.0972112285730296,5.508351560875654,1.5564669128347717,4.118889064566983,4.127346754223465,0.3771107700708833,0.3778851259249446,0.6125,0.85,1.0
monthly_mixed_frequency_kalman_em,exact,pre_second,S,79,79,1.0,1.0,0.1852039445103685,0.3187012661274969,0.3876222367214807,0.5434245234038382,0.6452772999451278,0.6418434135064038,0.8466621483814857,0.8421565789623301,0.7088607594936709,0.8734177215189873,1.0
monthly_mixed_frequency_kalman_em,exact,pre_third,T,80,80,1.0,1.0,0.0680684252968774,0.14324557403695776,0.5772501297951467,0.36757482488709503,0.37552505817046694,0.3732625498056657,0.9847621334593253,0.9788290205662842,0.775,0.875,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,80,80,1.0,1.0,1.14080574956942,2.0967044612220285,5.508478868087605,1.5568766927016622,4.1201682166017495,4.129357355650728,0.3770263890024409,0.37786726435789797,0.6125,0.85,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,79,79,1.0,1.0,0.185202593346684,0.3186510201347753,0.3876603778224219,0.5434339852298294,0.6486216532256844,0.645040092040123,0.8424809433334053,0.8378289292798933,0.7088607594936709,0.8734177215189873,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,80,80,1.0,1.0,0.0680684252968774,0.14325298322610203,0.575977865521307,0.3675133145626324,0.3752450279775825,0.37298664063241216,0.9853256779907733,0.9793955606643987,0.775,0.875,1.0
no_revision,exact,pre_advance,A,80,0,0.0,0.0,,,,,14.697583366341483,14.710645176623602,,,,,0.0
no_revision,exact,pre_second,S,79,0,0.0,0.0,,,,,0.5694656229901923,0.5696627235545563,,,,,0.0
no_revision,exact,pre_third,T,80,0,0.0,0.0,,,,,0.3611902856870371,0.36218671255306983,,,,,0.0
no_revision,pseudo,pre_advance,A,80,0,0.0,0.0,,,,,14.697583366341483,14.710645176623602,,,,,0.0
no_revision,pseudo,pre_second,S,79,0,0.0,0.0,,,,,0.5694656229901923,0.5696627235545563,,,,,0.0
no_revision,pseudo,pre_third,T,80,0,0.0,0.0,,,,,0.3611902856870371,0.36218671255306983,,,,,0.0
release_dfm,exact,pre_advance,A,80,0,0.0,0.0,,,,,3.1464650285050557,3.1621960691878805,,,,,0.0
release_dfm,exact,pre_second,S,79,0,0.0,0.0,,,,,0.7080394558160857,0.7045962087029917,,,,,0.0
release_dfm,exact,pre_third,T,80,0,0.0,0.0,,,,,0.5339011977316799,0.5320494386555976,,,,,0.0
release_dfm,pseudo,pre_advance,A,80,0,0.0,0.0,,,,,3.1234938245932273,3.1436275639771267,,,,,0.0
release_dfm,pseudo,pre_second,S,79,0,0.0,0.0,,,,,0.7066507662662896,0.7032625622383578,,,,,0.0
release_dfm,pseudo,pre_third,T,80,0,0.0,0.0,,,,,0.5338742757324816,0.5320452943478182,,,,,0.0
revision_dfm_kalman_em,exact,pre_advance,A,80,80,1.0,1.0,0.761108161698467,1.8070095662165773,3.991941870095432,1.3582409709728047,3.139778204222121,3.1555963473886504,0.4304229126443214,0.4325913751316419,0.55,0.85,1.0
revision_dfm_kalman_em,exact,pre_second,S,79,79,1.0,1.0,0.1843903762805533,0.350208016687044,0.4616069403695617,0.584109387472236,0.7405339483889035,0.7358455363283256,0.7937934778904648,0.788767873158303,0.7088607594936709,0.8860759493670886,1.0
revision_dfm_kalman_em,exact,pre_third,T,80,80,1.0,1.0,0.0566632338932407,0.161334198556113,0.5086905287830525,0.3579321615162193,0.36781663937654074,0.3688826026578689,0.9703145633251621,0.9731266158130424,0.775,0.875,1.0
revision_dfm_kalman_em,pseudo,pre_advance,A,80,80,1.0,1.0,0.7615183163692613,1.806814309447071,3.991988488759872,1.3585847212283377,3.137968365474591,3.1537773980473056,0.4307801565416506,0.4329504198245362,0.55,0.85,1.0
revision_dfm_kalman_em,pseudo,pre_second,S,79,79,1.0,1.0,0.1845757900166967,0.3502114088980831,0.4616306420933905,0.5835739914464495,0.7415270372612631,0.7368387270232143,0.7919969052170406,0.7869894988614395,0.7088607594936709,0.8860759493670886,1.0
revision_dfm_kalman_em,pseudo,pre_third,T,80,80,1.0,1.0,0.0566632338932407,0.1613344555053356,0.5087331411094228,0.35790926244528787,0.3678475975664941,0.3689075601339819,0.9701868465783146,0.9729824656000106,0.775,0.875,1.0
spf,exact,pre_advance,A,80,0,0.0,0.0,,,,,2.2387591484447924,2.2249600782092696,,,,,0.0
spf,exact,pre_second,S,79,0,0.0,0.0,,,,,2.352139772344863,2.3374416593545337,,,,,0.0
spf,exact,pre_third,T,80,0,0.0,0.0,,,,,2.3938179607181835,2.380187605841187,,,,,0.0
spf,pseudo,pre_advance,A,80,0,0.0,0.0,,,,,2.2387591484447924,2.2249600782092696,,,,,0.0
spf,pseudo,pre_second,S,79,0,0.0,0.0,,,,,2.352139772344863,2.3374416593545337,,,,,0.0
spf,pseudo,pre_third,T,80,0,0.0,0.0,,,,,2.3938179607181835,2.380187605841187,,,,,0.0
standard_dfm,exact,pre_advance,A,80,0,0.0,0.0,,,,,3.1464650285050557,3.1621960691878805,,,,,0.0
standard_dfm,exact,pre_second,S,79,0,0.0,0.0,,,,,2.9564147480690446,2.974551504155842,,,,,0.0
standard_dfm,exact,pre_third,T,80,0,0.0,0.0,,,,,2.9727519061774634,2.9948535386028827,,,,,0.0
standard_dfm,pseudo,pre_advance,A,80,0,0.0,0.0,,,,,3.1234938245932273,3.1436275639771267,,,,,0.0
standard_dfm,pseudo,pre_second,S,79,0,0.0,0.0,,,,,2.9463806488413375,2.9652978257814717,,,,,0.0
standard_dfm,pseudo,pre_third,T,80,0,0.0,0.0,,,,,2.9690546704226204,2.9918734241719878,,,,,0.0
