timing_mode,checkpoint_id,outcome_id,model_id,mean_squared_error,initial_model_count,final_model_count,n_obs_final_set,alpha,bootstrap_reps,block_length,included_in_mcs_alpha_10pct,elimination_step,p_value_at_elimination,test_stat_at_elimination,last_set_p_value,last_set_test_stat,method_note
exact,pre_advance,A,ar,3.823355706801848,11,10,78,0.1,1000,4,True,,,,0.14785214785214784,2.0209820488126824,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,bridge,3.835157300423666,11,10,78,0.1,1000,4,True,,,,0.14785214785214784,2.0209820488126824,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,indicator_revision_only_dfm_kalman_em,5.487222301559486,11,10,78,0.1,1000,4,True,,,,0.14785214785214784,2.0209820488126824,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,joint_indicator_revision_dfm_full_kalman_em,4.729695693056745,11,10,78,0.1,1000,4,True,,,,0.14785214785214784,2.0209820488126824,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,midas_umidas,80.4764273049428,11,10,78,0.1,1000,4,False,1.0,0.000999000999000999,4.30368092773044,0.14785214785214784,2.0209820488126824,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,monthly_mixed_frequency_kalman_em,4.752733145749864,11,10,78,0.1,1000,4,True,,,,0.14785214785214784,2.0209820488126824,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,no_revision,5.03639065049834,11,10,78,0.1,1000,4,True,,,,0.14785214785214784,2.0209820488126824,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,release_dfm,3.2687228684090632,11,10,78,0.1,1000,4,True,,,,0.14785214785214784,2.0209820488126824,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,revision_dfm_kalman_em,3.672941255421473,11,10,78,0.1,1000,4,True,,,,0.14785214785214784,2.0209820488126824,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,spf,2.6219981214102566,11,10,78,0.1,1000,4,True,,,,0.14785214785214784,2.0209820488126824,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,standard_dfm,3.2687228684090632,11,10,78,0.1,1000,4,True,,,,0.14785214785214784,2.0209820488126824,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,ar,4.617716548461993,11,6,77,0.1,1000,4,False,2.0,0.01898101898101898,2.9937834220891832,0.7282717282717283,0.9235693562642381,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,bridge,4.052613381113227,11,6,77,0.1,1000,4,False,3.0,0.007992007992007992,3.3267103985902633,0.7282717282717283,0.9235693562642381,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,indicator_revision_only_dfm_kalman_em,0.3429541101802595,11,6,77,0.1,1000,4,True,,,,0.7282717282717283,0.9235693562642381,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,joint_indicator_revision_dfm_full_kalman_em,0.3596704870857592,11,6,77,0.1,1000,4,True,,,,0.7282717282717283,0.9235693562642381,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,midas_umidas,5.397085374741694,11,6,77,0.1,1000,4,False,1.0,0.024975024975024976,2.9542029185923635,0.7282717282717283,0.9235693562642381,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,monthly_mixed_frequency_kalman_em,0.3098952107802999,11,6,77,0.1,1000,4,True,,,,0.7282717282717283,0.9235693562642381,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,no_revision,0.3142499907792208,11,6,77,0.1,1000,4,True,,,,0.7282717282717283,0.9235693562642381,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,release_dfm,0.3308206792801472,11,6,77,0.1,1000,4,True,,,,0.7282717282717283,0.9235693562642381,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,revision_dfm_kalman_em,0.3503727244812604,11,6,77,0.1,1000,4,True,,,,0.7282717282717283,0.9235693562642381,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,spf,3.140428276363636,11,6,77,0.1,1000,4,False,5.0,0.001998001998001998,3.5829030093934557,0.7282717282717283,0.9235693562642381,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,standard_dfm,3.7676884388618332,11,6,77,0.1,1000,4,False,4.0,0.002997002997002997,3.484652373174917,0.7282717282717283,0.9235693562642381,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,T,ar,4.894236036957572,11,6,78,0.1,1000,4,False,2.0,0.001998001998001998,3.823650084611947,0.14185814185814186,1.7968488907330649,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,T,bridge,3.918856178308837,11,6,78,0.1,1000,4,False,3.0,0.001998001998001998,4.065738863195807,0.14185814185814186,1.7968488907330649,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,T,indicator_revision_only_dfm_kalman_em,0.13733636135500846,11,6,78,0.1,1000,4,True,,,,0.14185814185814186,1.7968488907330649,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,T,joint_indicator_revision_dfm_full_kalman_em,0.13893552917880045,11,6,78,0.1,1000,4,True,,,,0.14185814185814186,1.7968488907330649,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,T,midas_umidas,5.733604148838922,11,6,78,0.1,1000,4,False,1.0,0.03396603396603397,2.892006466484946,0.14185814185814186,1.7968488907330649,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,T,monthly_mixed_frequency_kalman_em,0.13508405578028987,11,6,78,0.1,1000,4,True,,,,0.14185814185814186,1.7968488907330649,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,T,no_revision,0.13143761448717947,11,6,78,0.1,1000,4,True,,,,0.14185814185814186,1.7968488907330649,Block-bootstrap MCS-style elimination using average squared-loss differentials.
