timing_mode,checkpoint_id,outcome_id,anchor_model,model_id,n_common_forecasts,RMSE,MAE,bias,first_target_quarter,last_target_quarter
exact,pre_advance,A,spf,ar,78,1.955340304602206,1.3819824279816235,0.2318174777513638,2005:Q1,2024:Q4
exact,pre_advance,A,spf,bridge,78,1.9583557645187113,1.417030392838733,0.06181700099440615,2005:Q1,2024:Q4
exact,pre_advance,A,spf,indicator_revision_only_dfm_kalman_em,78,2.34248208137426,1.7670633191707539,0.5174541448222418,2005:Q1,2024:Q4
exact,pre_advance,A,spf,joint_indicator_revision_dfm_full_kalman_em,78,2.1747863557270963,1.6326776758079717,0.3997937956394553,2005:Q1,2024:Q4
exact,pre_advance,A,spf,midas_umidas,78,8.970865471343487,6.723347847274693,-1.5398357117021861,2005:Q1,2024:Q4
exact,pre_advance,A,spf,monthly_mixed_frequency_kalman_em,78,2.1800764082366157,1.5465382541047106,0.2187321256956401,2005:Q1,2024:Q4
exact,pre_advance,A,spf,no_revision,78,2.2441904220672404,1.5303452188106645,0.07509322003391684,2005:Q1,2024:Q4
exact,pre_advance,A,spf,release_dfm,78,1.8079609698245875,1.2652601962914358,0.5375055241343129,2005:Q1,2024:Q4
exact,pre_advance,A,spf,revision_dfm_kalman_em,78,1.9164919137375647,1.4320309019750728,0.23340896728387364,2005:Q1,2024:Q4
exact,pre_advance,A,spf,spf,78,1.6192585097538492,1.1808628205128204,0.1954346153846154,2005:Q1,2024:Q4
exact,pre_advance,A,spf,standard_dfm,78,1.8079609698245875,1.2652601962914358,0.5375055241343129,2005:Q1,2024:Q4
exact,pre_second,S,spf,ar,77,2.148887281469643,1.505226937203209,0.29400219302774544,2005:Q1,2024:Q4
exact,pre_second,S,spf,bridge,77,2.0131103747964807,1.4832905847205422,0.07607353328839836,2005:Q1,2024:Q4
exact,pre_second,S,spf,indicator_revision_only_dfm_kalman_em,77,0.5856228395309215,0.44123671680079757,-0.002716236488557864,2005:Q1,2024:Q4
exact,pre_second,S,spf,joint_indicator_revision_dfm_full_kalman_em,77,0.5997253430410951,0.45116515199304125,0.07641577487317915,2005:Q1,2024:Q4
exact,pre_second,S,spf,midas_umidas,77,2.323162795574536,1.4464836428021297,0.3891034403157291,2005:Q1,2024:Q4
exact,pre_second,S,spf,monthly_mixed_frequency_kalman_em,77,0.5566823248319457,0.39162199632499173,0.059056553673323305,2005:Q1,2024:Q4
exact,pre_second,S,spf,no_revision,77,0.5605800485026388,0.39431818181818185,-0.05211298701298704,2005:Q1,2024:Q4
exact,pre_second,S,spf,release_dfm,77,0.5751701307266809,0.40226502597207414,0.0309325989298229,2005:Q1,2024:Q4
exact,pre_second,S,spf,revision_dfm_kalman_em,77,0.5919229041701802,0.4187563489287859,0.0854635642389816,2005:Q1,2024:Q4
exact,pre_second,S,spf,spf,77,1.7721253557137644,1.3054883116883118,0.14551948051948055,2005:Q1,2024:Q4
exact,pre_second,S,spf,standard_dfm,77,1.9410534353442805,1.3389762556575764,0.6257982758536405,2005:Q1,2024:Q4
exact,pre_third,T,spf,ar,78,2.2122920324761766,1.5428210710106145,0.30938721362418686,2005:Q1,2024:Q4
exact,pre_third,T,spf,bridge,78,1.979610107649695,1.4592498238850313,0.08224223256340749,2005:Q1,2024:Q4
exact,pre_third,T,spf,indicator_revision_only_dfm_kalman_em,78,0.3705892083628562,0.23856998870872403,-0.040292306698650956,2005:Q1,2024:Q4
exact,pre_third,T,spf,joint_indicator_revision_dfm_full_kalman_em,78,0.372740565512798,0.24366081416102686,-0.0334812007452162,2005:Q1,2024:Q4
exact,pre_third,T,spf,midas_umidas,78,2.394494549761791,1.6076187696955209,0.2485400252237784,2005:Q1,2024:Q4
exact,pre_third,T,spf,monthly_mixed_frequency_kalman_em,78,0.36753782904660287,0.2575107765994304,0.007305064298805242,2005:Q1,2024:Q4
exact,pre_third,T,spf,no_revision,78,0.3625432587804929,0.23753461538461534,-0.04083717948717947,2005:Q1,2024:Q4
exact,pre_third,T,spf,release_dfm,78,0.41686463515624383,0.2739460811290516,0.015472360680039508,2005:Q1,2024:Q4
exact,pre_third,T,spf,revision_dfm_kalman_em,78,0.3727329902954265,0.24215196056805455,-0.030121823798904736,2005:Q1,2024:Q4
exact,pre_third,T,spf,spf,78,1.8005107820510409,1.332932051282051,0.10315256410256413,2005:Q1,2024:Q4
exact,pre_third,T,spf,standard_dfm,78,1.9609329550582488,1.3871598933381173,0.632318724648613,2005:Q1,2024:Q4
pseudo,pre_advance,A,spf,ar,78,1.955340304602206,1.3819824279816235,0.2318174777513638,2005:Q1,2024:Q4
pseudo,pre_advance,A,spf,bridge,78,1.9462799776906707,1.406361510687049,0.07998611598216925,2005:Q1,2024:Q4
pseudo,pre_advance,A,spf,indicator_revision_only_dfm_kalman_em,78,2.3397095583270446,1.7678805793155625,0.5275680623949489,2005:Q1,2024:Q4
pseudo,pre_advance,A,spf,joint_indicator_revision_dfm_full_kalman_em,78,2.1699592464574238,1.6316225210027888,0.4075425224544356,2005:Q1,2024:Q4
pseudo,pre_advance,A,spf,midas_umidas,78,9.054780681274147,6.789068703560566,-1.6630124601083436,2005:Q1,2024:Q4
pseudo,pre_advance,A,spf,monthly_mixed_frequency_kalman_em,78,2.186324848429608,1.554260926948411,0.22645746087404953,2005:Q1,2024:Q4
pseudo,pre_advance,A,spf,no_revision,78,2.2441904220672404,1.5303452188106645,0.07509322003391684,2005:Q1,2024:Q4
pseudo,pre_advance,A,spf,release_dfm,78,1.8063892169988638,1.2603360491903213,0.554689295165442,2005:Q1,2024:Q4
pseudo,pre_advance,A,spf,revision_dfm_kalman_em,78,1.915169007274087,1.428342881185221,0.2396804054811422,2005:Q1,2024:Q4
pseudo,pre_advance,A,spf,spf,78,1.6192585097538492,1.1808628205128204,0.1954346153846154,2005:Q1,2024:Q4
pseudo,pre_advance,A,spf,standard_dfm,78,1.8063892169988638,1.2603360491903213,0.554689295165442,2005:Q1,2024:Q4
pseudo,pre_second,S,spf,ar,77,2.148887281469643,1.505226937203209,0.29400219302774544,2005:Q1,2024:Q4
pseudo,pre_second,S,spf,bridge,77,1.995636816755342,1.4685898650752922,0.07750261066086547,2005:Q1,2024:Q4
