timing_mode,checkpoint_id,outcome_id,anchor_model,model_id,n_common_forecasts,RMSE,MAE,bias,first_target_quarter,last_target_quarter
exact,pre_advance,DELTA_SA,spf,ar,77,0.6112853443552796,0.4343518097205975,0.06450799861152849,2005:Q1,2024:Q4
exact,pre_advance,DELTA_SA,spf,bridge,77,0.6398644207963774,0.4553471550643213,-0.0035289425147350694,2005:Q1,2024:Q4
exact,pre_advance,DELTA_SA,spf,indicator_revision_only_dfm_kalman_em,77,0.5605800485026388,0.39431818181818185,-0.05211298701298704,2005:Q1,2024:Q4
exact,pre_advance,DELTA_SA,spf,joint_indicator_revision_dfm_full_kalman_em,77,0.5878393016425709,0.4387018264833253,0.07971861309609024,2005:Q1,2024:Q4
exact,pre_advance,DELTA_SA,spf,midas_umidas,77,10.835084705876707,6.716793334928329,1.249280404147241,2005:Q1,2024:Q4
exact,pre_advance,DELTA_SA,spf,monthly_mixed_frequency_kalman_em,77,0.5503861803954444,0.37507643465278767,0.06123618657362511,2005:Q1,2024:Q4
exact,pre_advance,DELTA_SA,spf,no_revision,77,0.5605800485026388,0.39431818181818185,-0.05211298701298704,2005:Q1,2024:Q4
exact,pre_advance,DELTA_SA,spf,release_dfm,77,0.5721768290649004,0.40180287781236323,0.024802692539620523,2005:Q1,2024:Q4
exact,pre_advance,DELTA_SA,spf,revision_dfm_kalman_em,77,0.5730251542996614,0.40592371482217754,0.09012095219824164,2005:Q1,2024:Q4
exact,pre_advance,DELTA_SA,spf,spf,77,0.5605800485026388,0.39431818181818185,-0.05211298701298704,2005:Q1,2024:Q4
exact,pre_advance,DELTA_SA,spf,standard_dfm,77,0.5721768290649004,0.40180287781236323,0.024802692539620523,2005:Q1,2024:Q4
exact,pre_second,DELTA_TS,spf,ar,77,0.40531560181673026,0.25638850266146523,0.009034491288545497,2005:Q1,2024:Q4
exact,pre_second,DELTA_TS,spf,bridge,77,0.49173886618108775,0.3581687101227127,0.012256235054566338,2005:Q1,2024:Q4
exact,pre_second,DELTA_TS,spf,indicator_revision_only_dfm_kalman_em,77,0.36172345611156964,0.2351532467532467,-0.04683376623376622,2005:Q1,2024:Q4
exact,pre_second,DELTA_TS,spf,joint_indicator_revision_dfm_full_kalman_em,77,0.36250132341119906,0.23625367732203956,-0.04325626015969336,2005:Q1,2024:Q4
exact,pre_second,DELTA_TS,spf,midas_umidas,77,1.262180646974971,0.8197872755570796,0.086109180432031,2005:Q1,2024:Q4
exact,pre_second,DELTA_TS,spf,monthly_mixed_frequency_kalman_em,77,0.3616435861906947,0.2515201973451969,0.017456584677147474,2005:Q1,2024:Q4
exact,pre_second,DELTA_TS,spf,no_revision,77,0.36172345611156964,0.2351532467532467,-0.04683376623376622,2005:Q1,2024:Q4
exact,pre_second,DELTA_TS,spf,release_dfm,77,0.36250412810325744,0.23809042526779842,-0.010816537343457801,2005:Q1,2024:Q4
exact,pre_second,DELTA_TS,spf,revision_dfm_kalman_em,77,0.36188436658516654,0.23557505965465195,-0.04287528226083041,2005:Q1,2024:Q4
exact,pre_second,DELTA_TS,spf,spf,77,0.36172345611156964,0.2351532467532467,-0.04683376623376622,2005:Q1,2024:Q4
exact,pre_second,DELTA_TS,spf,standard_dfm,77,0.36551784576547564,0.2422715214208542,0.01293421577758418,2005:Q1,2024:Q4
exact,pre_third,DELTA_MT,spf,ar,78,2.342995496965068,1.586285044193774,0.11243780134993582,2005:Q1,2024:Q4
exact,pre_third,DELTA_MT,spf,bridge,78,1.8188933226097863,1.4021460550185725,-0.102386224216545,2005:Q1,2024:Q4
exact,pre_third,DELTA_MT,spf,indicator_revision_only_dfm_kalman_em,78,1.2898514041328908,1.0207653846153844,0.028983333333333274,2005:Q1,2024:Q4
exact,pre_third,DELTA_MT,spf,joint_indicator_revision_dfm_full_kalman_em,78,1.2922457215483245,1.0227611031899595,0.030257674739692042,2005:Q1,2024:Q4
exact,pre_third,DELTA_MT,spf,midas_umidas,78,6.7546863471395495,5.053558264180475,1.2682424429229744,2005:Q1,2024:Q4
exact,pre_third,DELTA_MT,spf,monthly_mixed_frequency_kalman_em,78,1.3426857126504979,1.0657153883027624,0.06471715164928257,2005:Q1,2024:Q4
exact,pre_third,DELTA_MT,spf,no_revision,78,1.2898514041328908,1.0207653846153844,0.028983333333333274,2005:Q1,2024:Q4
exact,pre_third,DELTA_MT,spf,release_dfm,78,1.3329865170198063,1.026409515984748,0.4902837675644995,2005:Q1,2024:Q4
exact,pre_third,DELTA_MT,spf,revision_dfm_kalman_em,78,1.2919222974388838,1.0224818341813882,0.030615441844151513,2005:Q1,2024:Q4
exact,pre_third,DELTA_MT,spf,spf,78,1.2898514041328908,1.0207653846153844,0.028983333333333274,2005:Q1,2024:Q4
exact,pre_third,DELTA_MT,spf,standard_dfm,78,1.3999935371727632,1.13204084418812,0.29092758189299983,2005:Q1,2024:Q4
pseudo,pre_advance,DELTA_SA,spf,ar,77,0.6112853443552796,0.4343518097205975,0.06450799861152849,2005:Q1,2024:Q4
pseudo,pre_advance,DELTA_SA,spf,bridge,77,0.6459173190553972,0.4571498559605344,-0.0021079141861950826,2005:Q1,2024:Q4
pseudo,pre_advance,DELTA_SA,spf,indicator_revision_only_dfm_kalman_em,77,0.5605800485026388,0.39431818181818185,-0.05211298701298704,2005:Q1,2024:Q4
pseudo,pre_advance,DELTA_SA,spf,joint_indicator_revision_dfm_full_kalman_em,77,0.5882936565084114,0.4423111215315017,0.08158493927565699,2005:Q1,2024:Q4
pseudo,pre_advance,DELTA_SA,spf,midas_umidas,77,10.276985276438971,6.4551178277954335,1.44464656458281,2005:Q1,2024:Q4
pseudo,pre_advance,DELTA_SA,spf,monthly_mixed_frequency_kalman_em,77,0.5497801744288011,0.3740005058834565,0.061483245355164744,2005:Q1,2024:Q4
pseudo,pre_advance,DELTA_SA,spf,no_revision,77,0.5605800485026388,0.39431818181818185,-0.05211298701298704,2005:Q1,2024:Q4
pseudo,pre_advance,DELTA_SA,spf,release_dfm,77,0.5718541100447838,0.40138524099768697,0.025350947968246086,2005:Q1,2024:Q4
pseudo,pre_advance,DELTA_SA,spf,revision_dfm_kalman_em,77,0.5730522360844849,0.40579736576602826,0.09041546170125069,2005:Q1,2024:Q4
pseudo,pre_advance,DELTA_SA,spf,spf,77,0.5605800485026388,0.39431818181818185,-0.05211298701298704,2005:Q1,2024:Q4
pseudo,pre_advance,DELTA_SA,spf,standard_dfm,77,0.5718541100447838,0.40138524099768697,0.025350947968246086,2005:Q1,2024:Q4
pseudo,pre_second,DELTA_TS,spf,ar,77,0.40531560181673026,0.25638850266146523,0.009034491288545497,2005:Q1,2024:Q4
pseudo,pre_second,DELTA_TS,spf,bridge,77,0.4918469234986771,0.35736623792113514,0.011525848561251594,2005:Q1,2024:Q4
pseudo,pre_second,DELTA_TS,spf,indicator_revision_only_dfm_kalman_em,77,0.36172345611156964,0.2351532467532467,-0.04683376623376622,2005:Q1,2024:Q4
pseudo,pre_second,DELTA_TS,spf,joint_indicator_revision_dfm_full_kalman_em,77,0.3625198909724895,0.2362636000329528,-0.04325387905670378,2005:Q1,2024:Q4
pseudo,pre_second,DELTA_TS,spf,midas_umidas,77,1.261637860474672,0.8246050025364889,0.07628974097917211,2005:Q1,2024:Q4
pseudo,pre_second,DELTA_TS,spf,monthly_mixed_frequency_kalman_em,77,0.36025778857443824,0.24916894775673779,0.016438506514561517,2005:Q1,2024:Q4
pseudo,pre_second,DELTA_TS,spf,no_revision,77,0.36172345611156964,0.2351532467532467,-0.04683376623376622,2005:Q1,2024:Q4
pseudo,pre_second,DELTA_TS,spf,release_dfm,77,0.3625366745191803,0.23813126959631828,-0.010801370960807449,2005:Q1,2024:Q4
pseudo,pre_second,DELTA_TS,spf,revision_dfm_kalman_em,77,0.3618857074535966,0.23554253489105162,-0.04290935553932464,2005:Q1,2024:Q4
pseudo,pre_second,DELTA_TS,spf,spf,77,0.36172345611156964,0.2351532467532467,-0.04683376623376622,2005:Q1,2024:Q4
pseudo,pre_second,DELTA_TS,spf,standard_dfm,77,0.36550058442706196,0.24231225006399346,0.012917484973028782,2005:Q1,2024:Q4
pseudo,pre_third,DELTA_MT,spf,ar,78,2.342995496965068,1.586285044193774,0.11243780134993582,2005:Q1,2024:Q4
pseudo,pre_third,DELTA_MT,spf,bridge,78,1.8153651548079333,1.3971802437549306,-0.0993014728061564,2005:Q1,2024:Q4
pseudo,pre_third,DELTA_MT,spf,indicator_revision_only_dfm_kalman_em,78,1.2898514041328908,1.0207653846153844,0.028983333333333274,2005:Q1,2024:Q4
pseudo,pre_third,DELTA_MT,spf,joint_indicator_revision_dfm_full_kalman_em,78,1.2922454583959668,1.0227610510308993,0.030260748807915627,2005:Q1,2024:Q4
pseudo,pre_third,DELTA_MT,spf,midas_umidas,78,6.712958459408187,5.043118211550081,1.2943618493811202,2005:Q1,2024:Q4
pseudo,pre_third,DELTA_MT,spf,monthly_mixed_frequency_kalman_em,78,1.3431619424245083,1.0663010061379323,0.06366935819362371,2005:Q1,2024:Q4
pseudo,pre_third,DELTA_MT,spf,no_revision,78,1.2898514041328908,1.0207653846153844,0.028983333333333274,2005:Q1,2024:Q4
pseudo,pre_third,DELTA_MT,spf,release_dfm,78,1.3320577056187637,1.0254976039355417,0.49099679503782684,2005:Q1,2024:Q4
pseudo,pre_third,DELTA_MT,spf,revision_dfm_kalman_em,78,1.2919215546849667,1.0224809744231622,0.030608153508646884,2005:Q1,2024:Q4
pseudo,pre_third,DELTA_MT,spf,spf,78,1.2898514041328908,1.0207653846153844,0.028983333333333274,2005:Q1,2024:Q4
pseudo,pre_third,DELTA_MT,spf,standard_dfm,78,1.3975079284391911,1.130261431251012,0.2904959136929664,2005:Q1,2024:Q4
