model_id,timing_mode,checkpoint_id,outcome_id,revision_size_bin,n_obs,RMSE,MAE,bias
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,8,0.5761487847774582,0.46545880393620775,-0.17905392160370048
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,abs_gt_0p5,60,1.548711600081305,1.3475919671672747,-0.04373921965888807
midas_umidas,exact,pre_advance,DELTA_SA,abs_le_0p1,18,1.3273985467864617,0.983596832681568,0.003543924437275075
midas_umidas,exact,pre_advance,DELTA_SA,abs_0p1_0p2,9,1.3710436414786333,0.94748646927945,-0.7500932406974983
midas_umidas,exact,pre_advance,DELTA_SA,abs_0p2_0p5,32,1.4323220054003545,1.0864181770049417,-0.2602594137559364
midas_umidas,exact,pre_advance,DELTA_SA,abs_gt_0p5,20,1.4791970579797447,1.1991676971327745,0.3359907958419647
midas_umidas,exact,pre_second,DELTA_TS,abs_le_0p1,28,0.5282065292191676,0.39848766238091493,-0.04119024177096041
midas_umidas,exact,pre_second,DELTA_TS,abs_0p1_0p2,13,0.8299821025196817,0.5350708658077431,-0.2961401172742899
midas_umidas,exact,pre_second,DELTA_TS,abs_0p2_0p5,31,1.4907338841540179,0.7894186794427185,-0.19700724274651313
midas_umidas,exact,pre_second,DELTA_TS,abs_gt_0p5,7,1.0846244426555758,0.89630811545849,0.2975120732402912
midas_umidas,exact,pre_third,DELTA_MT,abs_le_0p1,5,2.6639330024411985,2.0318018145454486,-0.15582356700107586
midas_umidas,exact,pre_third,DELTA_MT,abs_0p1_0p2,7,3.799486741225823,3.267245864752298,-0.5809704709196436
midas_umidas,exact,pre_third,DELTA_MT,abs_0p2_0p5,8,3.0685540334749906,2.0784791853985762,-1.9121749276687026
midas_umidas,exact,pre_third,DELTA_MT,abs_gt_0p5,60,2.745215745334674,1.909895286695477,-0.1414101653857273
midas_umidas,pseudo,pre_advance,DELTA_SA,abs_le_0p1,18,1.344942585145089,0.9668029008940349,0.006311821866807084
midas_umidas,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,9,1.4297070416055306,1.037169685247624,-0.8009258512264993
midas_umidas,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,32,1.355619050734359,1.0534432297846363,-0.182927222745083
midas_umidas,pseudo,pre_advance,DELTA_SA,abs_gt_0p5,20,1.476293977866404,1.1969711099012457,0.3165376207195137
midas_umidas,pseudo,pre_second,DELTA_TS,abs_le_0p1,28,0.515294803396394,0.38575093233919416,-0.048430935948138625
midas_umidas,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,13,0.8245526948409025,0.5311958921209448,-0.28881815546471984
midas_umidas,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,31,1.4951034731331847,0.7870470047608299,-0.20033682494740307
midas_umidas,pseudo,pre_second,DELTA_TS,abs_gt_0p5,7,1.1334853975495083,0.9200385372494132,0.3264323854232325
midas_umidas,pseudo,pre_third,DELTA_MT,abs_le_0p1,5,2.6689165443133684,2.033525527815351,-0.14810868047147324
midas_umidas,pseudo,pre_third,DELTA_MT,abs_0p1_0p2,7,3.8018666378954387,3.2734085697897686,-0.5870805816856383
midas_umidas,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,8,3.0778199128302823,2.1347282997175627,-1.8355244394937715
midas_umidas,pseudo,pre_third,DELTA_MT,abs_gt_0p5,60,2.740768359365004,1.916791368119779,-0.15939081178445885
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,abs_le_0p1,18,0.28898608631745526,0.18203315435938094,0.1182346842592627
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,abs_0p1_0p2,9,0.17023159451343065,0.15647273075034185,0.07363662173386767
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,abs_0p2_0p5,32,0.38687000295414165,0.3263507147755842,-0.04454249820579422
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,abs_gt_0p5,20,1.0092640247166038,0.9085171046667859,-0.036132247224818136
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,abs_le_0p1,28,0.1416426306314413,0.09831973524144126,0.017120450885172157
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,abs_0p1_0p2,13,0.18898655112483823,0.1644055637573768,0.08113455052328153
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,abs_0p2_0p5,31,0.5478899103699867,0.3924915814819818,-0.11470354121158632
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,abs_gt_0p5,7,0.9890422543423764,0.8608790211734411,0.10012312733406202
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,abs_le_0p1,5,0.09686357355208483,0.08071625292510551,0.0326899491941645
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,abs_0p1_0p2,7,0.17810437147868274,0.14447801361405027,0.07776375461582351
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,abs_0p2_0p5,8,0.38876380066686617,0.3560620983865848,0.01974719757605832
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,abs_gt_0p5,60,1.5620390635804482,1.3668972437522098,-0.01349552230737735
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,abs_le_0p1,18,0.2886605067290023,0.18138317736528115,0.11841914552354578
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,9,0.16975823382360175,0.15582489242434808,0.07387528966307105
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,32,0.3858107547784231,0.3243918178165116,-0.042983926992291935
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,abs_gt_0p5,20,1.009174380067545,0.9085038961375329,-0.03691405572603664
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,abs_le_0p1,28,0.1509281899584268,0.10034474837462723,0.013360928621841097
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,13,0.18883973862039963,0.16443058673889638,0.08079467472641588
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,31,0.551169495858056,0.3930849641711123,-0.1158920047969633
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,abs_gt_0p5,7,0.9892199193090329,0.8613590653059442,0.10043237047283804
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,abs_le_0p1,5,0.09791320526622788,0.08173659720361816,0.0325288355947632
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,abs_0p1_0p2,7,0.17836990331575117,0.14493654931334485,0.07776561156646977
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,8,0.38856441680325476,0.3555843873845768,0.020238805485263633
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,abs_gt_0p5,60,1.5617389161724111,1.3665992586325781,-0.013606925080414604
no_revision,exact,pre_advance,DELTA_SA,abs_le_0p1,18,0.05790484531635591,0.04414444444444435,-0.016966666666666748
no_revision,exact,pre_advance,DELTA_SA,abs_0p1_0p2,9,0.14607059556559937,0.14218888888888892,-0.006455555555555548
no_revision,exact,pre_advance,DELTA_SA,abs_0p2_0p5,32,0.3458252936816507,0.33426874999999995,-0.1111625
no_revision,exact,pre_advance,DELTA_SA,abs_gt_0p5,20,1.0382029315119465,0.9402799999999998,-0.06386999999999984
no_revision,exact,pre_second,DELTA_TS,abs_le_0p1,28,0.04821638355224437,0.04025357142857142,0.0042107142857143115
no_revision,exact,pre_second,DELTA_TS,abs_0p1_0p2,13,0.15456810298874235,0.15106153846153847,0.00855384615384612
no_revision,exact,pre_second,DELTA_TS,abs_0p2_0p5,31,0.32074044023166154,0.31281612903225803,-0.15223548387096775
no_revision,exact,pre_second,DELTA_TS,abs_gt_0p5,7,0.9821544255942066,0.8589571428571429,0.02712857142857144
no_revision,exact,pre_third,DELTA_MT,abs_le_0p1,5,0.044534817839528625,0.036900000000000044,-0.030299999999999806
no_revision,exact,pre_third,DELTA_MT,abs_0p1_0p2,7,0.15626454218042277,0.15535714285714278,0.06832857142857134
no_revision,exact,pre_third,DELTA_MT,abs_0p2_0p5,8,0.33778387690948175,0.3274749999999999,-0.04789999999999989
no_revision,exact,pre_third,DELTA_MT,abs_gt_0p5,60,1.539928561330038,1.3424833333333333,-0.04173333333333331
no_revision,pseudo,pre_advance,DELTA_SA,abs_le_0p1,18,0.05790484531635591,0.04414444444444435,-0.016966666666666748
no_revision,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,9,0.14607059556559937,0.14218888888888892,-0.006455555555555548
no_revision,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,32,0.3458252936816507,0.33426874999999995,-0.1111625
no_revision,pseudo,pre_advance,DELTA_SA,abs_gt_0p5,20,1.0382029315119465,0.9402799999999998,-0.06386999999999984
no_revision,pseudo,pre_second,DELTA_TS,abs_le_0p1,28,0.04821638355224437,0.04025357142857142,0.0042107142857143115
no_revision,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,13,0.15456810298874235,0.15106153846153847,0.00855384615384612
no_revision,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,31,0.32074044023166154,0.31281612903225803,-0.15223548387096775
no_revision,pseudo,pre_second,DELTA_TS,abs_gt_0p5,7,0.9821544255942066,0.8589571428571429,0.02712857142857144
no_revision,pseudo,pre_third,DELTA_MT,abs_le_0p1,5,0.044534817839528625,0.036900000000000044,-0.030299999999999806
no_revision,pseudo,pre_third,DELTA_MT,abs_0p1_0p2,7,0.15626454218042277,0.15535714285714278,0.06832857142857134
no_revision,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,8,0.33778387690948175,0.3274749999999999,-0.04789999999999989
no_revision,pseudo,pre_third,DELTA_MT,abs_gt_0p5,60,1.539928561330038,1.3424833333333333,-0.04173333333333331
release_dfm,exact,pre_advance,DELTA_SA,abs_le_0p1,18,0.12041082396656681,0.102103235858429,0.00428878558857649
release_dfm,exact,pre_advance,DELTA_SA,abs_0p1_0p2,9,0.16825329777767975,0.14679636457847603,0.05884306842222256
release_dfm,exact,pre_advance,DELTA_SA,abs_0p2_0p5,32,0.4562729426120205,0.36459269785913795,-0.09797261613427455
release_dfm,exact,pre_advance,DELTA_SA,abs_gt_0p5,20,1.2027094484671068,1.0265983594576027,-0.15032506350303915
release_dfm,exact,pre_second,DELTA_TS,abs_le_0p1,28,0.0894243001346453,0.07035709213776817,-0.0032920288179591273
release_dfm,exact,pre_second,DELTA_TS,abs_0p1_0p2,13,0.1655107224871457,0.15609110033939336,0.05271034353619024
release_dfm,exact,pre_second,DELTA_TS,abs_0p2_0p5,31,0.3441180691490179,0.3217950545488981,-0.15676144332279748
release_dfm,exact,pre_second,DELTA_TS,abs_gt_0p5,7,0.9790815268747634,0.8663200848549096,0.032324451841397095
release_dfm,exact,pre_third,DELTA_MT,abs_le_0p1,5,1.0359730607928346,0.8502492088191836,0.26361171414041695
release_dfm,exact,pre_third,DELTA_MT,abs_0p1_0p2,7,0.8853750468670958,0.605440945449016,0.023125403346862323
release_dfm,exact,pre_third,DELTA_MT,abs_0p2_0p5,8,0.5761434422120187,0.38247596216895074,-0.12712805987946985
release_dfm,exact,pre_third,DELTA_MT,abs_gt_0p5,60,1.8084073067908673,1.3672021351145238,0.16521197706811247
release_dfm,pseudo,pre_advance,DELTA_SA,abs_le_0p1,18,0.12061227247061754,0.10246184929372631,0.004382161983544456
release_dfm,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,9,0.16782757394845754,0.14604188822082112,0.060222163771659724
release_dfm,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,32,0.45507301364477337,0.36345428740206615,-0.09802863234008599
release_dfm,pseudo,pre_advance,DELTA_SA,abs_gt_0p5,20,1.200951787228521,1.0258744952121925,-0.149718369286764
release_dfm,pseudo,pre_second,DELTA_TS,abs_le_0p1,28,0.08925278336407579,0.07026700095617334,-0.0034497855643553827
release_dfm,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,13,0.16549296598211358,0.15606943178558533,0.05273205375146557
release_dfm,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,31,0.34442466539868366,0.32225819531620864,-0.1562653081080074
release_dfm,pseudo,pre_second,DELTA_TS,abs_gt_0p5,7,0.979076351333383,0.866328448357642,0.032610244412407785
release_dfm,pseudo,pre_third,DELTA_MT,abs_le_0p1,5,1.0377327288105322,0.8512264610884287,0.264638700103552
release_dfm,pseudo,pre_third,DELTA_MT,abs_0p1_0p2,7,0.8845789507225116,0.6072618804986899,0.024913667439941205
release_dfm,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,8,0.5763020033434781,0.38289949693682435,-0.12688427043162814
release_dfm,pseudo,pre_third,DELTA_MT,abs_gt_0p5,60,1.807316382142985,1.3658105223309296,0.16610979921934807
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,abs_le_0p1,18,0.41651274130491045,0.271622802736476,-0.09336529753175854
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,abs_0p1_0p2,9,0.3194618363427767,0.26110383412137245,0.1985645080702628
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,abs_0p2_0p5,32,0.5202112784900943,0.3813616871076322,-0.010828419185840418
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,abs_gt_0p5,20,1.084267265532527,0.9186068047563033,0.2039544939105961
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,abs_le_0p1,28,0.050928143978236876,0.04211180914168331,0.005116085168192623
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,abs_0p1_0p2,13,0.15860789098497413,0.15461204606446724,0.014757718479475964
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,abs_0p2_0p5,31,0.32560402680686223,0.31624841379034596,-0.15010975373860366
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,abs_gt_0p5,7,1.000753240610374,0.8902822231173999,0.05800228188736172
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,abs_le_0p1,5,0.04383842135482651,0.03590777176274275,-0.02677097604303914
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,abs_0p1_0p2,7,0.15324382655935195,0.15232918783018623,0.06636683975472527
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,abs_0p2_0p5,8,0.36948473251532793,0.35192621322693557,-0.015171876413280605
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,abs_gt_0p5,60,1.5395753468287032,1.3361712270117474,-0.04953768668967222
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,abs_le_0p1,18,0.4142791081366492,0.27058220400651317,-0.09237642645732597
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,9,0.3195294472386233,0.2610406650763835,0.19887731653756077
