subsample,model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,relative_RMSFE,DM_test_vs_ar_normal_approx
full_sample,no_revision,pseudo,pre_advance,A,80,7.26944298718703,2.553570419453158,-0.19438472290895642,0.8875,1.0,0.0,,,,1.0185748655930085,0.22212807854117209
full_sample,no_revision,pseudo,pre_second,S,79,0.5696627235545563,0.3997025316455695,-0.0657987341772152,0.9620253164556962,1.0,0.0,,,,0.08205895236639228,0.24061652852272167
full_sample,no_revision,pseudo,pre_third,T,80,0.36218671255306983,0.24027250000000003,-0.04849250000000001,1.0,1.0,0.0,,,,0.05284388428239744,0.23443813071150568
full_sample,release_dfm,exact,pre_advance,A,80,3.065863149762876,1.6259560683385963,0.5613778136832769,0.9375,1.0,0.0,,,,0.4295805264860708,0.2796003237216772
full_sample,release_dfm,exact,pre_second,S,79,0.6907381923525489,0.442060526291433,-0.007504839600181429,0.9620253164556962,1.0,0.0,,,,0.0994996689799686,0.24078577815303023
full_sample,release_dfm,exact,pre_third,T,80,0.44461668720021746,0.28661966943844275,-0.004436688674578834,1.0,1.0,0.0,,,,0.06487060942355394,0.2348792399098964
full_sample,release_dfm,pseudo,pre_advance,A,80,3.051686880620196,1.617840274844697,0.5850074419094153,0.9375,1.0,0.0,,,,0.42759418565334584,0.27982184458765197
full_sample,release_dfm,pseudo,pre_second,S,79,0.6904136306729566,0.4416792069701227,-0.00793407894825477,0.9620253164556962,1.0,0.0,,,,0.09945291641866455,0.2407824647543425
full_sample,release_dfm,pseudo,pre_third,T,80,0.4446354112046445,0.28664795186023795,-0.0043697752705770644,1.0,1.0,0.0,,,,0.06487334129937641,0.23487940356532205
full_sample,revision_dfm_kalman_em,exact,pre_advance,A,80,3.3827862430691154,1.8234609227564789,0.10913821090601612,0.9625,1.0,24.575,9.376535119396297e-05,9.298978049113814e-05,9.994443166854442e-05,0.4739869408064941,0.2826192147354046
full_sample,revision_dfm_kalman_em,exact,pre_second,S,79,0.6949709053483214,0.46482256202123734,0.0640488993371132,0.9620253164556962,1.0,24.810126582278482,9.390002703978234e-05,9.366961233923149e-05,9.986560587699332e-05,0.10010938413200356,0.24087554734927638
full_sample,revision_dfm_kalman_em,exact,pre_third,T,80,0.3730632960286779,0.2455953541387202,-0.0388659707887991,1.0,1.0,24.5375,9.293437404106016e-05,9.321138048461089e-05,9.965469672055152e-05,0.05443080312467455,0.2345145567018399
full_sample,revision_dfm_kalman_em,pseudo,pre_advance,A,80,3.38000284694541,1.8201847043518733,0.11790086257432977,0.9625,1.0,24.575,9.372164369072584e-05,9.301033021482924e-05,9.994443166854442e-05,0.4735969388025452,0.2826675554649529
full_sample,revision_dfm_kalman_em,pseudo,pre_second,S,79,0.6946533920278625,0.46423122512943255,0.0634395319564986,0.9620253164556962,1.0,24.82278481012658,9.368912936335994e-05,9.36398934987327e-05,9.986307102550884e-05,0.10006364687491807,0.2408742248562198
full_sample,revision_dfm_kalman_em,pseudo,pre_third,T,80,0.3729824226779347,0.24553031176461576,-0.03890712389419386,1.0,1.0,24.55,9.29792498806757e-05,9.321137515550146e-05,9.965571978829782e-05,0.05441900351458372,0.23451390002041572
full_sample,spf,exact,pre_advance,A,80,2.2249600782092696,1.3380662499999998,0.03248624999999996,0.9375,1.0,0.0,,,,0.3117554421440996,0.26768986957022556
full_sample,spf,exact,pre_second,S,79,2.3374416593545337,1.447506329113924,-0.03323291139240504,0.9240506329113924,1.0,0.0,,,,0.3367045198031556,0.2628380345680621
full_sample,spf,exact,pre_third,T,80,2.380187605841187,1.481165,-0.08098250000000004,0.925,1.0,0.0,,,,0.3472749111276093,0.2602399358112015
full_sample,spf,pseudo,pre_advance,A,80,2.2249600782092696,1.3380662499999998,0.03248624999999996,0.9375,1.0,0.0,,,,0.3117554421440996,0.26768986957022556
full_sample,spf,pseudo,pre_second,S,79,2.3374416593545337,1.447506329113924,-0.03323291139240504,0.9240506329113924,1.0,0.0,,,,0.3367045198031556,0.2628380345680621
full_sample,spf,pseudo,pre_third,T,80,2.380187605841187,1.481165,-0.08098250000000004,0.925,1.0,0.0,,,,0.3472749111276093,0.2602399358112015
full_sample,standard_dfm,exact,pre_advance,A,80,3.065863149762876,1.6259560683385963,0.5613778136832769,0.9375,1.0,0.0,,,,0.4295805264860708,0.2796003237216772
full_sample,standard_dfm,exact,pre_second,S,79,2.9233852978395802,1.6559888022137657,0.6257983634253166,0.9240506329113924,1.0,0.0,,,,0.4211087104439185,0.2744965311860729
full_sample,standard_dfm,exact,pre_third,T,80,2.90714669134318,1.6952067512158628,0.6264289329021568,0.925,1.0,0.0,,,,0.4241594680997126,0.2717458289376126
full_sample,standard_dfm,pseudo,pre_advance,A,80,3.051686880620196,1.617840274844697,0.5850074419094153,0.9375,1.0,0.0,,,,0.42759418565334584,0.27982184458765197
