model_id,timing_mode,checkpoint_id,n_matrices,share_psd,max_asymmetry,min_eigenvalue_min,min_eigenvalue_median,max_eigenvalue_median
indicator_revision_only_dfm_kalman_em,exact,pre_advance,80,1.0,0.0,0.0642882609358989,0.06758962245576686,13.234218128409147
indicator_revision_only_dfm_kalman_em,exact,pre_second,80,1.0,0.0,0.0616458480715063,0.06493542348751495,4.910003092029978
indicator_revision_only_dfm_kalman_em,exact,pre_third,80,1.0,0.0,0.0262515208665302,0.044693151873996195,4.453111138256426
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,80,1.0,0.0,0.0642916006569588,0.06758962245576686,13.22790596048009
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,80,1.0,0.0,0.0613324076438503,0.06502399890218605,4.910003092029978
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,80,1.0,0.0,0.0251732803246996,0.04465233228809215,4.453111161622063
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,80,1.0,8.881784197001252e-16,0.0613638930352031,0.06486133272033584,12.987583467334023
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,80,1.0,1.1102230246251563e-16,0.0610613215313791,0.06458144808956459,4.835072711885409
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,80,1.0,1.3877787807814457e-17,0.0321317435572295,0.04835632142396605,4.479137787867968
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,80,1.0,8.881784197001252e-16,0.0613659223162672,0.0649002648351774,12.988283553031959
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,80,1.0,1.1102230246251563e-16,0.0610619608712887,0.06458132902200575,4.835072711885409
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,80,1.0,1.3877787807814457e-17,0.0311779196443594,0.0483563913342413,4.479137814778236
monthly_mixed_frequency_kalman_em,exact,pre_advance,80,1.0,0.0,0.059563195766701,0.0626421972138731,14.79374501747649
monthly_mixed_frequency_kalman_em,exact,pre_second,80,1.0,0.0,0.0576129959341082,0.061380799668782945,5.274758417121323
monthly_mixed_frequency_kalman_em,exact,pre_third,80,1.0,0.0,0.0567875043224614,0.0601539911025182,4.800046967472793
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,80,1.0,0.0,0.059557490527968,0.0626421972138731,14.80573224180501
monthly_mixed_frequency_kalman_em,pseudo,pre_second,80,1.0,0.0,0.057773474934085,0.061380655248944704,5.27413332061861
monthly_mixed_frequency_kalman_em,pseudo,pre_third,80,1.0,0.0,0.0569205324662842,0.06018275626353295,4.8001452056226075
revision_dfm_kalman_em,exact,pre_advance,80,1.0,8.881784197001252e-16,0.0607568843645861,0.06514259424667204,14.708406629593249
revision_dfm_kalman_em,exact,pre_second,80,1.0,1.1102230246251563e-16,0.0604753690427435,0.06480674675813941,4.883129383862643
revision_dfm_kalman_em,exact,pre_third,80,1.0,5.551115123125783e-17,0.0386844590192386,0.0454661002403982,4.482373530263342
revision_dfm_kalman_em,pseudo,pre_advance,80,1.0,8.881784197001252e-16,0.0607568843645861,0.06514256063282535,14.709374356533306
revision_dfm_kalman_em,pseudo,pre_second,80,1.0,1.1102230246251563e-16,0.0604732374287195,0.0648068116999238,4.883129383862643
revision_dfm_kalman_em,pseudo,pre_third,80,1.0,6.938893903907228e-18,0.0386844992150945,0.045343984842874,4.482373452464682
