date,DSPIC96_19791218,DSPIC96_19800117,DSPIC96_19800219,DSPIC96_19800318,DSPIC96_19800417,DSPIC96_19800519,DSPIC96_19800617,DSPIC96_19800717,DSPIC96_19800818,DSPIC96_19800918,DSPIC96_19801016,DSPIC96_19801118,DSPIC96_19801222,DSPIC96_19810119,DSPIC96_19810218,DSPIC96_19810317,DSPIC96_19810417,DSPIC96_19810519,DSPIC96_19810617,DSPIC96_19810721,DSPIC96_19810818,DSPIC96_19810917,DSPIC96_19811020,DSPIC96_19811118,DSPIC96_19811217,DSPIC96_19820119,DSPIC96_19820219,DSPIC96_19820318,DSPIC96_19820420,DSPIC96_19820518,DSPIC96_19820618,DSPIC96_19820720,DSPIC96_19820818,DSPIC96_19820920,DSPIC96_19821019,DSPIC96_19821118,DSPIC96_19821220,DSPIC96_19830118,DSPIC96_19830218,DSPIC96_19830318,DSPIC96_19830419,DSPIC96_19830518,DSPIC96_19830620,DSPIC96_19830720,DSPIC96_19830818,DSPIC96_19830920,DSPIC96_19831019,DSPIC96_19831121,DSPIC96_19831220,DSPIC96_19840119,DSPIC96_19840216,DSPIC96_19840319,DSPIC96_19840418,DSPIC96_19840517,DSPIC96_19840619,DSPIC96_19840720,DSPIC96_19840817,DSPIC96_19840919,DSPIC96_19841018,DSPIC96_19841119,DSPIC96_19841218,DSPIC96_19850118,DSPIC96_19850220,DSPIC96_19850320,DSPIC96_19850417,DSPIC96_19850520,DSPIC96_19850619,DSPIC96_19850717,DSPIC96_19850819,DSPIC96_19850919,DSPIC96_19851018,DSPIC96_19851121,DSPIC96_19851223,DSPIC96_19860123,DSPIC96_19860221,DSPIC96_19860320,DSPIC96_19860418,DSPIC96_19860521,DSPIC96_19860619,DSPIC96_19860723,DSPIC96_19860820,DSPIC96_19860919,DSPIC96_19861023,DSPIC96_19861120,DSPIC96_19861218,DSPIC96_19870123,DSPIC96_19870220,DSPIC96_19870319,DSPIC96_19870424,DSPIC96_19870526,DSPIC96_19870618,DSPIC96_19870727,DSPIC96_19870824,DSPIC96_19870921,DSPIC96_19871026,DSPIC96_19871125,DSPIC96_19871218,DSPIC96_19880128,DSPIC96_19880226,DSPIC96_19880324,DSPIC96_19880427,DSPIC96_19880527,DSPIC96_19880624,DSPIC96_19880728,DSPIC96_19880826,DSPIC96_19880921,DSPIC96_19881027,DSPIC96_19881130,DSPIC96_19881221,DSPIC96_19890130,DSPIC96_19890301,DSPIC96_19890324,DSPIC96_19890427,DSPIC96_19890526,DSPIC96_19890623,DSPIC96_19890728,DSPIC96_19890830,DSPIC96_19890922,DSPIC96_19891027,DSPIC96_19891130,DSPIC96_19891221,DSPIC96_19900129,DSPIC96_19900301,DSPIC96_19900329,DSPIC96_19900430,DSPIC96_19900525,DSPIC96_19900622,DSPIC96_19900730,DSPIC96_19900827,DSPIC96_19900926,DSPIC96_19901031,DSPIC96_19901129,DSPIC96_19901220,DSPIC96_19910128,DSPIC96_19910228,DSPIC96_19910328,DSPIC96_19910429,DSPIC96_19910530,DSPIC96_19910627,DSPIC96_19910729,DSPIC96_19910829,DSPIC96_19910927,DSPIC96_19911030,DSPIC96_19911127,DSPIC96_19911223,DSPIC96_19920130,DSPIC96_19920302,DSPIC96_19920327,DSPIC96_19920429,DSPIC96_19920601,DSPIC96_19920626,DSPIC96_19920731,DSPIC96_19920828,DSPIC96_19920925,DSPIC96_19921028,DSPIC96_19921127,DSPIC96_19921223,DSPIC96_19930129,DSPIC96_19930301,DSPIC96_19930329,DSPIC96_19930430,DSPIC96_19930601,DSPIC96_19930624,DSPIC96_19930730,DSPIC96_19930831,DSPIC96_19930930,DSPIC96_19931029,DSPIC96_19931202,DSPIC96_19931223,DSPIC96_19940131,DSPIC96_19940302,DSPIC96_19940401,DSPIC96_19940429,DSPIC96_19940531,DSPIC96_19940630,DSPIC96_19940801,DSPIC96_19940829,DSPIC96_19940930,DSPIC96_19941031,DSPIC96_19941201,DSPIC96_19941223,DSPIC96_19950130,DSPIC96_19950302,DSPIC96_19950403,DSPIC96_19950501,DSPIC96_19950601,DSPIC96_19950703,DSPIC96_19950731,DSPIC96_19950831,DSPIC96_19951002,DSPIC96_19951030,DSPIC96_19960123,DSPIC96_19960304,DSPIC96_19960403,DSPIC96_19960503,DSPIC96_19960531,DSPIC96_19960701,DSPIC96_19960802,DSPIC96_19960830,DSPIC96_19960930,DSPIC96_19961031,DSPIC96_19961129,DSPIC96_19961223,DSPIC96_19970203,DSPIC96_19970303,DSPIC96_19970331,DSPIC96_19970501,DSPIC96_19970507,DSPIC96_19970602,DSPIC96_19970630,DSPIC96_19970801,DSPIC96_19970829,DSPIC96_19970929,DSPIC96_19971103,DSPIC96_19971128,DSPIC96_19971224,DSPIC96_19980202,DSPIC96_19980302,DSPIC96_19980327,DSPIC96_19980501,DSPIC96_19980529,DSPIC96_19980626,DSPIC96_19980803,DSPIC96_19980828,DSPIC96_19980925,DSPIC96_19981102,DSPIC96_19981125,DSPIC96_19981224,DSPIC96_19990201,DSPIC96_19990301,DSPIC96_19990401,DSPIC96_19990503,DSPIC96_19990528,DSPIC96_19990628,DSPIC96_19990730,DSPIC96_19990827,DSPIC96_19991001,DSPIC96_19991102,DSPIC96_19991126,DSPIC96_19991223,DSPIC96_20000131,DSPIC96_20000228,DSPIC96_20000331,DSPIC96_20000405,DSPIC96_20000412,DSPIC96_20000428,DSPIC96_20000526,DSPIC96_20000630,DSPIC96_20000801,DSPIC96_20000828,DSPIC96_20000929,DSPIC96_20001030,DSPIC96_20001130,DSPIC96_20001222,DSPIC96_20010201,DSPIC96_20010301,DSPIC96_20010330,DSPIC96_20010430,DSPIC96_20010529,DSPIC96_20010702,DSPIC96_20010705,DSPIC96_20010731,DSPIC96_20010830,DSPIC96_20011001,DSPIC96_20011101,DSPIC96_20011203,DSPIC96_20011221,DSPIC96_20020131,DSPIC96_20020301,DSPIC96_20020329,DSPIC96_20020429,DSPIC96_20020528,DSPIC96_20020628,DSPIC96_20020802,DSPIC96_20020830,DSPIC96_20020930,DSPIC96_20021101,DSPIC96_20021127,DSPIC96_20021223,DSPIC96_20030131,DSPIC96_20030303,DSPIC96_20030328,DSPIC96_20030428,DSPIC96_20030530,DSPIC96_20030627,DSPIC96_20030801,DSPIC96_20030829,DSPIC96_20030929,DSPIC96_20031031,DSPIC96_20031126,DSPIC96_20031223,DSPIC96_20031231,DSPIC96_20040120,DSPIC96_20040202,DSPIC96_20040301,DSPIC96_20040326,DSPIC96_20040430,DSPIC96_20040528,DSPIC96_20040628,DSPIC96_20040803,DSPIC96_20040830,DSPIC96_20040930,DSPIC96_20041101,DSPIC96_20041201,DSPIC96_20041223,DSPIC96_20050131,DSPIC96_20050228,DSPIC96_20050331,DSPIC96_20050429,DSPIC96_20050527,DSPIC96_20050630,DSPIC96_20050802,DSPIC96_20050901,DSPIC96_20050930,DSPIC96_20051031,DSPIC96_20051201,DSPIC96_20051222,DSPIC96_20060130,DSPIC96_20060301,DSPIC96_20060331,DSPIC96_20060501,DSPIC96_20060504,DSPIC96_20060526,DSPIC96_20060630,DSPIC96_20060801,DSPIC96_20060831,DSPIC96_20060929,DSPIC96_20061030,DSPIC96_20061130,DSPIC96_20061222,DSPIC96_20070201,DSPIC96_20070301,DSPIC96_20070330,DSPIC96_20070430,DSPIC96_20070601,DSPIC96_20070629,DSPIC96_20070731,DSPIC96_20070831,DSPIC96_20070928,DSPIC96_20071101,DSPIC96_20071130,DSPIC96_20071221,DSPIC96_20080131,DSPIC96_20080229,DSPIC96_20080328,DSPIC96_20080501,DSPIC96_20080530,DSPIC96_20080627,DSPIC96_20080804,DSPIC96_20080829,DSPIC96_20080929,DSPIC96_20081031,DSPIC96_20081126,DSPIC96_20081224,DSPIC96_20090202,DSPIC96_20090302,DSPIC96_20090327,DSPIC96_20090430,DSPIC96_20090601,DSPIC96_20090626,DSPIC96_20090804,DSPIC96_20090820,DSPIC96_20090828,DSPIC96_20091001,DSPIC96_20091030,DSPIC96_20091125,DSPIC96_20091223,DSPIC96_20100201,DSPIC96_20100301,DSPIC96_20100329,DSPIC96_20100503,DSPIC96_20100528,DSPIC96_20100628,DSPIC96_20100803,DSPIC96_20100830,DSPIC96_20101001,DSPIC96_20101101,DSPIC96_20101124,DSPIC96_20101223,DSPIC96_20110131,DSPIC96_20110228,DSPIC96_20110328,DSPIC96_20110429,DSPIC96_20110527,DSPIC96_20110627,DSPIC96_20110802,DSPIC96_20110829,DSPIC96_20110930,DSPIC96_20111028,DSPIC96_20111123,DSPIC96_20111223,DSPIC96_20120130,DSPIC96_20120301,DSPIC96_20120330,DSPIC96_20120430,DSPIC96_20120601,DSPIC96_20120629,DSPIC96_20120731,DSPIC96_20120830,DSPIC96_20120928,DSPIC96_20121029,DSPIC96_20121130,DSPIC96_20121221,DSPIC96_20130131,DSPIC96_20130301,DSPIC96_20130329,DSPIC96_20130429,DSPIC96_20130531,DSPIC96_20130627,DSPIC96_20130802,DSPIC96_20130830,DSPIC96_20130927,DSPIC96_20131108,DSPIC96_20131206,DSPIC96_20131223,DSPIC96_20140131,DSPIC96_20140303,DSPIC96_20140328,DSPIC96_20140501,DSPIC96_20140530,DSPIC96_20140626,DSPIC96_20140801,DSPIC96_20140829,DSPIC96_20140929,DSPIC96_20141031,DSPIC96_20141126,DSPIC96_20141223,DSPIC96_20150202,DSPIC96_20150302,DSPIC96_20150330,DSPIC96_20150430,DSPIC96_20150601,DSPIC96_20150625,DSPIC96_20150803,DSPIC96_20150828,DSPIC96_20150928,DSPIC96_20151030,DSPIC96_20151125,DSPIC96_20151223,DSPIC96_20160201,DSPIC96_20160226,DSPIC96_20160328,DSPIC96_20160429,DSPIC96_20160531,DSPIC96_20160629,DSPIC96_20160802,DSPIC96_20160829,DSPIC96_20160930,DSPIC96_20161031,DSPIC96_20161130,DSPIC96_20161222,DSPIC96_20170130,DSPIC96_20170301,DSPIC96_20170331,DSPIC96_20170501,DSPIC96_20170530,DSPIC96_20170630,DSPIC96_20170801,DSPIC96_20170831,DSPIC96_20170929,DSPIC96_20171030,DSPIC96_20171130,DSPIC96_20171222,DSPIC96_20180129,DSPIC96_20180301,DSPIC96_20180329,DSPIC96_20180430,DSPIC96_20180531,DSPIC96_20180629,DSPIC96_20180731,DSPIC96_20180830,DSPIC96_20180928,DSPIC96_20181029,DSPIC96_20181129,DSPIC96_20181221,DSPIC96_20190301,DSPIC96_20190329,DSPIC96_20190429,DSPIC96_20190531,DSPIC96_20190628,DSPIC96_20190730,DSPIC96_20190830,DSPIC96_20190927,DSPIC96_20191031,DSPIC96_20191127,DSPIC96_20191220,DSPIC96_20200131,DSPIC96_20200228,DSPIC96_20200327,DSPIC96_20200430,DSPIC96_20200529,DSPIC96_20200626,DSPIC96_20200731,DSPIC96_20200828,DSPIC96_20201001,DSPIC96_20201030,DSPIC96_20201125,DSPIC96_20201223,DSPIC96_20210129,DSPIC96_20210226,DSPIC96_20210326,DSPIC96_20210430,DSPIC96_20210528,DSPIC96_20210625,DSPIC96_20210730,DSPIC96_20210827,DSPIC96_20211001,DSPIC96_20211029,DSPIC96_20211124,DSPIC96_20211223,DSPIC96_20220128,DSPIC96_20220225,DSPIC96_20220331,DSPIC96_20220429,DSPIC96_20220527,DSPIC96_20220630,DSPIC96_20220729,DSPIC96_20220826,DSPIC96_20220930,DSPIC96_20221028,DSPIC96_20221201,DSPIC96_20221223,DSPIC96_20230127,DSPIC96_20230224,DSPIC96_20230331,DSPIC96_20230428,DSPIC96_20230526,DSPIC96_20230630,DSPIC96_20230728,DSPIC96_20230831,DSPIC96_20230929,DSPIC96_20231027,DSPIC96_20231130,DSPIC96_20231222,DSPIC96_20240126,DSPIC96_20240229,DSPIC96_20240329,DSPIC96_20240426,DSPIC96_20240531,DSPIC96_20240628,DSPIC96_20240726,DSPIC96_20240830,DSPIC96_20240927,DSPIC96_20241031,DSPIC96_20241127,DSPIC96_20241220,DSPIC96_20250131,DSPIC96_20250228,DSPIC96_20250328,DSPIC96_20250430,DSPIC96_20250530,DSPIC96_20250627,DSPIC96_20250731,DSPIC96_20250829,DSPIC96_20250926,DSPIC96_20251205,DSPIC96_20251223,DSPIC96_20260122,DSPIC96_20260220,DSPIC96_20260313,DSPIC96_20260409
1959-01-01,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1051.1,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1261.2,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1504.3,1573.5,1573.5,1573.5,1573.5,1573.5,1573.5,1573.5,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,1590.6,.,.,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,1678.1,.,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,1876.8,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2056.5,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2187.2,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2191.5,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4,2318.4
1959-02-01,471.8,471.8,471.8,471.8,471.8,471.8,471.8,471.8,471.8,471.8,471.8,471.8,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,473.6,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1053.2,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1264.4,1507.2,1507.2,1507.2,1507.2,1507.2,1507.2,1507.2,1507.2,1507.2,1507.2,1507.2,1507.2,1507.2,1507.2,1507.2,1507.2,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,1598.2,.,.,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,1687.5,.,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1885.4,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,1884.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2193.8,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2198.1,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4,2325.4
