model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,2.898318076296747,,,not_available,-1.574,4.472318076296747,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
bridge,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,4.397170357973337,,,not_available,-1.574,5.971170357973337,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
indicator_revision_only_dfm_kalman_em,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.4661715636274035,0.1443936159771955,0.37999159987714926,model_implied_state_space,-1.574,0.10782843637259654,False,True,44,-3361.853754608815,-5383.252988622485,-3361.853754608815,0.3084166363937584,9.170436056598701e-05,44.0,0,{},14,expanding,40,1965:Q3,,3,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.501084797336465,0.14122663876016234,0.37580132884299694,model_implied_state_space,-1.574,0.07291520266353513,False,True,45,-3332.276672048257,-5392.795047294672,-3332.276672048257,0.2849810888542379,8.548847104299123e-05,45.0,0,{},14,expanding,40,1965:Q3,,3,0.02
midas_umidas,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-3.3350531628337814,,,not_available,-1.574,-1.7610531628337813,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
monthly_mixed_frequency_kalman_em,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.4368964030032974,0.14585643601771192,0.3819115552293645,model_implied_state_space,-1.574,0.13710359699670271,False,True,30,-6047.61711568817,-8091.353649054499,-6047.61711568817,0.5739446646639408,9.487957297722781e-05,30.0,0,{},14,expanding,40,1965:Q3,,3,0.02
no_revision,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.5101,,,not_available,-1.574,0.06390000000000007,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
release_dfm,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.486438038947477,,,not_available,-1.574,0.08756196105252312,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
revision_dfm_kalman_em,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,-1.5298088446937168,0.14239078464106658,0.37734703475854503,model_implied_state_space,-1.574,0.04419115530628326,False,True,27,-1804.545043170716,-3334.371298655163,-1804.545043170716,0.16397640615195996,9.080998343264884e-05,27.0,0,{},14,expanding,40,1965:Q3,,3,0.02
standard_dfm,exact,2022:Q1:pre_third:exact,2022-06-28,pre_third,T,2022:Q1,7.165980600046931,,,not_available,-1.574,8.73998060004693,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
ar,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,2.898318076296747,,,not_available,-1.574,4.472318076296747,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
bridge,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,4.378457424370961,,,not_available,-1.574,5.9524574243709605,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,-1.466172033458082,0.14439361248710522,0.3799915952848237,model_implied_state_space,-1.574,0.10782796654191817,False,True,44,-3361.8748466903103,-5383.274971202686,-3361.8748466903103,0.3081335688507352,9.161962660354297e-05,44.0,0,{},14,expanding,40,1965:Q3,,3,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,-1.5010837953326002,0.1412266542179388,0.3758013494094171,model_implied_state_space,-1.574,0.0729162046673999,False,True,45,-3332.2977539716358,-5392.817016387643,-3332.2977539716358,0.28470752213252126,8.540587353730697e-05,45.0,0,{},14,expanding,40,1965:Q3,,3,0.02
midas_umidas,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,-3.355274824742177,,,not_available,-1.574,-1.7812748247421768,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
monthly_mixed_frequency_kalman_em,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,-1.4369231697784928,0.14585705913390706,0.3819123710144869,model_implied_state_space,-1.574,0.1370768302215073,False,True,30,-6048.941863502767,-8092.68867326132,-6048.941863502767,0.574037395290361,9.487412390820404e-05,30.0,0,{},14,expanding,40,1965:Q3,,3,0.02
no_revision,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,-1.5101,,,not_available,-1.574,0.06390000000000007,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
release_dfm,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,-1.4863797038973554,,,not_available,-1.574,0.08762029610264466,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
revision_dfm_kalman_em,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,-1.5297995882373128,0.14239076389974145,0.3773470072754539,model_implied_state_space,-1.574,0.0442004117626873,False,True,27,-1804.562666901423,-3334.384590956486,-1804.562666901423,0.16397670095102512,9.080926037835727e-05,27.0,0,{},14,expanding,40,1965:Q3,,3,0.02
standard_dfm,pseudo,2022:Q1:pre_third:pseudo,2022-06-30,pre_third,T,2022:Q1,7.158311621786247,,,not_available,-1.574,8.732311621786247,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
