model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,mean_numerical_guard_event_count,max_numerical_guard_event_count,initialization_seed,source_dir
standard_dfm,exact,pre_second,DELTA_TS,12,0.2505310868078688,0.1827167930044863,-0.0418933687109395,0.9943301650768112,0.5776575310770069,0.6666666666666666,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,exact,pre_third,DELTA_MT,12,3.932973087544104,1.7813117148934503,-1.187940989204239,1.0,1.0,0.4166666666666667,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,exact,pre_third,DELTA_MT,12,1.1076213627732276,0.810840186646312,0.2204040255435678,0.2816244449475417,0.3176521810021823,0.5833333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,0.5833333333333334,41.416666666666664,0.0002050790008448,9.921030111502684e-05,0.0006550403507292,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,12,0.5878615851900114,0.4949132047806932,-0.2168130628458373,0.1494700248653606,0.285323208849149,0.4166666666666667,0.75,42.166666666666664,0.000149686598984,9.414876263966848e-05,0.0004681882521837,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
midas_umidas,exact,pre_third,DELTA_MT,12,4.210275087448997,3.4960652729830035,-0.3470831850952448,1.0705069660362336,0.8916779046585566,0.25,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,12,0.5785632400630882,0.501739964123204,-0.1828488643045474,0.1471058222837636,0.2848979767004619,0.5,1.0,28.416666666666668,9.410643926920017e-05,9.384653832010424e-05,9.999501178685108e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,exact,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,exact,pre_third,DELTA_MT,12,0.5717071089460181,0.4089228909659857,0.1953814718235556,0.1453625784413931,0.2854539022805759,0.75,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,12,0.5874039102556481,0.4949462478279984,-0.2163302078776727,0.1493536561732348,0.2853019279721632,0.5833333333333334,1.0,27.416666666666668,9.279909197277708e-05,9.29212481718382e-05,9.95639159074225e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,exact,pre_third,DELTA_MT,12,0.8763988277786433,0.6787905465327362,-0.0587876799569759,0.2228336701703442,0.3011245260710658,0.5,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,pseudo,pre_advance,DELTA_SA,12,0.2677032186437722,0.2310021451991581,0.0573980020927568,1.0,1.0,0.5833333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,pseudo,pre_advance,DELTA_SA,12,0.3268941685998097,0.2832070708516317,0.0698243763889971,1.2211066055010784,0.1212077297214261,0.5833333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.2421589698249203,0.2081999999999999,-0.02885,0.9045799712522576,0.2698071321429216,0.0,0.5833333333333334,44.083333333333336,0.000178817464615,9.825504565552056e-05,0.0004394967622963,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.4016864040679399,0.3239117197672844,0.0637571539111382,1.500491499889124,0.0969511600916409,0.5,0.6666666666666666,44.583333333333336,0.0001424586548574,9.650257369220512e-05,0.0004012995001117,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
midas_umidas,pseudo,pre_advance,DELTA_SA,12,1.0310813767240443,0.7019709380532945,0.4537466281703131,3.85158378725392,0.0639341948363995,0.5833333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.2387452345121499,0.1930353522425768,0.0813786081091929,0.8918280315106852,0.0350792999332243,0.5833333333333334,1.0,28.583333333333332,9.438332366821336e-05,9.464055731008136e-05,9.994961427105884e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,pseudo,pre_advance,DELTA_SA,12,0.2421589698249203,0.2081999999999999,-0.02885,0.9045799712522576,0.2698071321429216,0.0,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,pseudo,pre_advance,DELTA_SA,12,0.2499958206649264,0.2076195428472318,0.0665108609041345,0.933854370266617,0.0339128467671872,0.5833333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.2183276910674484,0.160090355820833,0.1066573780298268,0.8155587077866743,0.0690160356093658,0.6666666666666666,1.0,27.75,9.250149441553778e-05,9.230397586688592e-05,9.810677046783878e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,pseudo,pre_advance,DELTA_SA,12,0.2499958206649264,0.2076195428472318,0.0665108609041345,0.933854370266617,0.0339128467671872,0.5833333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,pseudo,pre_second,DELTA_TS,12,0.251959656467342,0.1848646173354902,-0.0376689511299719,1.0,1.0,0.6666666666666666,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,pseudo,pre_second,DELTA_TS,12,0.3619401883326655,0.2762217995411756,0.0483676830537495,1.4365005628572871,0.0871615726826451,0.5,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,12,0.2681974785489229,0.1863916666666666,-0.1095583333333333,1.064446119308333,0.380038266158234,0.0,0.5,45.333333333333336,0.0002183859458894,0.0001285421974505,0.000597318460149,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,12,0.2708902696979795,0.1882031240029948,-0.1069059325412139,1.0751335094517054,0.3362769253603246,0.5833333333333334,0.5833333333333334,46.666666666666664,0.0001706767522673,9.310908597748629e-05,0.0004686950840136,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
midas_umidas,pseudo,pre_second,DELTA_TS,12,0.5772594121427352,0.4437511658083622,0.0148546705600844,2.291078739494778,0.0207803164407266,0.5,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,12,0.2587148110256348,0.1959550441987003,-0.0473439319777653,1.02681046105954,0.3753808571896914,0.6666666666666666,1.0,28.583333333333332,9.372632370715984e-05,9.333545536690683e-05,9.827650753848644e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,pseudo,pre_second,DELTA_TS,12,0.2681974785489229,0.1863916666666666,-0.1095583333333333,1.064446119308333,0.380038266158234,0.0,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,pseudo,pre_second,DELTA_TS,12,0.2534855697240448,0.1780194749991728,-0.0623764767407242,1.0060561808906126,0.7806122941207081,0.6666666666666666,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,12,0.26741161566217,0.1846685186189876,-0.106317058332335,1.0613271164577525,0.3853154822688966,0.6666666666666666,1.0,27.333333333333332,9.22450110568597e-05,9.226780272378056e-05,9.79777960559004e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,pseudo,pre_second,DELTA_TS,12,0.2506157098335023,0.1827878756079632,-0.0419166563605817,0.9946660245029588,0.5985350114964143,0.6666666666666666,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,pseudo,pre_third,DELTA_MT,12,3.932973087544104,1.7813117148934503,-1.187940989204239,1.0,1.0,0.4166666666666667,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,pseudo,pre_third,DELTA_MT,12,1.1043136490451386,0.7960913427605586,0.2374665752516012,0.2807834237520078,0.317313920823929,0.5,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,0.5833333333333334,41.5,0.0002032098199569,9.650332138541194e-05,0.0006546745726798,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5878459620358883,0.4948940886147839,-0.216789966495435,0.1494660525132048,0.285323333812573,0.4166666666666667,0.75,42.333333333333336,0.0001478389326828,9.41571955463408e-05,0.0004682881897286,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
midas_umidas,pseudo,pre_third,DELTA_MT,12,4.2094849521279505,3.5206111054209823,-0.224052022048252,1.070306065774915,0.8917589789756226,0.25,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5784598744747702,0.5015474949789395,-0.1832964767284867,0.1470795404898085,0.2848928874871325,0.5,1.0,28.583333333333332,9.28181234038416e-05,9.22090328105168e-05,9.732688187162676e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,pseudo,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,pseudo,pre_third,DELTA_MT,12,0.5699932175570538,0.4076405162081749,0.1964854263930126,0.1449268034307803,0.2853873905221377,0.75,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,12,0.5873946481232009,0.4949361931471503,-0.2163355224510179,0.14935130117811,0.2853016706056782,0.5833333333333334,1.0,27.416666666666668,9.314315942296663e-05,9.293223502268726e-05,9.956250512836064e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,pseudo,pre_third,DELTA_MT,12,0.8714588189457128,0.6763859085236993,-0.0568173865842447,0.2215776206823435,0.3008067814974284,0.5,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,exact,pre_advance,DELTA_SA,12,0.2677032186437722,0.2310021451991581,0.0573980020927568,1.0,1.0,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
bridge,exact,pre_advance,DELTA_SA,12,0.3196982962604459,0.2778985376898982,0.0677128877834062,1.194226568810376,0.1295630016016453,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,12,0.2421589698249203,0.2081999999999999,-0.02885,0.9045799712522576,0.2698071321429216,0.0,0.4166666666666667,45.75,0.0002161016979075,0.0001583456740597,0.0004055234288917,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,12,0.4023921503485682,0.3107175297415629,0.0354712351844428,1.5031278009549227,0.1153177625014775,0.5833333333333334,0.5833333333333334,46.333333333333336,0.0001436863181846,9.502740319653056e-05,0.0004136591028756,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
midas_umidas,exact,pre_advance,DELTA_SA,12,1.0115523653580298,0.7181568402672717,0.4929875027885932,3.778633557275544,0.0450888168263253,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,12,0.2385584738595018,0.1930528166682795,0.0814292825002112,0.8911303908413117,0.033048462063901,0.5833333333333334,1.0,28.583333333333332,9.431670360387908e-05,9.448204234813744e-05,9.992598888191642e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
no_revision,exact,pre_advance,DELTA_SA,12,0.2421589698249203,0.2081999999999999,-0.02885,0.9045799712522576,0.2698071321429216,0.0,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
release_dfm,exact,pre_advance,DELTA_SA,12,0.2499810027346831,0.2076016390589358,0.0664932113177948,0.9337990181856136,0.0337129180411145,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,12,0.2184808435745888,0.1602958489537197,0.1066001763837039,0.8161308059030745,0.0695073927283541,0.6666666666666666,1.0,27.75,9.157832884260596e-05,9.029041576036654e-05,9.933266587557742e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
standard_dfm,exact,pre_advance,DELTA_SA,12,0.2499810027346831,0.2076016390589358,0.0664932113177948,0.9337990181856136,0.0337129180411145,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
ar,exact,pre_second,DELTA_TS,12,0.251959656467342,0.1848646173354902,-0.0376689511299719,1.0,1.0,0.6666666666666666,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
bridge,exact,pre_second,DELTA_TS,12,0.3561542174133306,0.271933324538907,0.0504661025795201,1.4135366844314372,0.1092960133469001,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,12,0.2681974785489229,0.1863916666666666,-0.1095583333333333,1.064446119308333,0.380038266158234,0.0,0.3333333333333333,46.666666666666664,0.0002440600362239,0.0002010006183719,0.0005719610582335,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,12,0.2708213280946002,0.1876449959207561,-0.1075591041834985,1.074859887855511,0.3449170295911613,0.6666666666666666,0.5,46.666666666666664,0.000191002894621,0.0001247792734758,0.0004519271190264,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
midas_umidas,exact,pre_second,DELTA_TS,12,0.5678132845203745,0.4333814971073701,0.0072989357337582,2.2535881040700345,0.0232270770637397,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,12,0.2587022962584349,0.1959430741208666,-0.0473482731673555,1.026760791333143,0.3763717199027357,0.6666666666666666,1.0,28.583333333333332,9.37581198711988e-05,9.344417099474332e-05,9.848143660208904e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
no_revision,exact,pre_second,DELTA_TS,12,0.2681974785489229,0.1863916666666666,-0.1095583333333333,1.064446119308333,0.380038266158234,0.0,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
release_dfm,exact,pre_second,DELTA_TS,12,0.2535413779557457,0.1780726052292352,-0.0623744546151883,1.0062776775876765,0.7733281819494218,0.6666666666666666,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,12,0.2673930896534163,0.1846634682693705,-0.1062834398912603,1.061253588778705,0.3856828087178477,0.6666666666666666,1.0,27.25,9.263246312208332e-05,9.166251065096869e-05,9.899186234299508e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
standard_dfm,exact,pre_second,DELTA_TS,12,0.2505310868078688,0.1827167930044863,-0.0418933687109395,0.9943301650768112,0.5776575310770069,0.6666666666666666,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
ar,exact,pre_third,DELTA_MT,12,3.932973087544104,1.7813117148934503,-1.187940989204239,1.0,1.0,0.4166666666666667,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
bridge,exact,pre_third,DELTA_MT,12,1.1076213627732276,0.810840186646312,0.2204040255435678,0.2816244449475417,0.3176521810021823,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,0.5833333333333334,42.166666666666664,0.0001901177240999,9.560865475677883e-05,0.0005811162425061,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,12,0.5880876048163238,0.4952049836678784,-0.2170884789809804,0.1495274927455829,0.2853326166066302,0.4166666666666667,0.6666666666666666,43.166666666666664,0.0001481320682645,9.381547542441596e-05,0.0004629175088258,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
midas_umidas,exact,pre_third,DELTA_MT,12,4.210275087448997,3.4960652729830035,-0.3470831850952448,1.0705069660362336,0.8916779046585566,0.25,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,12,0.5785632400630882,0.501739964123204,-0.1828488643045474,0.1471058222837636,0.2848979767004619,0.5,1.0,28.416666666666668,9.410643926920017e-05,9.384653832010424e-05,9.999501178685108e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
no_revision,exact,pre_third,DELTA_MT,12,0.5869673912010218,0.4937166666666668,-0.2176333333333333,0.1492426665872626,0.2852918527964827,0.0,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
release_dfm,exact,pre_third,DELTA_MT,12,0.5717071089460181,0.4089228909659857,0.1953814718235556,0.1453625784413931,0.2854539022805759,0.75,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,12,0.5874011136066417,0.4949487278170179,-0.2163242483626617,0.1493529450956495,0.2853017580760024,0.5833333333333334,1.0,27.416666666666668,9.169849289174324e-05,9.099670502149384e-05,9.75373070184287e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
standard_dfm,exact,pre_third,DELTA_MT,12,0.8763988277786433,0.6787905465327362,-0.0587876799569759,0.2228336701703442,0.3011245260710658,0.5,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
ar,pseudo,pre_advance,DELTA_SA,12,0.2677032186437722,0.2310021451991581,0.0573980020927568,1.0,1.0,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
bridge,pseudo,pre_advance,DELTA_SA,12,0.3268941685998097,0.2832070708516317,0.0698243763889971,1.2211066055010784,0.1212077297214261,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.2421589698249203,0.2081999999999999,-0.02885,0.9045799712522576,0.2698071321429216,0.0,0.5,45.416666666666664,0.0001820412031698,0.0001177182657105,0.0003828101850047,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.4017573279390506,0.3078291484852209,0.0386839546370259,1.5007564345860993,0.1193578742140957,0.5833333333333334,0.6666666666666666,45.75,0.0001343272255818,9.739684131384506e-05,0.0003787254627735,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
midas_umidas,pseudo,pre_advance,DELTA_SA,12,1.0310813767240443,0.7019709380532945,0.4537466281703131,3.85158378725392,0.0639341948363995,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.2387452345121499,0.1930353522425768,0.0813786081091929,0.8918280315106852,0.0350792999332243,0.5833333333333334,1.0,28.583333333333332,9.438332366821336e-05,9.464055731008136e-05,9.994961427105884e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
no_revision,pseudo,pre_advance,DELTA_SA,12,0.2421589698249203,0.2081999999999999,-0.02885,0.9045799712522576,0.2698071321429216,0.0,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
release_dfm,pseudo,pre_advance,DELTA_SA,12,0.2499958206649264,0.2076195428472318,0.0665108609041345,0.933854370266617,0.0339128467671872,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,12,0.2185988477317683,0.1603664841913284,0.1067284687290705,0.8165716080636811,0.0705612903000318,0.6666666666666666,1.0,27.75,9.174787629947342e-05,9.066872905880188e-05,9.933440816042216e-05,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
standard_dfm,pseudo,pre_advance,DELTA_SA,12,0.2499958206649264,0.2076195428472318,0.0665108609041345,0.933854370266617,0.0339128467671872,0.5833333333333334,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
ar,pseudo,pre_second,DELTA_TS,12,0.251959656467342,0.1848646173354902,-0.0376689511299719,1.0,1.0,0.6666666666666666,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
bridge,pseudo,pre_second,DELTA_TS,12,0.3619401883326655,0.2762217995411756,0.0483676830537495,1.4365005628572871,0.0871615726826451,0.5,1.0,0.0,,,,0.0,0.0,3,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
