model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,2.6927488969272595,,,not_available,-1.4142,4.10694889692726,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
bridge,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,5.227154474813036,,,not_available,-1.4142,6.641354474813036,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
indicator_revision_only_dfm_kalman_em,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,5.666263629679346,2.85539206497161,1.689790538786275,model_implied_state_space,-1.4142,7.080463629679346,False,True,47,-3351.7636207325395,-5377.5312047595935,-3351.7636207325395,0.25944498405851846,7.737643880569925e-05,47.0,0,{},14,expanding,40,1965:Q3,,1,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,5.109267934560782,2.039481286365116,1.4281040880710048,model_implied_state_space,-1.4142,6.523467934560782,False,True,48,-3322.2006513280717,-5387.417770392324,-3322.2006513280717,0.28286667897373263,8.511150346951503e-05,48.0,0,{},14,expanding,40,1965:Q3,,1,0.02
midas_umidas,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,0.898970140648296,,,not_available,-1.4142,2.313170140648296,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
monthly_mixed_frequency_kalman_em,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,5.436717824734956,4.014426515724943,2.0036033828392643,model_implied_state_space,-1.4142,6.850917824734956,False,True,30,-5981.90197003363,-8025.500464250411,-5981.90197003363,0.5979071422016204,9.992598888191642e-05,30.0,0,{},14,expanding,40,1965:Q3,,1,0.02
no_revision,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,2.755991365930564,,,not_available,-1.4142,4.170191365930564,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
release_dfm,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,6.932443866578865,,,not_available,-1.4142,8.346643866578864,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
revision_dfm_kalman_em,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,5.730543977048413,2.663648056007738,1.6320686431666218,model_implied_state_space,-1.4142,7.144743977048413,False,True,27,-1797.0653822952847,-3328.2356057257143,-1797.0653822952847,0.17112066630852496,9.516026731005569e-05,27.0,0,{},14,expanding,40,1965:Q3,,1,0.02
standard_dfm,exact,2022:Q1:pre_advance:exact,2022-04-27,pre_advance,A,2022:Q1,6.932443866578865,,,not_available,-1.4142,8.346643866578864,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
ar,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,2.6927488969272595,,,not_available,-1.4142,4.10694889692726,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
bridge,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,5.395493194750157,,,not_available,-1.4142,6.8096931947501576,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,5.6687080762194455,2.8552227868308866,1.6897404495456947,model_implied_state_space,-1.4142,7.082908076219446,False,True,47,-3351.5215725734915,-5377.284433650469,-3351.5215725734915,0.2638332004703443,7.869075068627622e-05,47.0,0,{},14,expanding,40,1965:Q3,,1,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,5.111538345181968,2.0392254376077767,1.428014508892601,model_implied_state_space,-1.4142,6.525738345181968,False,True,48,-3321.960795272329,-5387.171102871397,-3321.960795272329,0.2879729644823783,8.665404986674101e-05,48.0,0,{},14,expanding,40,1965:Q3,,1,0.02
midas_umidas,pseudo,2022:Q1:pre_advance:pseudo,2022-04-30,pre_advance,A,2022:Q1,0.8363165284230893,,,not_available,-1.4142,2.2505165284230895,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
