subsample,timing_mode,checkpoint_id,revision_target_id,best_models,best_RMSE,best_MAE,best_bias,best_relative_RMSFE,best_DM_test,best_sign_accuracy,best_n_forecasts,n_models_compared,structured_family_win
full_sample,exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.5680116493549986,0.4024471160457828,0.04436804514905153,0.8375997184628163,,0.6455696202531646,79,11,False
full_sample,exact,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.36034099323987073,0.2382458683811185,-0.05216956468494449,0.8833701458050824,,0.5316455696202531,79,11,True
full_sample,exact,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.338732745080212,1.05551,-0.03200500000000002,0.4418842591767559,,0.0,80,11,False
full_sample,pseudo,pre_advance,DELTA_SA,no_revision; spf; indicator_revision_only_dfm_kalman_em,0.5696627235545563,0.3997025316455695,-0.0657987341772152,0.8400344207902793,,0.0,79,11,False
full_sample,pseudo,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.36032317867797475,0.23820942291591904,-0.05218950689404883,0.8833264736932918,,0.5316455696202531,79,11,True
full_sample,pseudo,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.338732745080212,1.05551,-0.03200500000000002,0.4418842591767559,,0.0,80,11,False
exclude_pandemic,exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.5352453182172521,0.38007211642696304,0.05440478432408659,0.8756063320670208,,0.6623376623376623,77,11,False
exclude_pandemic,exact,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.3604922741953187,0.23523820551253533,-0.044328751071006166,0.8894112947527761,,0.5324675324675324,77,11,True
exclude_pandemic,exact,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.2898514041328908,1.0207653846153844,0.028983333333333274,0.5505138212188896,,0.0,78,11,False
exclude_pandemic,pseudo,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.5344531770925897,0.3796157442136055,0.05384503481262308,0.8743104705974515,,0.6623376623376623,77,11,False
exclude_pandemic,pseudo,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.36047386668528214,0.23520074723486054,-0.04434914508255216,0.8893658795011695,,0.5324675324675324,77,11,True
exclude_pandemic,pseudo,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.2898514041328908,1.0207653846153844,0.028983333333333274,0.5505138212188896,,0.0,78,11,False
pre_gfc,exact,pre_advance,DELTA_SA,joint_indicator_revision_dfm_full_kalman_em,0.5668921260092602,0.4832665416485547,-0.1384901360505937,0.9063783641840248,,0.8333333333333334,12,11,True
pre_gfc,exact,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.19092904796076401,0.1509789954666599,0.0020098953581332104,0.8607955468807191,,0.5833333333333334,12,11,True
pre_gfc,exact,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.3369596830744996,1.1751916666666666,0.367125,0.8026776309806205,,0.0,12,11,False
pre_gfc,pseudo,pre_advance,DELTA_SA,joint_indicator_revision_dfm_full_kalman_em,0.5662919774568619,0.48239053752910177,-0.13761413193114072,0.9054188136130554,,0.8333333333333334,12,11,True
pre_gfc,pseudo,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.19092732763161366,0.15097761277796432,0.002008512669437588,0.8607877908494206,,0.5833333333333334,12,11,True
pre_gfc,pseudo,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.3369596830744996,1.1751916666666666,0.367125,0.8026776309806205,,0.0,12,11,False
gfc_and_recovery,exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.6809884260732604,0.506377403504296,0.22376815585486273,0.8429881110517737,,0.6785714285714286,28,11,False
gfc_and_recovery,exact,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.5143914482519089,0.338781388769486,0.02572819135377282,0.8678705852876456,,0.5,28,11,True
gfc_and_recovery,exact,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.471978888508353,1.2314964285714287,0.20596071428571427,0.621896476520655,,0.0,28,11,False
gfc_and_recovery,pseudo,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.6798816276424609,0.5061882907872118,0.2224654589566772,0.8416180174014678,,0.6785714285714286,28,11,False
gfc_and_recovery,pseudo,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.5143729094440705,0.33874101605994295,0.0256886971121677,0.8678393069954737,,0.5,28,11,True
gfc_and_recovery,pseudo,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.471978888508353,1.2314964285714287,0.20596071428571427,0.621896476520655,,0.0,28,11,False
post_gfc_pre_pandemic,exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.41252889631416734,0.2856093869760352,-0.015018346305213467,0.8520573982087796,,0.5789473684210527,19,11,False
post_gfc_pre_pandemic,exact,pre_second,DELTA_TS,standard_dfm,0.23098268138922043,0.1860387123366708,-0.06191045085294087,0.8828331235688278,,0.5263157894736842,19,11,False
post_gfc_pre_pandemic,exact,pre_third,DELTA_MT,release_dfm,1.3404091741887925,1.1006860761761172,0.16383975598792536,0.8594547294350933,,0.55,20,11,True
post_gfc_pre_pandemic,pseudo,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.4108829035637643,0.28310226374608005,-0.015209899515362136,0.8486576841210884,,0.5789473684210527,19,11,False
post_gfc_pre_pandemic,pseudo,pre_second,DELTA_TS,standard_dfm,0.2314763358410313,0.1864620296751851,-0.06276902928773864,0.8847199078897765,,0.5263157894736842,19,11,False
post_gfc_pre_pandemic,pseudo,pre_third,DELTA_MT,release_dfm,1.3400508549771457,1.1006798189856466,0.16395849630399556,0.8592249793356256,,0.55,20,11,True
post_pandemic,exact,pre_advance,DELTA_SA,no_revision; spf; indicator_revision_only_dfm_kalman_em,0.2127538160644833,0.17186249999999997,-0.03735,0.905771099493772,,0.0,16,11,False
post_pandemic,exact,pre_second,DELTA_TS,ar,0.22847372665737734,0.17199718816374077,-0.026174208530886874,1.0,,0.625,16,11,False
post_pandemic,exact,pre_third,DELTA_MT,release_dfm,0.5175889722644897,0.4238542654532823,-0.025977920225198466,0.15082364164414233,,0.5625,16,11,True
post_pandemic,pseudo,pre_advance,DELTA_SA,no_revision; spf; indicator_revision_only_dfm_kalman_em,0.2127538160644833,0.17186249999999997,-0.03735,0.905771099493772,,0.0,16,11,False
post_pandemic,pseudo,pre_second,DELTA_TS,ar,0.22847372665737734,0.17199718816374077,-0.026174208530886874,1.0,,0.625,16,11,False
post_pandemic,pseudo,pre_third,DELTA_MT,release_dfm,0.5181642782822593,0.42476429409572813,-0.026312278136992946,0.150991283833813,,0.5625,16,11,True
