model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,mean_numerical_guard_event_count,max_numerical_guard_event_count,initialization_seed,source_dir
standard_dfm,pseudo,pre_advance,A,12,2.991440691775283,1.8296848304237816,0.6805930626328327,1.6944648467114274,0.1954330717777631,0.8333333333333334,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
ar,pseudo,pre_second,S,12,1.80636785450895,1.2556746654369535,0.5226897566497067,1.0,1.0,0.8333333333333334,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
bridge,pseudo,pre_second,S,12,2.641525824642671,1.7711097679699084,-0.1769376545310969,1.4623410276312483,0.1416543684394836,0.75,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,12,0.394294351275434,0.2802321081660281,0.0486476781495076,0.2182802081487552,0.050409906930563,1.0,0.5,45.166666666666664,0.0002528808549386,0.0001297668592514,0.0006562213298782,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,12,0.3667138315906878,0.2890879263678651,0.0574910443718094,0.2030117125231819,0.058408936443446,1.0,0.5833333333333334,46.0,0.0001624130039132,9.731452836258271e-05,0.0004606150307707,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
midas_umidas,pseudo,pre_second,S,12,1.185701136523129,0.8855483407343961,0.2472677567448747,0.6564007068457572,0.3426148555537207,1.0,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,12,0.2770909189118266,0.2033370985618741,0.0794047051368718,0.1533967282578509,0.050465633790433,1.0,1.0,28.583333333333332,9.372632370715984e-05,9.333545536690683e-05,9.827650753848644e-05,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
no_revision,pseudo,pre_second,S,12,0.2421589698249203,0.2081999999999999,-0.02885,0.1340585026579482,0.053174252227186,1.0,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
release_dfm,pseudo,pre_second,S,12,0.2582642308257391,0.2081058876889723,0.0751286071708888,0.1429743283911275,0.0543568266290083,1.0,1.0,0.0,,,,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
revision_dfm_kalman_em,pseudo,pre_second,S,12,0.2354587156139454,0.1743003522854023,0.0864743485364976,0.1303492613789639,0.0536765074649406,1.0,1.0,27.166666666666668,9.449506226427052e-05,9.388915538076176e-05,9.938627659082833e-05,0.0,0.0,1,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
