model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,n_variance,share_positive_variance,share_finite_sd,min_forecast_variance,median_forecast_variance,max_forecast_variance,mean_forecast_sd,empirical_error_sd,RMSE,mean_sd_to_rmse,mean_sd_to_empirical_error_sd,coverage_68,coverage_90,model_implied_share
ar,exact,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.6118581895823029,0.6112853443552796,,,,,0.0
ar,exact,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.40787207518391927,0.40531560181673026,,,,,0.0
ar,exact,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,2.3554437635523557,2.342995496965068,,,,,0.0
ar,pseudo,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.6118581895823029,0.6112853443552796,,,,,0.0
ar,pseudo,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.40787207518391927,0.40531560181673026,,,,,0.0
ar,pseudo,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,2.3554437635523557,2.342995496965068,,,,,0.0
bridge,exact,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.6440505028269735,0.6398644207963774,,,,,0.0
bridge,exact,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.49480965353491274,0.49173886618108775,,,,,0.0
bridge,exact,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,1.8277635843091888,1.8188933226097863,,,,,0.0
bridge,pseudo,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.6501494257498684,0.6459173190553972,,,,,0.0
bridge,pseudo,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.49493623226546707,0.4918469234986771,,,,,0.0
bridge,pseudo,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,1.824379664354079,1.8153651548079333,,,,,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,77,77,1.0,1.0,0.4017502483737107,0.4431861413266409,0.4771453360455417,0.6642814892736343,0.5618125683307389,0.5605800485026388,1.1849895319107266,1.1823898693604376,0.8441558441558441,0.948051948051948,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,77,77,1.0,1.0,0.1331410849229448,0.143639872281553,0.1605669213906627,0.3805864840572354,0.3610307829164439,0.36172345611156964,1.0521476493353188,1.0541662984602544,0.8441558441558441,0.948051948051948,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,78,78,1.0,1.0,4.140215049204482,4.55322464532414,5.16759280543335,2.1343613759440396,1.2978722630817938,1.2898514041328908,1.654734312111615,1.644508043400207,0.8974358974358975,0.9871794871794872,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,77,77,1.0,1.0,0.4017505723894086,0.4431861413266409,0.4771469101315571,0.6642511331356302,0.5618125683307389,0.5605800485026388,1.184935380611398,1.1823358368597154,0.8441558441558441,0.948051948051948,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,77,77,1.0,1.0,0.1331411197073556,0.1437041609949304,0.1605668431605732,0.3805851481388034,0.3610307829164439,0.36172345611156964,1.0521439561315484,1.0541625981707081,0.8441558441558441,0.948051948051948,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,78,78,1.0,1.0,4.140215009250265,4.5532245905319835,5.16759280543335,2.1343669174566093,1.2978722630817938,1.2898514041328908,1.6547386083526796,1.6445123130904742,0.8974358974358975,0.9871794871794872,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,77,77,1.0,1.0,0.3279337551037384,0.3906963374149708,0.4145678057160973,0.6210916522214566,0.5862278951133694,0.5878393016425709,1.0565670762161874,1.0594713376806215,0.7272727272727273,0.9090909090909091,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,77,77,1.0,1.0,0.1287573780177066,0.1404390119955553,0.1549103121539159,0.37487594096733595,0.3622713456399232,0.36250132341119906,1.0341367513908353,1.0347932440120202,0.8441558441558441,0.948051948051948,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,78,78,1.0,1.0,4.14193401506332,4.564357500736753,5.159375741713512,2.1356283613426994,1.3002532784357528,1.2922457215483245,1.652648815725126,1.6424710452658349,0.8974358974358975,0.9871794871794872,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,77,77,1.0,1.0,0.3279337551037384,0.3906956316656709,0.4145613542088844,0.620959833019274,0.5864294944137928,0.5882936565084114,1.055526990898967,1.0588823361280602,0.7272727272727273,0.9090909090909091,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,77,77,1.0,1.0,0.1287571413273696,0.1404390119955553,0.1549103380173593,0.37490030978045574,0.3622904574750497,0.3625198909724895,1.034151005548288,1.0348059189670336,0.8441558441558441,0.948051948051948,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,78,78,1.0,1.0,4.141934828471117,4.564357045556822,5.159375741713512,2.1356363773950147,1.3002529410393493,1.2922454583959668,1.6526553554662353,1.6424776364573395,0.8974358974358975,0.9871794871794872,1.0
midas_umidas,exact,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,10.833399650630248,10.835084705876707,,,,,0.0
midas_umidas,exact,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,1.2674973268296734,1.262180646974971,,,,,0.0
midas_umidas,exact,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,6.677499729249481,6.7546863471395495,,,,,0.0
midas_umidas,pseudo,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,10.241662556504867,10.276985276438971,,,,,0.0
midas_umidas,pseudo,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,1.2675871578729796,1.261637860474672,,,,,0.0
midas_umidas,pseudo,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,6.629624793096354,6.712958459408187,,,,,0.0
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,77,77,1.0,1.0,0.3220126721899872,0.3656823011344183,0.3813750880149413,0.6017454435509167,0.5505557112550717,0.5503861803954444,1.0933149577239956,1.0929782967452115,0.8051948051948052,0.935064935064935,1.0
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,77,77,1.0,1.0,0.1304465455145985,0.1458286361218436,0.1560813919374358,0.3787428717804816,0.363590719033041,0.3616435861906947,1.047282148067104,1.0416736510429565,0.8311688311688312,0.948051948051948,1.0
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,78,78,1.0,1.0,4.08364702841813,4.649949336728529,5.310849089315238,2.1514180196049244,1.3498056417695699,1.3426857126504979,1.6023243558300528,1.5938724458022384,0.8846153846153846,0.9871794871794872,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,77,77,1.0,1.0,0.3220126721899872,0.3656823813555636,0.3813951860437949,0.6017526972037786,0.5499139873729308,0.5497801744288011,1.0945332792856248,1.0942669417784652,0.8051948051948052,0.935064935064935,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,77,77,1.0,1.0,0.1304465455145985,0.1458257969383829,0.1561442532571145,0.37881315214467787,0.3622424607724574,0.36025778857443824,1.0515057943470545,1.0457447515591756,0.8311688311688312,0.948051948051948,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,78,78,1.0,1.0,4.083648424357379,4.649959925683296,5.310849089315238,2.151397352506114,1.3503359701208644,1.3431619424245083,1.60174085086321,1.5932311662508323,0.8846153846153846,0.9871794871794872,1.0
no_revision,exact,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.5618125683307389,0.5605800485026388,,,,,0.0
no_revision,exact,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.3610307829164439,0.36172345611156964,,,,,0.0
no_revision,exact,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,1.2978722630817938,1.2898514041328908,,,,,0.0
no_revision,pseudo,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.5618125683307389,0.5605800485026388,,,,,0.0
no_revision,pseudo,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.3610307829164439,0.36172345611156964,,,,,0.0
no_revision,pseudo,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,1.2978722630817938,1.2898514041328908,,,,,0.0
release_dfm,exact,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.5753874960045723,0.5721768290649004,,,,,0.0
release_dfm,exact,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.3647187614542095,0.36250412810325744,,,,,0.0
release_dfm,exact,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,1.2475692770598998,1.3329865170198063,,,,,0.0
release_dfm,pseudo,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.5750381320438578,0.5718541100447838,,,,,0.0
release_dfm,pseudo,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.3647519912335725,0.3625366745191803,,,,,0.0
release_dfm,pseudo,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,1.2462796089939716,1.3320577056187637,,,,,0.0
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,77,77,1.0,1.0,0.3808185664090562,0.4116471757253146,0.4341569803832046,0.6389540496499133,0.569604839831245,0.5730251542996614,1.1150541033941672,1.1217496849907633,0.8181818181818182,0.8961038961038961,1.0
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,77,77,1.0,1.0,0.1291889299329205,0.1413652155593521,0.1556288689374492,0.37584003751944467,0.36169182835549507,0.36188436658516654,1.0385638956055698,1.0391167509320773,0.8441558441558441,0.948051948051948,1.0
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,78,78,1.0,1.0,4.123642636489551,4.5508289820202865,5.171668248422173,2.133358619628509,1.2999191860623198,1.2919222974388838,1.6513056736134166,1.641147113222339,0.8974358974358975,0.9871794871794872,1.0
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,77,77,1.0,1.0,0.3808185664090562,0.4116473227881529,0.4341542922420141,0.6389563354533414,0.5695851564798105,0.5730522360844849,1.115005396051086,1.1217924627851321,0.8181818181818182,0.8961038961038961,1.0
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,77,77,1.0,1.0,0.1291891230852345,0.1413652155593521,0.1556288370853178,0.37584008232871413,0.3616890937326673,0.3618857074535966,1.0385601713129464,1.0391247312712895,0.8441558441558441,0.948051948051948,1.0
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,78,78,1.0,1.0,4.123642669534334,4.550828728427305,5.171668248422173,2.1333691469966825,1.2999186121529953,1.2919215546849667,1.6513147715976466,1.6411559362653338,0.8974358974358975,0.9871794871794872,1.0
spf,exact,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.5618125683307389,0.5605800485026388,,,,,0.0
spf,exact,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.3610307829164439,0.36172345611156964,,,,,0.0
spf,exact,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,1.2978722630817938,1.2898514041328908,,,,,0.0
spf,pseudo,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.5618125683307389,0.5605800485026388,,,,,0.0
spf,pseudo,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.3610307829164439,0.36172345611156964,,,,,0.0
spf,pseudo,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,1.2978722630817938,1.2898514041328908,,,,,0.0
standard_dfm,exact,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.5753874960045723,0.5721768290649004,,,,,0.0
standard_dfm,exact,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.3676842918848652,0.36551784576547564,,,,,0.0
standard_dfm,exact,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,1.3782953786165553,1.3999935371727632,,,,,0.0
standard_dfm,pseudo,pre_advance,DELTA_SA,77,0,0.0,0.0,,,,,0.5750381320438578,0.5718541100447838,,,,,0.0
standard_dfm,pseudo,pre_second,DELTA_TS,77,0,0.0,0.0,,,,,0.3676675024015038,0.36550058442706196,,,,,0.0
standard_dfm,pseudo,pre_third,DELTA_MT,78,0,0.0,0.0,,,,,1.3758301468798813,1.3975079284391911,,,,,0.0
