model_id,timing_mode,checkpoint_id,n_matrices,share_psd,max_asymmetry,min_eigenvalue_min,min_eigenvalue_median,max_eigenvalue_median
indicator_revision_only_dfm_kalman_em,exact,pre_advance,80,1.0,0.0,0.0632401631900989,0.06703454798263819,16.422436282662634
indicator_revision_only_dfm_kalman_em,exact,pre_second,80,1.0,0.0,0.0618725652582927,0.0649682504614983,1.8481678885917974
indicator_revision_only_dfm_kalman_em,exact,pre_third,80,1.0,0.0,0.038559021769637,0.05131699661044215,0.6028245978410702
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,80,1.0,0.0,0.0632436508629703,0.06695556361284175,16.50737615355915
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,80,1.0,0.0,0.0621296605186166,0.0649682907850466,1.848160550113841
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,80,1.0,0.0,0.0385591992547515,0.05130567749677735,0.6028016449828598
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,80,1.0,1.7763568394002505e-15,0.0615054662597094,0.06520579722446354,15.317095241629204
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,80,1.0,1.1102230246251563e-16,0.0615375614023904,0.0648257923068426,1.4767003608871176
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,80,1.0,1.1102230246251563e-16,0.0407115010536029,0.0575356530835286,0.5992348918230307
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,80,1.0,1.7763568394002505e-15,0.0615063539099295,0.06520564554776676,15.327065228846472
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,80,1.0,1.1102230246251563e-16,0.0615150720002654,0.06482547778800415,1.4738893283271752
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,80,1.0,1.1102230246251563e-16,0.0407112417249578,0.057535573364611806,0.5992346296972141
monthly_mixed_frequency_kalman_em,exact,pre_advance,80,1.0,0.0,0.060715506640097,0.0643022032125193,21.98631535071854
monthly_mixed_frequency_kalman_em,exact,pre_second,80,1.0,0.0,0.0574435593224242,0.06274358219132835,1.8435774943682062
monthly_mixed_frequency_kalman_em,exact,pre_third,80,1.0,0.0,0.055304246251361,0.06281910585926176,0.7680325971577373
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,80,1.0,0.0,0.060715313022624,0.0643022032125193,21.974754053073866
monthly_mixed_frequency_kalman_em,pseudo,pre_second,80,1.0,0.0,0.0574439713099556,0.06275343078600285,1.8394521449474026
monthly_mixed_frequency_kalman_em,pseudo,pre_third,80,1.0,0.0,0.0553042400861839,0.0628258504869742,0.7670461034775562
revision_dfm_kalman_em,exact,pre_advance,80,1.0,1.7763568394002505e-15,0.0620423795718331,0.06642068103796114,22.33133560886957
revision_dfm_kalman_em,exact,pre_second,80,1.0,1.1102230246251563e-16,0.0619206069525481,0.06616143515746309,1.519131375614562
revision_dfm_kalman_em,exact,pre_third,80,1.0,5.551115123125783e-17,0.0524118324973336,0.058476173120935,0.5998816737672903
revision_dfm_kalman_em,pseudo,pre_advance,80,1.0,1.7763568394002505e-15,0.0620442316826681,0.0664207491797423,22.24602329240512
revision_dfm_kalman_em,pseudo,pre_second,80,1.0,1.1102230246251563e-16,0.0619206612353095,0.06616141049791019,1.51913205206814
revision_dfm_kalman_em,pseudo,pre_third,80,1.0,2.7755575615628914e-17,0.0524118389843901,0.05847616449375005,0.599881662298646
