model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,revision_target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.3356948084435101,,,not_available,0.3950999999999998,-0.05940519155648971,True,True,0,,,,,,,0,{},13,expanding,40,1965:Q3,,,0.0
bridge,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.26328560705155324,,,not_available,0.3950999999999998,-0.13181439294844655,True,True,0,,,,,,,0,{},13,expanding,40,1965:Q3,,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.0,0.4444862112900321,0.666697991064944,model_implied_state_space,0.3950999999999998,-0.3950999999999998,True,True,21,-1604.692115404709,-2486.257883795221,-1604.692115404709,0.1597574975749012,9.948457903914183e-05,21.0,0,{},13,expanding,40,1965:Q3,,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.388325023753886,0.3636035800583093,0.6029955058359135,model_implied_state_space,0.3950999999999998,-0.006774976246113784,True,True,22,-1574.1404728786538,-2495.8445473814054,-1574.1404728786538,0.12180966060373066,7.732658996150059e-05,22.0,0,{},13,expanding,40,1965:Q3,,,0.0
midas_umidas,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,-5.913731381635026,,,not_available,0.3950999999999998,-6.308831381635025,True,True,0,,,,,,,0,{},13,expanding,40,1965:Q3,,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.04463144022049592,0.3288015647455733,0.5734122118908642,model_implied_state_space,0.3950999999999998,-0.35046855977950386,True,True,55,-2789.6794118001053,-3639.7431958870984,-2789.6794118001053,0.26782501752541066,9.596204972717339e-05,55.0,0,{},13,expanding,40,1965:Q3,,,0.0
no_revision,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.0,,,not_available,0.3950999999999998,-0.3950999999999998,True,True,0,,,,,,,0,{},13,expanding,40,1965:Q3,,,0.0
release_dfm,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.14332086503246622,,,not_available,0.3950999999999998,-0.25177913496753357,True,True,0,,,,,,,0,{},13,expanding,40,1965:Q3,,,0.0
revision_dfm_kalman_em,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.18459860217512558,0.3509530899052056,0.5924129386713338,model_implied_state_space,0.3950999999999998,-0.2105013978248742,True,True,47,-876.4640306415761,-1656.2824773909542,-876.4640306415761,0.08682851112519074,9.894413551030647e-05,47.0,0,{},13,expanding,40,1965:Q3,,,0.0
spf,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.0,,,not_available,0.3950999999999998,-0.3950999999999998,True,True,0,,,,,,,0,{},13,expanding,40,1965:Q3,,,0.0
standard_dfm,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.14332086503246622,,,not_available,0.3950999999999998,-0.25177913496753357,True,True,0,,,,,,,0,{},13,expanding,40,1965:Q3,,,0.0
ar,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.3356948084435101,,,not_available,0.3950999999999998,-0.05940519155648971,True,True,0,,,,,,,0,{},13,expanding,40,1965:Q3,,,0.0
bridge,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.26328560705155324,,,not_available,0.3950999999999998,-0.13181439294844655,True,True,0,,,,,,,0,{},13,expanding,40,1965:Q3,,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.0,0.4444862112900321,0.666697991064944,model_implied_state_space,0.3950999999999998,-0.3950999999999998,True,True,21,-1604.692115404709,-2486.257883795221,-1604.692115404709,0.1597574975749012,9.948457903914183e-05,21.0,0,{},13,expanding,40,1965:Q3,,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.388325023753886,0.3636035800583093,0.6029955058359135,model_implied_state_space,0.3950999999999998,-0.006774976246113784,True,True,22,-1574.1404728786538,-2495.8445473814054,-1574.1404728786538,0.12180966060373066,7.732658996150059e-05,22.0,0,{},13,expanding,40,1965:Q3,,,0.0
midas_umidas,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,-5.913731381635026,,,not_available,0.3950999999999998,-6.308831381635025,True,True,0,,,,,,,0,{},13,expanding,40,1965:Q3,,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.04463144022049592,0.3288015647455733,0.5734122118908642,model_implied_state_space,0.3950999999999998,-0.35046855977950386,True,True,55,-2789.6794118001053,-3639.7431958870984,-2789.6794118001053,0.26782501752541066,9.596204972717339e-05,55.0,0,{},13,expanding,40,1965:Q3,,,0.0
